Time,Force,Stroke,Stress,Strain
0,0.05324681,0,0.06779595,0
0.01,0.06755193,0.004133333,0.08600979,0.004133333
0.02,0.07629395,0.008333334,0.09714047,0.008333334
0.03,0.08821487,0.0125,0.1123187,0.0125
0.04,0.1033147,0.01666667,0.1315444,0.01666667
0.05,0.1192093,0.02083333,0.151782,0.02083333
0.06,0.1303355,0.02496667,0.1659483,0.02496667
0.07,0.140667,0.02916667,0.1791027,0.02916666
0.08,0.1517932,0.03333334,0.1932691,0.03333334
0.09,0.1597404,0.03746667,0.2033879,0.03746667
0.1,0.1589457,0.04166667,0.202376,0.04166667
0.11,0.1597404,0.04583333,0.2033879,0.04583333
0.12,0.1724561,0.04996667,0.2195779,0.04996667
0.13,0.1915296,0.05416667,0.243863,0.05416667
0.14,0.213782,0.0583,0.2721957,0.0583
0.15,0.2392133,0.06246667,0.3045758,0.06246667
0.16,0.2638499,0.06666667,0.3359441,0.06666667
0.17,0.2845128,0.07083333,0.362253,0.07083333
0.18,0.2996127,0.075,0.3814787,0.075
0.19,0.3107389,0.07916667,0.395645,0.07916667
0.2,0.325044,0.08333334,0.4138589,0.08333334
0.21,0.3393491,0.0875,0.4320727,0.0875
0.22,0.3480911,0.09163333,0.4432034,0.09163333
0.23,0.3560384,0.09583333,0.4533222,0.09583333
0.24,0.3703435,0.1,0.471536,0.1
0.25,0.389417,0.1041333,0.4958211,0.1041333
0.26,0.4061063,0.1083333,0.5170706,0.1083333
0.27,0.4164378,0.1125,0.530225,0.1125
0.28,0.4331271,0.1166667,0.5514745,0.1166667
0.29,0.4561742,0.1208333,0.5808191,0.1208333
0.3,0.4792213,0.125,0.6101636,0.125
0.31,0.4982948,0.1291667,0.6344486,0.1291667
0.32,0.5165736,0.1333333,0.6577219,0.1333333
0.33,0.5332629,0.1374667,0.6789714,0.1374667
0.34,0.5483627,0.1416667,0.6981971,0.1416667
0.35,0.5690257,0.1458333,0.724506,0.1458333
0.36,0.5928676,0.1499667,0.7548624,0.1499667
0.37,0.6151199,0.1541667,0.783195,0.1541667
0.38,0.6318092,0.1583,0.8044445,0.1583
0.39,0.6524722,0.1625,0.8307534,0.1625
0.4,0.6786982,0.1666667,0.8641454,0.1666667
0.41,0.7033348,0.1708,0.8955137,0.1708
0.42,0.7247925,0.1749667,0.9228344,0.1749667
0.43,0.7454554,0.1791667,0.9491434,0.1791667
0.44,0.7661183,0.1833333,0.9754521,0.1833333
0.45,0.7883708,0.1875,1.003785,0.1875
0.46,0.8074443,0.1916333,1.02807,0.1916333
0.47,0.8281072,0.1958333,1.054379,0.1958333
0.48,0.851949,0.2,1.084735,0.2
0.49,0.8789698,0.2041333,1.119139,0.2041333
0.5,0.9044011,0.2083333,1.151519,0.2083333
0.51,0.9314219,0.2125,1.185923,0.2125
0.52,0.9624164,0.2166333,1.225387,0.2166333
0.53,0.9918213,0.2208333,1.262826,0.2208333
0.54,1.013279,0.2249667,1.290147,0.2249667
0.55,1.031558,0.2291333,1.31342,0.2291333
0.56,1.049837,0.2333333,1.336693,0.2333333
0.57,1.069705,0.2374667,1.36199,0.2374667
0.58,1.092752,0.2416667,1.391335,0.2416667
0.59,1.118978,0.2458333,1.424727,0.2458333
0.6,1.148383,0.2499667,1.462166,0.2499667
0.61,1.177788,0.2541667,1.499606,0.2541667
0.62,1.208782,0.2583,1.539069,0.2583
0.63,1.238982,0.2625,1.577521,0.2625
0.64,1.268387,0.2666667,1.61496,0.2666667
0.65,1.298586,0.2708,1.653412,0.2708
0.66,1.327991,0.275,1.690851,0.275
0.67,1.359781,0.2791667,1.731326,0.2791667
0.68,1.387596,0.2833333,1.766742,0.2833333
0.69,1.414617,0.2875,1.801146,0.2875
0.7,1.45038,0.2916667,1.846681,0.2916667
