Time,Force,Stroke,Stress,Strain
0,0.06357829,0,0.08095039,0
0.01,0.06914139,0.004133333,0.08803355,0.004133333
0.02,0.0723203,0.0083,0.09208107,0.0083
0.03,0.08265177,0.01246667,0.1052355,0.01246667
0.04,0.09536743,0.01663333,0.1214256,0.01663333
0.05,0.1072884,0.0208,0.1366038,0.0208
0.06,0.1160304,0.025,0.1477344,0.025
0.07,0.1239777,0.02913333,0.1578533,0.02913333
0.08,0.1319249,0.0333,0.167972,0.0333
0.09,0.140667,0.03746667,0.1791027,0.03746667
0.1,0.1454353,0.04163333,0.185174,0.04163333
0.11,0.1430511,0.04583333,0.1821384,0.04583333
0.12,0.1446406,0.04996667,0.1841621,0.04996667
0.13,0.1557668,0.05413333,0.1983285,0.05413333
0.14,0.1748403,0.05833333,0.2226136,0.05833333
0.15,0.1986821,0.06246667,0.25297,0.06246667
0.16,0.2217293,0.06663334,0.2823145,0.06663334
0.17,0.2392133,0.0708,0.3045758,0.0708
0.18,0.251929,0.07496667,0.3207659,0.07496667
0.19,0.2614657,0.07916667,0.3329085,0.07916667
0.2,0.2710024,0.0833,0.345051,0.0833
0.21,0.2829234,0.08746666,0.3602292,0.08746666
0.22,0.2996127,0.09166667,0.3814787,0.09166667
0.23,0.3178914,0.0958,0.404752,0.0958
0.24,0.3314018,0.09996667,0.4219539,0.09996666
0.25,0.3377596,0.1041333,0.4300489,0.1041333
0.26,0.3441175,0.1083,0.438144,0.1083
0.27,0.3560384,0.1124667,0.4533222,0.1124667
0.28,0.3774961,0.1166333,0.4806429,0.1166333
0.29,0.4061063,0.1208,0.5170706,0.1208
0.3,0.4299482,0.125,0.547427,0.125
0.31,0.4442533,0.1291333,0.5656409,0.1291333
0.32,0.4498164,0.1333333,0.572724,0.1333333
0.33,0.4601479,0.1374667,0.5858784,0.1374667
0.34,0.4792213,0.1416333,0.6101636,0.1416333
0.35,0.5022685,0.1458333,0.6395081,0.1458333
0.36,0.5261104,0.1499667,0.6698645,0.1499667
0.37,0.5491574,0.1541333,0.699209,0.1541333
0.38,0.565052,0.1583333,0.7194466,0.1583333
0.39,0.5761783,0.1624667,0.7336129,0.1624667
0.4,0.5920728,0.1666333,0.7538505,0.1666333
0.41,0.6151199,0.1708,0.783195,0.1708
0.42,0.6341934,0.1749667,0.8074801,0.1749667
0.43,0.6445249,0.1791667,0.8206345,0.1791667
0.44,0.6508827,0.1833,0.8287296,0.1833
0.45,0.6659825,0.1874667,0.8479553,0.1874667
0.46,0.6922086,0.1916667,0.8813473,0.1916667
0.47,0.7184346,0.1958,0.9147394,0.1958
0.48,0.7367134,0.1999667,0.9380126,0.1999667
0.49,0.7518132,0.2041333,0.9572383,0.2041333
0.5,0.7716815,0.2083,0.9825354,0.2083
0.51,0.7947286,0.2124667,1.01188,0.2124667
0.52,0.8177757,0.2166333,1.041224,0.2166333
0.53,0.8376439,0.2208,1.066521,0.2208
0.54,0.8543332,0.225,1.087771,0.225
0.55,0.872612,0.2291333,1.111044,0.2291333
0.56,0.8916855,0.2333,1.135329,0.2333
0.57,0.9139379,0.2374667,1.163662,0.2374667
0.58,0.936985,0.2416333,1.193006,0.2416333
0.59,0.9584427,0.2458333,1.220327,0.2458333
0.6,0.9735425,0.2499667,1.239553,0.2499667
0.61,0.9854634,0.2541333,1.254731,0.2541333
0.62,0.9965897,0.2583333,1.268897,0.2583333
0.63,1.012484,0.2624667,1.289135,0.2624667
0.64,1.033942,0.2666333,1.316456,0.2666333
0.65,1.060963,0.2708,1.35086,0.2708
0.66,1.087983,0.2749667,1.385264,0.2749667
0.67,1.106262,0.2791333,1.408537,0.2791333
0.68,1.119773,0.2833,1.425739,0.2833
0.69,1.134078,0.2874667,1.443952,0.2874667
0.7,1.152357,0.2916333,1.467226,0.2916333
0.71,1.176198,0.2958,1.497582,0.2958
0.72,1.204809,0.3,1.53401,0.3
0.73,1.231829,0.3041333,1.568414,0.3041333
