Time,Force,Stroke,Stress,Strain
0,0.05324681,0,0.06779595,0
0.01,0.06357829,0.004166667,0.08095039,0.004166667
0.02,0.07549921,0.008333334,0.09612858,0.008333334
0.03,0.08583069,0.0125,0.109283,0.0125
0.04,0.09934107,0.01666667,0.126485,0.01666667
0.05,0.1160304,0.02083333,0.1477344,0.02083333
0.06,0.1351039,0.025,0.1720196,0.025
0.07,0.1533826,0.0292,0.1952928,0.0292
0.08,0.1676877,0.03333334,0.2135066,0.03333334
0.09,0.1788139,0.0375,0.227673,0.0375
0.1,0.1947085,0.04166667,0.2479106,0.04166667
0.11,0.2098083,0.0458,0.2671363,0.0458
0.12,0.2185504,0.05,0.278267,0.05
0.13,0.222524,0.0542,0.2833264,0.0542
0.14,0.231266,0.05833333,0.294457,0.05833333
0.15,0.2535184,0.06253333,0.3227897,0.06253333
0.16,0.2813339,0.06666667,0.3582055,0.06666667
0.17,0.3012021,0.07083333,0.3835025,0.07083333
0.18,0.3186862,0.075,0.4057638,0.075
0.19,0.3433228,0.07916667,0.4371321,0.07916667
0.2,0.3743172,0.08333334,0.4765954,0.08333334
0.21,0.4021327,0.0875,0.5120112,0.0875
0.22,0.4251798,0.09166667,0.5413557,0.09166667
0.23,0.4498164,0.09586667,0.572724,0.09586667
0.24,0.471274,0.1,0.6000447,0.1
0.25,0.491937,0.1041667,0.6263536,0.1041667
0.26,0.5102158,0.1083667,0.6496269,0.1083667
0.27,0.5269051,0.1124667,0.6708763,0.1124667
0.28,0.5427997,0.1166667,0.6911139,0.1166667
0.29,0.5666415,0.1208333,0.7214704,0.1208333
0.3,0.5928676,0.125,0.7548624,0.125
0.31,0.6159146,0.1291667,0.7842069,0.1291667
0.32,0.6326039,0.1333333,0.8054563,0.1333333
0.33,0.6548564,0.1375,0.833789,0.1375
0.34,0.6842613,0.1416667,0.8712286,0.1416667
0.35,0.7160504,0.1458,0.9117037,0.1458
0.36,0.7430713,0.15,0.9461077,0.15
0.37,0.7677078,0.1541667,0.9774759,0.1541667
0.38,0.790755,0.1583333,1.00682,0.1583333
0.39,0.8145968,0.1625,1.037177,0.1625
0.4,0.8447965,0.1666667,1.075628,0.1666667
0.41,0.8781751,0.1708333,1.118127,0.1708333
0.42,0.9139379,0.175,1.163662,0.175
0.43,0.9497007,0.1791667,1.209196,0.1791667
0.44,0.9806951,0.1833333,1.24866,0.1833333
0.45,1.003742,0.1875,1.278004,0.1875
0.46,1.02361,0.1916667,1.303301,0.1916667
0.47,1.044273,0.1958333,1.32961,0.1958333
0.48,1.069705,0.2,1.36199,0.2
0.49,1.098315,0.2041667,1.398418,0.2041667
0.5,1.129309,0.2083333,1.437881,0.2083333
0.51,1.163483,0.2124667,1.481392,0.2124667
0.52,1.199245,0.2166667,1.526927,0.2166667
0.53,1.231829,0.2208333,1.568414,0.2208333
0.54,1.262029,0.225,1.606865,0.225
0.55,1.292229,0.2291667,1.645317,0.2291667
0.56,1.325607,0.2333,1.687816,0.2333
0.57,1.358191,0.2374667,1.729303,0.2374667
0.58,1.388391,0.2416667,1.767754,0.2416667
0.59,1.414617,0.2458,1.801146,0.2458
0.6,1.440843,0.25,1.834538,0.25
0.61,1.468658,0.2541667,1.869954,0.2541667
0.62,1.499653,0.2583333,1.909417,0.2583333
0.63,1.533031,0.2625,1.951916,0.2625
0.64,1.562436,0.2666667,1.989356,0.2666667
0.65,1.591841,0.2708333,2.026795,0.2708333
0.66,1.626809,0.275,2.071318,0.275
0.67,1.663367,0.2791667,2.117864,0.2791667
0.68,1.696746,0.2833333,2.160363,0.2833333
0.69,1.725356,0.2875,2.196791,0.2875
0.7,1.754761,0.2916667,2.234231,0.2916667
0.71,1.790524,0.2958333,2.279765,0.2958333
0.72,1.827876,0.3,2.327324,0.3
0.73,1.861254,0.3041667,2.369823,0.3041667
0.74,1.892249,0.3083333,2.409286,0.3083333
0.75,1.926422,0.3124667,2.452797,0.3124667
0.76,1.963774,0.3166667,2.500355,0.3166667
0.77,1.997948,0.3208333,2.543866,0.3208333
0.78,2.028942,0.325,2.583329,0.325
0.79,2.057552,0.3291667,2.619757,0.3291667
0.8,2.083778,0.3333333,2.653149,0.3333333
0.81,2.117157,0.3375,2.695648,0.3375
0.82,2.158483,0.3416667,2.748266,0.3416667
0.83,2.200603,0.3458333,2.801895,0.3458333
0.84,2.235572,0.35,2.846418,0.35
0.85,2.264977,0.3541667,2.883857,0.3541667
0.86,2.296766,0.3583333,2.924333,0.3583333
0.87,2.332528,0.3625,2.969867,0.3625
0.88,2.369086,0.3666333,3.016414,0.3666333
0.89,2.403259,0.3708333,3.059925,0.3708333
0.9,2.439022,0.375,3.105459,0.375
0.91,2.476374,0.3791333,3.153018,0.3791333
0.92,2.509753,0.3833333,3.195517,0.3833333
0.93,2.544721,0.3875,3.240039,0.3875
0.94,2.580484,0.3916667,3.285574,0.3916667
0.95,2.616246,0.3958333,3.331108,0.3958333
0.96,2.652009,0.4,3.376643,0.4
0.97,2.686977,0.4041667,3.421166,0.4041667
0.98,2.721151,0.4083333,3.464677,0.4083334
0.99,2.752145,0.4125,3.50414,0.4125
1,2.783139,0.4166667,3.543603,0.4166666
1.01,2.817313,0.4208333,3.587114,0.4208333
1.02,2.856255,0.425,3.636696,0.425
1.03,2.895991,0.4292,3.68729,0.4292
1.04,2.931754,0.4333333,3.732825,0.4333334
1.05,2.965927,0.4375,3.776335,0.4375
1.06,3.004869,0.4417,3.825918,0.4417
1.07,3.046989,0.4458,3.879547,0.4458
1.08,3.085136,0.45,3.928118,0.45
1.09,3.114541,0.4541667,3.965557,0.4541667
1.1,3.139178,0.4583333,3.996926,0.4583334
1.11,3.170967,0.4625,4.037401,0.4625
1.12,3.213882,0.4666667,4.092042,0.4666666
1.13,3.259977,0.4708333,4.150731,0.4708333
1.14,3.300508,0.475,4.202337,0.475
1.15,3.331502,0.4791667,4.2418,0.4791667
1.16,3.358523,0.4833667,4.276204,0.4833667
1.17,3.391902,0.4875,4.318703,0.4875
1.18,3.430049,0.4916667,4.367273,0.4916666
1.19,3.46899,0.4958333,4.416855,0.4958333
1.2,3.505548,0.5,4.463402,0.5
1.21,3.545284,0.5041667,4.513996,0.5041667
1.22,3.590584,0.5083333,4.571673,0.5083333
1.23,3.640652,0.5125,4.635422,0.5125
1.24,3.686746,0.5166667,4.69411,0.5166667
1.25,3.722509,0.5208333,4.739645,0.5208333
1.26,3.755887,0.525,4.782144,0.525
1.27,3.79324,0.5291667,4.829702,0.5291667
1.28,3.83536,0.5333334,4.883332,0.5333334
1.29,3.875097,0.5375,4.933926,0.5375
1.3,3.913244,0.5416667,4.982496,0.5416667
1.31,3.95298,0.5458,5.033091,0.5458
1.32,3.991922,0.55,5.082673,0.55
1.33,4.027685,0.5541667,5.128207,0.5541667
1.34,4.062653,0.5583,5.17273,0.5583
1.35,4.105568,0.5625,5.227371,0.5625
1.36,4.153252,0.5666667,5.288084,0.5666667
1.37,4.195372,0.5708333,5.341713,0.5708333
1.38,4.235109,0.575,5.392308,0.575
1.39,4.270077,0.5791333,5.436831,0.5791333
1.4,4.301071,0.5833333,5.476294,0.5833333
1.41,4.331271,0.5875,5.514745,0.5875
1.42,4.372597,0.5916667,5.567363,0.5916667
1.43,4.421075,0.5958667,5.629088,0.5958667
1.44,4.470348,0.6,5.691824,0.6
1.45,4.516443,0.6041667,5.750514,0.6041667
1.46,4.556974,0.6083333,5.802119,0.6083333
1.47,4.595915,0.6125,5.851701,0.6125
1.48,4.631678,0.6166667,5.897235,0.6166667
1.49,4.661083,0.6208333,5.934675,0.6208333
1.5,4.692078,0.625,5.974139,0.625
1.51,4.730225,0.6291667,6.022709,0.6291667
1.52,4.778703,0.6333333,6.084434,0.6333333
1.53,4.828771,0.6375,6.148182,0.6375
1.54,4.870097,0.6416667,6.200799,0.6416667
1.55,4.905859,0.6458,6.246334,0.6458
1.56,4.94957,0.65,6.301988,0.65
1.57,5.003611,0.6541667,6.370795,0.6541667
1.58,5.058447,0.6583334,6.440615,0.6583334
1.59,5.102952,0.6625,6.497281,0.6625
1.6,5.136331,0.6666667,6.53978,0.6666667
1.61,5.16971,0.6708333,6.582279,0.6708333
1.62,5.212625,0.675,6.63692,0.675
1.63,5.262693,0.6791334,6.700668,0.6791334
1.64,5.313555,0.6833333,6.765429,0.6833333
1.65,5.363623,0.6875,6.829177,0.6875
1.66,5.414486,0.6916333,6.893938,0.6916333
1.67,5.466143,0.6958333,6.959709,0.6958333
1.68,5.513827,0.7,7.020422,0.7
1.69,5.557537,0.7041667,7.076076,0.7041667
1.7,5.598068,0.7083333,7.127682,0.7083333
1.71,5.637805,0.7124667,7.178276,0.7124667
1.72,5.677541,0.7166667,7.22887,0.7166667
1.73,5.719662,0.7208334,7.282499,0.7208334
1.74,5.768935,0.725,7.345236,0.725
1.75,5.819798,0.7291667,7.409996,0.7291667
1.76,5.871455,0.7333333,7.475768,0.7333333
1.77,5.921523,0.7375,7.539516,0.7375
