Time,Force,Stroke,Stress,Strain
0,0.05086263,0,0.06476031,0
0.01,0.05960464,0.004166667,0.07589099,0.004166667
0.02,0.06993612,0.008366667,0.08904543,0.008366667
0.03,0.08026759,0.0125,0.1021999,0.0125
0.04,0.08185705,0.01666667,0.1042236,0.01666667
0.05,0.08265177,0.02083333,0.1052355,0.02083333
0.06,0.09218851,0.025,0.1173781,0.025
0.07,0.1096725,0.02916667,0.1396394,0.02916666
0.08,0.120004,0.03333334,0.1527939,0.03333334
0.09,0.1239777,0.0375,0.1578533,0.0375
0.1,0.1351039,0.0417,0.1720196,0.0417
0.11,0.1613299,0.04583333,0.2054116,0.04583333
0.12,0.1907349,0.05,0.2428512,0.05
0.13,0.2145767,0.05416667,0.2732075,0.05416667
0.14,0.2344449,0.05833333,0.2985046,0.05833333
0.15,0.251929,0.0625,0.3207659,0.0625
0.16,0.2646446,0.06666667,0.336956,0.06666667
0.17,0.2725919,0.07083333,0.3470748,0.07083333
0.18,0.2789497,0.07503334,0.3551698,0.07503334
0.19,0.2908707,0.07916667,0.370348,0.07916667
0.2,0.3099442,0.08333334,0.3946331,0.08333334
0.21,0.3377596,0.0875,0.4300489,0.0875
0.22,0.3711382,0.09163333,0.4725479,0.09163333
0.23,0.3997485,0.09583333,0.5089756,0.09583333
0.24,0.4227956,0.1,0.5383201,0.1
0.25,0.4418691,0.1041667,0.5626052,0.1041667
0.26,0.4601479,0.1083333,0.5858784,0.1083333
0.27,0.4800161,0.1125,0.6111754,0.1125
0.28,0.5086263,0.1166667,0.6476031,0.1166667
0.29,0.5427997,0.1208333,0.6911139,0.1208333
0.3,0.5777677,0.125,0.7356367,0.125
0.31,0.6087621,0.1292,0.7750999,0.1292
0.32,0.6389618,0.1333333,0.8135514,0.1333333
0.33,0.6755193,0.1375,0.8600978,0.1375
0.34,0.7152557,0.1417,0.9106919,0.1417
0.35,0.7518132,0.1458333,0.9572383,0.1458333
0.36,0.7843971,0.15,0.9987254,0.15
0.37,0.8138021,0.1541667,1.036165,0.1541667
0.38,0.8471807,0.1583333,1.078664,0.1583333
0.39,0.8853276,0.1625,1.127234,0.1625
0.4,0.9234746,0.1666667,1.175804,0.1666667
0.41,0.9600322,0.1708333,1.222351,0.1708333
0.42,0.9965897,0.175,1.268897,0.175
0.43,1.037916,0.1791667,1.321515,0.1791667
