Time,Force,Stroke,Stress,Strain
0,0.05722046,0,0.07285535,0
0.01,0.06596247,0.004166667,0.08398602,0.004166667
0.02,0.06914139,0.008333334,0.08803355,0.008333334
0.03,0.06755193,0.01253333,0.08600979,0.01253333
0.04,0.06993612,0.01666667,0.08904543,0.01666667
0.05,0.07947286,0.02083333,0.101188,0.02083333
0.06,0.08900961,0.025,0.1133305,0.025
0.07,0.09934107,0.02913333,0.126485,0.02913333
0.08,0.1136462,0.03333334,0.1446988,0.03333334
0.09,0.1223882,0.03753334,0.1558295,0.03753334
0.1,0.1255671,0.04166667,0.159877,0.04166667
0.11,0.128746,0.04583333,0.1639245,0.04583333
0.12,0.1422564,0.05,0.1811265,0.05
0.13,0.1597404,0.05416667,0.2033879,0.05416667
0.14,0.1764297,0.05833333,0.2246373,0.05833333
0.15,0.1907349,0.0625,0.2428512,0.0625
0.16,0.2034505,0.06666667,0.2590412,0.06666667
0.17,0.213782,0.07083333,0.2721957,0.07083333
0.18,0.222524,0.07496667,0.2833264,0.07496667
0.19,0.2344449,0.07916667,0.2985046,0.07916667
0.2,0.2455711,0.08333334,0.3126709,0.08333334
0.21,0.2559026,0.0875,0.3258253,0.0875
0.22,0.2678235,0.0917,0.3410035,0.0917
0.23,0.2845128,0.09583333,0.362253,0.09583333
0.24,0.3019969,0.09996667,0.3845143,0.09996666
0.25,0.316302,0.1041667,0.4027282,0.1041667
0.26,0.3314018,0.1083333,0.4219539,0.1083333
0.27,0.3520648,0.1125,0.4482628,0.1125
0.28,0.3790855,0.1166667,0.4826667,0.1166667
0.29,0.4037221,0.1208333,0.514035,0.1208333
0.3,0.4267693,0.125,0.5433795,0.125
0.31,0.4498164,0.1291333,0.572724,0.1291333
0.32,0.4696846,0.1333333,0.598021,0.1333333
0.33,0.4879633,0.1375333,0.6212942,0.1375333
0.34,0.5062421,0.1416667,0.6445674,0.1416667
0.35,0.5261104,0.1458333,0.6698645,0.1458333
0.36,0.5491574,0.15,0.699209,0.15
0.37,0.5729993,0.1541667,0.7295653,0.1541667
0.38,0.5968412,0.1583333,0.7599217,0.1583333
0.39,0.6214778,0.1624667,0.79129,0.1624667
0.4,0.6469091,0.1666667,0.8236701,0.1666667
0.41,0.6691615,0.1708333,0.8520029,0.1708333
0.42,0.6890297,0.175,0.8772998,0.175
0.43,0.7160504,0.1791667,0.9117037,0.1791667
0.44,0.7518132,0.1833333,0.9572383,0.1833333
0.45,0.790755,0.1875,1.00682,0.1875
0.46,0.8209546,0.1916667,1.045272,0.1916667
0.47,0.8432071,0.1958333,1.073605,0.1958333
0.48,0.8606911,0.2,1.095866,0.2
0.49,0.8829435,0.2042,1.124198,0.2042
0.5,0.9059906,0.2083333,1.153543,0.2083333
0.51,0.9330114,0.2125333,1.187947,0.2125333
0.52,0.9640058,0.2166667,1.22741,0.2166667
0.53,0.9942055,0.2208333,1.265862,0.2208333
0.54,1.021226,0.225,1.300266,0.225
0.55,1.045863,0.2291667,1.331634,0.2291667
0.56,1.072884,0.2333333,1.366038,0.2333333
0.57,1.09911,0.2375,1.39943,0.2375
0.58,1.12613,0.2416667,1.433834,0.2416667
0.59,1.154741,0.2458667,1.470261,0.2458667
0.6,1.182556,0.25,1.505677,0.25
0.61,1.211166,0.2541667,1.542105,0.2541667
0.62,1.240571,0.2583667,1.579545,0.2583667
0.63,1.27236,0.2625,1.62002,0.2625
