Time,Force,Stroke,Stress,Strain
0,0.05722046,0,0.07285535,0
0.01,0.0611941,0.004166667,0.07791475,0.004166667
0.02,0.06755193,0.008333334,0.08600979,0.008333334
0.03,0.0778834,0.0125,0.09916423,0.0125
0.04,0.08662542,0.0167,0.1102949,0.0167
0.05,0.0945727,0.02083333,0.1204137,0.02083333
0.06,0.1009305,0.025,0.1285087,0.025
0.07,0.1088778,0.02916667,0.1386275,0.02916666
0.08,0.120004,0.03333334,0.1527939,0.03333334
0.09,0.1343091,0.0375,0.1710077,0.0375
0.1,0.149409,0.04166667,0.1902334,0.04166667
0.11,0.1597404,0.04583333,0.2033879,0.04583333
0.12,0.1676877,0.05003333,0.2135066,0.05003333
0.13,0.1748403,0.05416667,0.2226136,0.05416667
0.14,0.1819928,0.05833333,0.2317205,0.05833333
0.15,0.1867612,0.0625,0.2377918,0.0625
0.16,0.1970927,0.06666667,0.2509462,0.06666667
0.17,0.2161662,0.07086667,0.2752313,0.07086667
0.18,0.2392133,0.075,0.3045758,0.075
0.19,0.2598763,0.07916667,0.3308847,0.07916667
0.2,0.2741814,0.08336667,0.3490985,0.08336667
0.21,0.2876917,0.0875,0.3663005,0.0875
0.22,0.304381,0.09166667,0.38755,0.09166667
0.23,0.3210703,0.09583333,0.4087994,0.09583333
0.24,0.3345807,0.1,0.4260014,0.1
0.25,0.3417333,0.1042,0.4351083,0.1042
0.26,0.3520648,0.1083333,0.4482628,0.1083333
0.27,0.3727277,0.1125,0.4745717,0.1125
0.28,0.3973643,0.1166667,0.5059399,0.1166667
0.29,0.4140536,0.1208333,0.5271894,0.1208333
0.3,0.4299482,0.125,0.547427,0.125
0.31,0.4545847,0.1291667,0.5787953,0.1291667
0.32,0.4855792,0.1333333,0.6182586,0.1333333
0.33,0.5110105,0.1375333,0.6506387,0.1375333
0.34,0.5292892,0.1416667,0.673912,0.1416667
0.35,0.5459785,0.1458333,0.6951615,0.1458333
0.36,0.5698204,0.1500333,0.7255179,0.1500333
0.37,0.5984306,0.1541667,0.7619455,0.1541667
0.38,0.6222725,0.1583333,0.7923019,0.1583333
0.39,0.6405513,0.1625,0.8155752,0.1625
0.4,0.6620089,0.1666667,0.8428959,0.1666667
0.41,0.6906192,0.1708333,0.8793236,0.1708333
0.42,0.7200241,0.175,0.9167631,0.175
0.43,0.7486343,0.1791667,0.9531908,0.1791667
0.44,0.7812182,0.1833667,0.9946779,0.1833667
0.45,0.8209546,0.1875,1.045272,0.1875
0.46,0.8606911,0.1916667,1.095866,0.1916667
0.47,0.8956591,0.1958333,1.140389,0.1958333
0.48,0.9234746,0.2,1.175804,0.2
0.49,0.954469,0.2042,1.215268,0.2042
0.5,0.9870529,0.2083333,1.256755,0.2083333
0.51,1.018842,0.2125,1.29723,0.2125
0.52,1.049837,0.2166667,1.336693,0.2166667
0.53,1.080036,0.2208333,1.375145,0.2208333
0.54,1.115004,0.225,1.419667,0.225
0.55,1.153151,0.2291667,1.468238,0.2291667
0.56,1.192888,0.2333333,1.518832,0.2333333
0.57,1.225471,0.2375333,1.560319,0.2375333
0.58,1.249313,0.2416667,1.590675,0.2416667
0.59,1.277924,0.2458333,1.627103,0.2458333
0.6,1.31766,0.25,1.677697,0.25
0.61,1.362165,0.2541333,1.734362,0.2541333
0.62,1.404285,0.2583333,1.787992,0.2583333
0.63,1.441638,0.2625,1.83555,0.2625
0.64,1.4774,0.2666667,1.881085,0.2666667
0.65,1.514753,0.2708333,1.928643,0.2708333
0.66,1.552105,0.275,1.976201,0.275
0.67,1.587868,0.2791667,2.021736,0.2791667
0.68,1.62522,0.2833333,2.069294,0.2833333
0.69,1.662572,0.2875,2.116853,0.2875
0.7,1.69913,0.2916667,2.163399,0.2916667
0.71,1.738866,0.2958333,2.213993,0.2958333
0.72,1.788934,0.3,2.277742,0.3
0.73,1.844565,0.3042,2.348573,0.3042
0.74,1.895428,0.3083333,2.413333,0.3083333
0.75,1.936754,0.3125,2.465951,0.3125
0.76,1.977285,0.3167,2.517557,0.3167
0.77,2.026558,0.3208333,2.580294,0.3208333
0.78,2.07901,0.325,2.647078,0.325
0.79,2.129873,0.3291667,2.711838,0.3291667
0.8,2.183914,0.3333333,2.780646,0.3333333
0.81,2.242724,0.3375,2.855525,0.3375
0.82,2.298355,0.3416667,2.926357,0.3416667
0.83,2.344449,0.3458333,2.985045,0.3458333
0.84,2.38657,0.3500333,3.038675,0.3500333
0.85,2.432664,0.3541667,3.097364,0.3541667
0.86,2.485116,0.3583333,3.164148,0.3583333
0.87,2.537568,0.3625,3.230932,0.3625
0.88,2.589226,0.3666667,3.296705,0.3666667
0.89,2.639294,0.3708333,3.360453,0.3708333
0.9,2.690156,0.375,3.425213,0.375
0.91,2.741814,0.3791667,3.490985,0.3791667
0.92,2.790292,0.3833667,3.55271,0.3833667
0.93,2.84036,0.3875,3.616458,0.3875
0.94,2.896786,0.3916667,3.688302,0.3916667
0.95,2.955596,0.3958333,3.763181,0.3958333
0.96,3.009637,0.4,3.831989,0.4
0.97,3.062089,0.4042,3.898773,0.4042
0.98,3.113747,0.4083333,3.964545,0.4083334
0.99,3.164609,0.4125,4.029305,0.4125
1,3.218651,0.4166667,4.098114,0.4166666
1.01,3.275871,0.4208333,4.170969,0.4208333
1.02,3.33786,0.425,4.249896,0.425
1.03,3.398259,0.4291667,4.326798,0.4291667
1.04,3.448327,0.4333333,4.390547,0.4333334
1.05,3.496806,0.4375,4.452271,0.4375
1.06,3.554026,0.4416667,4.525127,0.4416666
1.07,3.619989,0.4458333,4.609113,0.4458333
1.08,3.678799,0.45,4.683992,0.45
1.09,3.73284,0.4541667,4.7528,0.4541667
1.1,3.783703,0.4583333,4.81756,0.4583334
1.11,3.833771,0.4625,4.881309,0.4625
1.12,3.887812,0.4666667,4.950116,0.4666666
1.13,3.946622,0.4708333,5.024995,0.4708333
1.14,4.005432,0.475,5.099874,0.475
1.15,4.059474,0.4791667,5.168682,0.4791667
1.16,4.107952,0.4833333,5.230407,0.4833334
1.17,4.157225,0.4875,5.293143,0.4875
1.18,4.209677,0.4916667,5.359927,0.4916666
1.19,4.270077,0.4958333,5.436831,0.4958333
1.2,4.335245,0.5,5.519805,0.5
1.21,4.395644,0.5041667,5.596707,0.5041667
1.22,4.448096,0.5083333,5.663491,0.5083333
1.23,4.494985,0.5125,5.723193,0.5125
1.24,4.548232,0.5167,5.790988,0.5167
1.25,4.604658,0.5208333,5.862832,0.5208333
1.26,4.65711,0.525,5.929616,0.525
1.27,4.705588,0.5291667,5.99134,0.5291667
1.28,4.75804,0.5333334,6.058125,0.5333334
