Time,Force,Stroke,Stress,Strain
0,0.05483627,0,0.06981971,0
0.01,0.07390976,0.004166667,0.09410483,0.004166667
0.02,0.08583069,0.008333334,0.109283,0.008333334
0.03,0.09298325,0.01253333,0.1183899,0.01253333
0.04,0.1009305,0.01666667,0.1285087,0.01666667
0.05,0.1056989,0.02083333,0.13458,0.02083333
0.06,0.1136462,0.02503333,0.1446988,0.02503333
0.07,0.1279513,0.02916667,0.1629127,0.02916666
0.08,0.1470248,0.03336667,0.1871978,0.03336667
0.09,0.1700719,0.0375,0.2165423,0.0375
0.1,0.193119,0.04166667,0.2458868,0.04166667
0.11,0.2098083,0.04586667,0.2671363,0.04586667
0.12,0.222524,0.05,0.2833264,0.05
0.13,0.2352397,0.05416667,0.2995164,0.05416667
0.14,0.2551079,0.05836667,0.3248134,0.05836667
0.15,0.2805392,0.0625,0.3571936,0.0625
0.16,0.3083547,0.06666667,0.3926094,0.06666667
0.17,0.3314018,0.07083333,0.4219539,0.07083333
0.18,0.3457069,0.075,0.4401677,0.075
0.19,0.3576279,0.0792,0.4553459,0.0792
0.2,0.3703435,0.08333334,0.471536,0.08333334
0.21,0.389417,0.0875,0.4958211,0.0875
0.22,0.4164378,0.0917,0.530225,0.0917
0.23,0.4498164,0.09583333,0.572724,0.09583333
0.24,0.483195,0.1,0.6152229,0.1
0.25,0.5110105,0.1041667,0.6506387,0.1041667
0.26,0.5292892,0.1083333,0.673912,0.1083333
0.27,0.5427997,0.1125333,0.6911139,0.1125333
0.28,0.559489,0.1166667,0.7123634,0.1166667
0.29,0.5841255,0.1208667,0.7437317,0.1208667
0.3,0.6135305,0.1250333,0.7811712,0.1250333
0.31,0.6429355,0.1291667,0.8186108,0.1291667
0.32,0.667572,0.1333667,0.8499791,0.1333667
0.33,0.6906192,0.1375,0.8793236,0.1375
0.34,0.7184346,0.1416667,0.9147394,0.1416667
0.35,0.7518132,0.1458667,0.9572383,0.1458667
0.36,0.7851918,0.15,0.9997373,0.15
0.37,0.8122126,0.1541667,1.034141,0.1541667
0.38,0.8384387,0.1583667,1.067533,0.1583667
0.39,0.8702278,0.1625,1.108008,0.1625
0.4,0.9059906,0.1667,1.153543,0.1667
0.41,0.9417534,0.1708333,1.199078,0.1708333
0.42,0.9703636,0.1750333,1.235505,0.1750333
0.43,0.995795,0.1792,1.267885,0.1792
0.44,1.02361,0.1833333,1.303301,0.1833333
0.45,1.049837,0.1875,1.336693,0.1875
0.46,1.071294,0.1917,1.364014,0.1917
0.47,1.093547,0.1958333,1.392347,0.1958333
0.48,1.116594,0.2,1.421691,0.2
0.49,1.140436,0.2042,1.452048,0.2042
0.5,1.16984,0.2083333,1.489487,0.2083333
0.51,1.204809,0.2125333,1.53401,0.2125333
0.52,1.242161,0.2166667,1.581568,0.2166667
0.53,1.278718,0.2208667,1.628115,0.2208667
0.54,1.311302,0.2250333,1.669602,0.2250333
0.55,1.336733,0.2291667,1.701982,0.2291667
0.56,1.366138,0.2333667,1.739421,0.2333667
0.57,1.401901,0.2375,1.784956,0.2375
0.58,1.437664,0.2416667,1.830491,0.2416667
0.59,1.470248,0.2458667,1.871978,0.2458667
0.6,1.504421,0.25,1.915489,0.25
0.61,1.544158,0.2541667,1.966082,0.2541667
0.62,1.58151,0.2583667,2.013641,0.2583667
0.63,1.614889,0.2625,2.05614,0.2625
0.64,1.646678,0.2666667,2.096615,0.2666667
0.65,1.680056,0.2708333,2.139114,0.2708333
0.66,1.708666,0.275,2.175542,0.275
0.67,1.734098,0.2791667,2.207922,0.2791667
0.68,1.762708,0.2833333,2.244349,0.2833333
0.69,1.794497,0.2875,2.284825,0.2875
0.7,1.826286,0.2917,2.3253,0.2917
0.71,1.862049,0.2958333,2.370835,0.2958333
0.72,1.903375,0.3000333,2.423452,0.3000333
0.73,1.945496,0.3041667,2.477082,0.3041667
0.74,1.980464,0.3083333,2.521605,0.3083333
0.75,2.012253,0.3125333,2.56208,0.3125333
0.76,2.048016,0.3166667,2.607614,0.3166667
0.77,2.086957,0.3208333,2.657196,0.3208333
0.78,2.125104,0.3250333,2.705767,0.3250333
0.79,2.164841,0.3291667,2.756361,0.3291667
0.8,2.204577,0.3333333,2.806955,0.3333333
0.81,2.24034,0.3375,2.852489,0.3375
0.82,2.271334,0.3416667,2.891953,0.3416667
0.83,2.303123,0.3458667,2.932428,0.3458667
0.84,2.339681,0.35,2.978974,0.35
0.85,2.376239,0.3542,3.025521,0.3542
