Time,Force,Stroke,Stress,Strain
0,0.05245209,0,0.06678407,0
0.01,0.06357829,0.004166667,0.08095039,0.004166667
0.02,0.07390976,0.0083,0.09410483,0.0083
0.03,0.07947286,0.0125,0.101188,0.0125
0.04,0.08185705,0.01666667,0.1042236,0.01666667
0.05,0.08265177,0.02083333,0.1052355,0.02083333
0.06,0.08424123,0.025,0.1072593,0.025
0.07,0.08821487,0.02913333,0.1123187,0.02913333
0.08,0.1009305,0.03333334,0.1285087,0.03333334
0.09,0.1136462,0.0375,0.1446988,0.0375
0.1,0.1192093,0.04163333,0.151782,0.04163333
0.11,0.1176198,0.04583333,0.1497582,0.04583333
0.12,0.1152356,0.05,0.1467226,0.05
0.13,0.1152356,0.05416667,0.1467226,0.05416667
0.14,0.1160304,0.05833333,0.1477344,0.05833333
0.15,0.1239777,0.0625,0.1578533,0.0625
0.16,0.140667,0.06666667,0.1791027,0.06666667
0.17,0.1637141,0.07083333,0.2084472,0.07083333
0.18,0.184377,0.07496667,0.2347561,0.07496667
0.19,0.1970927,0.07916667,0.2509462,0.07916667
0.2,0.20504,0.0833,0.261065,0.0833
0.21,0.213782,0.0875,0.2721957,0.0875
0.22,0.2241135,0.09166667,0.2853501,0.09166667
0.23,0.231266,0.0958,0.294457,0.0958
0.24,0.2392133,0.1,0.3045758,0.1
0.25,0.2511342,0.1041667,0.319754,0.1041667
0.26,0.2638499,0.1083,0.3359441,0.1083
0.27,0.2741814,0.1125,0.3490985,0.1125
0.28,0.2845128,0.1166333,0.362253,0.1166333
0.29,0.2948443,0.1208333,0.3754074,0.1208333
0.3,0.2996127,0.125,0.3814787,0.125
0.31,0.3035863,0.1291333,0.3865381,0.1291333
0.32,0.3123283,0.1333333,0.3976688,0.1333333
0.33,0.3266335,0.1375,0.4158826,0.1375
0.34,0.3377596,0.1416333,0.4300489,0.1416333
0.35,0.3496806,0.1458333,0.4452271,0.1458333
0.36,0.3647804,0.1499667,0.4644529,0.1499667
0.37,0.3830592,0.1541667,0.4877261,0.1541667
0.38,0.4005432,0.1583333,0.5099875,0.1583333
0.39,0.4164378,0.1624667,0.530225,0.1624667
0.4,0.4267693,0.1666667,0.5433795,0.1666667
0.41,0.4339218,0.1708333,0.5524864,0.1708333
0.42,0.4434586,0.1749667,0.564629,0.1749667
0.43,0.4569689,0.1791667,0.5818309,0.1791667
0.44,0.4728635,0.1833,0.6020685,0.1833
0.45,0.4879633,0.1875,0.6212942,0.1875
0.46,0.5062421,0.1916667,0.6445674,0.1916667
0.47,0.5276998,0.1958,0.6718882,0.1958
0.48,0.5507469,0.2,0.7012327,0.2
0.49,0.5690257,0.2041667,0.724506,0.2041667
0.5,0.5841255,0.2083,0.7437317,0.2083
0.51,0.5992253,0.2125,0.7629574,0.2125
0.52,0.6135305,0.2166667,0.7811712,0.2166667
0.53,0.6214778,0.2208333,0.79129,0.2208333
0.54,0.6318092,0.225,0.8044445,0.225
0.55,0.6508827,0.2291667,0.8287296,0.2291667
0.56,0.6763141,0.2333333,0.8611098,0.2333333
0.57,0.696977,0.2375,0.8874186,0.2375
0.58,0.7088979,0.2416667,0.9025968,0.2416667
0.59,0.7112821,0.2458333,0.9056324,0.2458333
0.6,0.7136663,0.2499667,0.9086681,0.2499667
0.61,0.7279714,0.2541667,0.9268819,0.2541667
0.62,0.749429,0.2583333,0.9542027,0.2583333
0.63,0.770092,0.2624667,0.9805115,0.2624667
