Time,Force,Stroke,Stress,Strain
0,0.055631,0,0.07083159,0
0.01,0.07390976,0.004166667,0.09410483,0.004166667
0.02,0.09059906,0.008333334,0.1153543,0.008333334
0.03,0.1056989,0.0125,0.13458,0.0125
0.04,0.1239777,0.01666667,0.1578533,0.01666667
0.05,0.1470248,0.02083333,0.1871978,0.02083333
0.06,0.1716614,0.025,0.218566,0.025
0.07,0.2018611,0.02916667,0.2570175,0.02916666
0.08,0.2344449,0.03333334,0.2985046,0.03333334
0.09,0.2622604,0.0375,0.3339204,0.0375
0.1,0.2853076,0.04166667,0.3632649,0.04166667
0.11,0.3099442,0.04583333,0.3946331,0.04583333
0.12,0.3377596,0.04996667,0.4300489,0.04996667
0.13,0.3671646,0.05416667,0.4674885,0.05416667
0.14,0.3997485,0.05833333,0.5089756,0.05833333
0.15,0.4371007,0.0625,0.5565339,0.0625
0.16,0.4696846,0.06666667,0.598021,0.06666667
0.17,0.4998843,0.07083333,0.6364724,0.07083333
0.18,0.5332629,0.075,0.6789714,0.075
0.19,0.5753835,0.07916667,0.732601,0.07916667
0.2,0.6214778,0.08333334,0.79129,0.08333334
0.21,0.6659825,0.08753333,0.8479553,0.08753333
0.22,0.7049243,0.09166667,0.8975375,0.09166667
0.23,0.7383029,0.09583333,0.9400364,0.09583333
0.24,0.7716815,0.1,0.9825354,0.1
0.25,0.808239,0.1041667,1.029082,0.1041667
0.26,0.8511543,0.1083333,1.083723,0.1083333
0.27,0.8956591,0.1125,1.140389,0.1125
0.28,0.9441376,0.1166667,1.202113,0.1166667
0.29,0.995795,0.1208333,1.267885,0.1208333
0.3,1.044273,0.1249667,1.32961,0.1249667
0.31,1.090368,0.1291667,1.388299,0.1291667
0.32,1.132488,0.1333333,1.441929,0.1333333
0.33,1.176198,0.1375,1.497582,0.1375
0.34,1.223882,0.1416667,1.558295,0.1416667
0.35,1.278718,0.1458333,1.628115,0.1458333
0.36,1.339118,0.15,1.705017,0.15
0.37,1.397133,0.1541667,1.778885,0.1541667
0.38,1.447996,0.1583333,1.843645,0.1583333
0.39,1.493295,0.1625,1.901322,0.1625
0.4,1.540184,0.1666667,1.961023,0.1666667
0.41,1.590252,0.1708333,2.024772,0.1708333
0.42,1.637936,0.175,2.085484,0.175
0.43,1.688798,0.1791667,2.150245,0.1791667
0.44,1.74284,0.1833333,2.219053,0.1833333
0.45,1.799266,0.1875333,2.290896,0.1875333
0.46,1.853307,0.1916667,2.359704,0.1916667
0.47,1.90417,0.1958667,2.424464,0.1958667
0.48,1.955827,0.2000333,2.490236,0.2000333
0.49,2.009869,0.2041667,2.559044,0.2041667
0.5,2.071063,0.2083667,2.636959,0.2083667
0.51,2.13782,0.2125,2.721957,0.2125
0.52,2.202193,0.2166667,2.803919,0.2166667
0.53,2.257029,0.2208667,2.873739,0.2208667
0.54,2.304713,0.225,2.934452,0.225
0.55,2.350807,0.2291667,2.993141,0.2291667
0.56,2.40167,0.2333667,3.057901,0.2333667
0.57,2.457301,0.2375,3.128733,0.2375
0.58,2.518495,0.2417,3.206647,0.2417
0.59,2.585252,0.2458333,3.291645,0.2458333
