Time,Force,Stroke,Stress,Strain
0,0.05086263,0,0.06476031,0
0.01,0.06278356,0.0042,0.07993851,0.0042
0.02,0.06993612,0.008366667,0.08904543,0.008366667
0.03,0.07390976,0.01253333,0.09410483,0.01253333
0.04,0.07629395,0.01666667,0.09714047,0.01666667
0.05,0.08265177,0.02086667,0.1052355,0.02086667
0.06,0.09298325,0.025,0.1183899,0.025
0.07,0.10252,0.02916667,0.1305325,0.02916666
0.08,0.1088778,0.03336667,0.1386275,0.03336667
0.09,0.1160304,0.03753334,0.1477344,0.03753334
0.1,0.1239777,0.04166667,0.1578533,0.04166667
0.11,0.128746,0.04586667,0.1639245,0.04586667
0.12,0.1263618,0.05,0.1608889,0.05
0.13,0.1192093,0.05416667,0.151782,0.05416667
0.14,0.1136462,0.05836667,0.1446988,0.05836667
0.15,0.1176198,0.0625,0.1497582,0.0625
0.16,0.1303355,0.0667,0.1659483,0.0667
0.17,0.1446406,0.07086667,0.1841621,0.07086667
0.18,0.1533826,0.07503334,0.1952928,0.07503334
0.19,0.1533826,0.0792,0.1952928,0.0792
0.2,0.1573563,0.08333334,0.2003522,0.08333334
0.21,0.1700719,0.08753333,0.2165423,0.08753333
0.22,0.1827876,0.0917,0.2327324,0.0917
0.23,0.1883507,0.09583333,0.2398155,0.09583333
0.24,0.1955032,0.1000333,0.2489224,0.1000333
0.25,0.2082189,0.1042,0.2651125,0.1042
0.26,0.2217293,0.1083667,0.2823145,0.1083667
0.27,0.2328555,0.1125333,0.2964808,0.1125333
0.28,0.2471606,0.1166667,0.3146946,0.1166667
0.29,0.2598763,0.1208333,0.3308847,0.1208333
0.3,0.2710024,0.1250333,0.345051,0.1250333
0.31,0.2789497,0.1291667,0.3551698,0.1291667
0.32,0.2845128,0.1333333,0.362253,0.1333333
0.33,0.2932549,0.1375333,0.3733837,0.1375333
0.34,0.30756,0.1416667,0.3915975,0.1416667
0.35,0.3226598,0.1458667,0.4108232,0.1458667
0.36,0.3369649,0.15,0.4290371,0.15
0.37,0.3480911,0.1542,0.4432034,0.1542
0.38,0.3536542,0.1583667,0.4502865,0.1583667
0.39,0.3560384,0.1625,0.4533222,0.1625
0.4,0.3600121,0.1667,0.4583816,0.1667
0.41,0.3671646,0.1708667,0.4674885,0.1708667
0.42,0.3767014,0.1750333,0.479631,0.1750333
0.43,0.3870328,0.1792,0.4927855,0.1792
0.44,0.4005432,0.1833333,0.5099875,0.1833333
0.45,0.4140536,0.1875333,0.5271894,0.1875333
0.46,0.4315376,0.1917,0.5494508,0.1917
0.47,0.45379,0.1958333,0.5777834,0.1958333
0.48,0.4728635,0.2000333,0.6020685,0.2000333
0.49,0.4863739,0.2042,0.6192704,0.2042
0.5,0.4998843,0.2083333,0.6364724,0.2083333
0.51,0.5125999,0.2125333,0.6526625,0.2125333
0.52,0.521342,0.2166667,0.6637932,0.2166667
0.53,0.5356471,0.2208333,0.682007,0.2208333
0.54,0.5531311,0.2250333,0.7042684,0.2250333
0.55,0.5714099,0.2291667,0.7275416,0.2291667
0.56,0.5841255,0.2333333,0.7437317,0.2333333
0.57,0.5888939,0.2375333,0.7498029,0.2375333
0.58,0.5904834,0.2416667,0.7518268,0.2416667
0.59,0.5928676,0.2458667,0.7548624,0.2458667
0.6,0.6024043,0.25,0.767005,0.25
0.61,0.6198883,0.2541667,0.7892663,0.2541667
0.62,0.6389618,0.2583667,0.8135514,0.2583667
0.63,0.65883,0.2625,0.8388484,0.2625
0.64,0.6763141,0.2667,0.8611098,0.2667
0.65,0.6922086,0.2708667,0.8813473,0.2708667
0.66,0.7049243,0.275,0.8975375,0.275
0.67,0.7200241,0.2791667,0.9167631,0.2791667
0.68,0.7367134,0.2833333,0.9380126,0.2833333
0.69,0.749429,0.2875333,0.9542027,0.2875333
0.7,0.7637342,0.2917,0.9724165,0.2917
0.71,0.7804235,0.2958333,0.993666,0.2958333
0.72,0.7979075,0.3000333,1.015927,0.3000333
0.73,0.8161862,0.3042,1.039201,0.3042
0.74,0.8328755,0.3083333,1.06045,0.3083333
0.75,0.8432071,0.3125333,1.073605,0.3125333
0.76,0.8543332,0.3166667,1.087771,0.3166667
0.77,0.8686383,0.3208667,1.105985,0.3208667
0.78,0.8877118,0.3250333,1.13027,0.3250333
0.79,0.9059906,0.3291667,1.153543,0.3291667
0.8,0.9210904,0.3333667,1.172769,0.3333667
0.81,0.9353955,0.3375333,1.190983,0.3375333
0.82,0.9520848,0.3416667,1.212232,0.3416667
0.83,0.9687741,0.3458667,1.233482,0.3458667
0.84,0.983874,0.35,1.252707,0.35
0.85,1.002153,0.3542,1.275981,0.3542
0.86,1.019637,0.3583667,1.298242,0.3583667
0.87,1.036326,0.3625,1.319491,0.3625
0.88,1.053015,0.3667,1.340741,0.3667
0.89,1.06891,0.3708667,1.360978,0.3708667
0.9,1.08401,0.375,1.380204,0.375
0.91,1.103083,0.3792,1.404489,0.3792
0.92,1.12772,0.3833333,1.435858,0.3833333
0.93,1.152357,0.3875333,1.467226,0.3875333
0.94,1.17143,0.3917,1.491511,0.3917
0.95,1.182556,0.3958333,1.505677,0.3958333
0.96,1.194477,0.4,1.520855,0.4
0.97,1.209577,0.4042,1.540081,0.4042
0.98,1.22865,0.4083333,1.564366,0.4083334
0.99,1.250903,0.4125333,1.592699,0.4125333
1,1.269976,0.4166667,1.616984,0.4166666
1.01,1.285076,0.4208667,1.63621,0.4208667
1.02,1.298586,0.4250333,1.653412,0.4250333
1.03,1.314481,0.4291667,1.673649,0.4291667
1.04,1.335144,0.4333667,1.699958,0.4333667
1.05,1.354218,0.4375333,1.724243,0.4375333
1.06,1.372496,0.4416667,1.747516,0.4416666
1.07,1.393954,0.4458333,1.774837,0.4458333
1.08,1.420975,0.45,1.809241,0.45
1.09,1.445611,0.4542,1.84061,0.4542
1.1,1.46389,0.4583667,1.863883,0.4583667
1.11,1.473427,0.4625,1.876025,0.4625
1.12,1.482964,0.4666667,1.888168,0.4666666
1.13,1.499653,0.4708333,1.909417,0.4708333
1.14,1.5227,0.475,1.938762,0.475
1.15,1.544158,0.4791667,1.966082,0.4791667
1.16,1.560052,0.4833333,1.98632,0.4833334
1.17,1.575152,0.4875,2.005546,0.4875
1.18,1.593431,0.4917,2.028819,0.4917
1.19,1.613299,0.4958333,2.054116,0.4958333
1.2,1.636346,0.5,2.083461,0.5
1.21,1.659393,0.5042,2.112805,0.5042
1.22,1.679262,0.5083666,2.138102,0.5083666
1.23,1.695951,0.5125,2.159352,0.5125
1.24,1.713435,0.5166667,2.181613,0.5166667
1.25,1.731714,0.5208333,2.204886,0.5208333
1.26,1.749198,0.5250334,2.227148,0.5250334
1.27,1.765887,0.5291667,2.248397,0.5291667
1.28,1.78496,0.5333667,2.272682,0.5333667
1.29,1.808008,0.5375333,2.302027,0.5375333
1.3,1.832644,0.5416667,2.333395,0.5416667
1.31,1.858075,0.5458667,2.365775,0.5458667
1.32,1.880328,0.55,2.394108,0.55
1.33,1.897812,0.5541667,2.416369,0.5541667
1.34,1.911322,0.5583667,2.433571,0.5583667
1.35,1.924038,0.5625,2.449761,0.5625
1.36,1.936754,0.5666667,2.465951,0.5666667
1.37,1.951853,0.5708333,2.485177,0.5708333
1.38,1.972516,0.575,2.511486,0.575
1.39,1.993974,0.5791667,2.538807,0.5791667
1.4,2.013842,0.5833333,2.564104,0.5833333
1.41,2.031326,0.5875,2.586365,0.5875
1.42,2.049605,0.5917,2.609638,0.5917
1.43,2.071063,0.5958334,2.636959,0.5958334
1.44,2.09411,0.6,2.666303,0.6
1.45,2.114773,0.6042,2.692612,0.6042
1.46,2.127488,0.6083333,2.708802,0.6083333
1.47,2.140204,0.6125333,2.724993,0.6125333
1.48,2.162457,0.6166667,2.753325,0.6166667
1.49,2.190272,0.6208333,2.788741,0.6208333
1.5,2.217293,0.6250333,2.823145,0.6250333
1.51,2.235572,0.6291667,2.846418,0.6291667
1.52,2.248287,0.6333666,2.862608,0.6333666
1.53,2.262592,0.6375334,2.880822,0.6375334
1.54,2.278487,0.6416667,2.90106,0.6416667
1.55,2.296766,0.6458667,2.924333,0.6458667
1.56,2.315839,0.65,2.948618,0.65
1.57,2.334118,0.6541667,2.971891,0.6541667
1.58,2.348423,0.6583667,2.990105,0.6583667
1.59,2.363523,0.6625,3.009331,0.6625
1.6,2.38657,0.6667,3.038675,0.6667
1.61,2.413591,0.6708667,3.073079,0.6708667
1.62,2.434254,0.675,3.099388,0.675
1.63,2.446969,0.6792,3.115578,0.6792
1.64,2.463659,0.6833333,3.136827,0.6833333
1.65,2.4875,0.6875333,3.167184,0.6875333
1.66,2.514521,0.6917,3.201588,0.6917
1.67,2.537568,0.6958333,3.230932,0.6958333
1.68,2.557437,0.7000334,3.256229,0.7000334
1.69,2.577305,0.7042,3.281526,0.7042
1.7,2.597173,0.7083333,3.306823,0.7083333
1.71,2.612273,0.7125334,3.326049,0.7125334
1.72,2.629757,0.7166667,3.34831,0.7166667
1.73,2.654393,0.7208334,3.379678,0.7208334
1.74,2.67903,0.7250333,3.411047,0.7250333
1.75,2.696514,0.7291667,3.433308,0.7291667
1.76,2.710819,0.7333667,3.451522,0.7333667
1.77,2.725124,0.7375333,3.469736,0.7375333
1.78,2.741814,0.7417,3.490985,0.7417
1.79,2.760887,0.7458667,3.515271,0.7458667
1.8,2.783934,0.75,3.544615,0.75
1.81,2.805392,0.7542,3.571936,0.7542
1.82,2.826055,0.7583667,3.598245,0.7583667
1.83,2.845128,0.7625,3.62253,0.7625
1.84,2.867381,0.7667,3.650863,0.7667
1.85,2.890428,0.7708667,3.680207,0.7708667
1.86,2.907912,0.775,3.702468,0.775
1.87,2.922217,0.7791667,3.720682,0.7791667
1.88,2.934138,0.7833334,3.735861,0.7833334
1.89,2.950827,0.7875,3.75711,0.7875
1.9,2.97149,0.7917,3.783419,0.7917
1.91,2.994537,0.7958333,3.812763,0.7958334
1.92,3.014405,0.8,3.83806,0.8
1.93,3.035069,0.8041667,3.864369,0.8041667
1.94,3.059705,0.8083333,3.895737,0.8083333
1.95,3.08911,0.8125333,3.933177,0.8125333
1.96,3.114541,0.8166667,3.965557,0.8166667
1.97,3.133615,0.8208333,3.989842,0.8208333
1.98,3.155867,0.8250334,4.018175,0.8250333
1.99,3.181298,0.8291667,4.050555,0.8291667
2,3.202756,0.8333333,4.077876,0.8333333
2.01,3.219445,0.8375334,4.099125,0.8375334
2.02,3.233751,0.8416667,4.117339,0.8416666
2.03,3.252824,0.8458334,4.141624,0.8458334
2.04,3.275871,0.85,4.170969,0.85
2.05,3.296534,0.8541667,4.197278,0.8541667
2.06,3.315608,0.8583667,4.221563,0.8583667
2.07,3.335476,0.8625,4.24686,0.8625
2.08,3.354549,0.8667,4.271145,0.8666999
2.09,3.372033,0.8708667,4.293406,0.8708667
2.1,3.391902,0.875,4.318703,0.875
2.11,3.410975,0.8792,4.342988,0.8792
2.12,3.434817,0.8833333,4.373345,0.8833333
2.13,3.459454,0.8875,4.404713,0.8875
2.14,3.478527,0.8917,4.428998,0.8917
2.15,3.491243,0.8958334,4.445188,0.8958334
2.16,3.504753,0.9,4.46239,0.9
2.17,3.522237,0.9041667,4.484652,0.9041667
2.18,3.545284,0.9083334,4.513996,0.9083334
2.19,3.567537,0.9125333,4.542328,0.9125333
2.2,3.587405,0.9166667,4.567626,0.9166667
2.21,3.612041,0.9208333,4.598994,0.9208333
2.22,3.635089,0.9250333,4.628338,0.9250333
2.23,3.658136,0.9291667,4.657683,0.9291667
