Time,Force,Stroke,Stress,Strain
0,0.05086263,0,0.06476031,0
0.01,0.05086263,0.0042,0.06476031,0.0042
0.02,0.04847844,0.008333334,0.06172467,0.008333334
0.03,0.04609426,0.0125,0.05868903,0.0125
0.04,0.04847844,0.01666667,0.06172467,0.01666667
0.05,0.05324681,0.02083333,0.06779595,0.02083333
0.06,0.05960464,0.025,0.07589099,0.025
0.07,0.06596247,0.02916667,0.08398602,0.02916666
0.08,0.07152557,0.03333334,0.09106918,0.03333334
0.09,0.07549921,0.03753334,0.09612858,0.03753334
0.1,0.08265177,0.04166667,0.1052355,0.04166667
0.11,0.09536743,0.04583333,0.1214256,0.04583333
0.12,0.1088778,0.05,0.1386275,0.05
0.13,0.1136462,0.05416667,0.1446988,0.05416667
0.14,0.1088778,0.05836667,0.1386275,0.05836667
0.15,0.09934107,0.0625,0.126485,0.0625
0.16,0.0945727,0.06666667,0.1204137,0.06666667
0.17,0.09934107,0.07086667,0.126485,0.07086667
0.18,0.1136462,0.075,0.1446988,0.075
0.19,0.1263618,0.07916667,0.1608889,0.07916667
0.2,0.1351039,0.08333334,0.1720196,0.08333334
0.21,0.140667,0.0875,0.1791027,0.0875
0.22,0.149409,0.0917,0.1902334,0.0917
0.23,0.1557668,0.09583333,0.1983285,0.09583333
0.24,0.1517932,0.1,0.1932691,0.1
0.25,0.1470248,0.1042,0.1871978,0.1042
0.26,0.1533826,0.1083333,0.1952928,0.1083333
0.27,0.1684825,0.1125,0.2145185,0.1125
0.28,0.1891454,0.1166667,0.2408274,0.1166667
0.29,0.2121925,0.1208333,0.2701719,0.1208333
0.3,0.2344449,0.125,0.2985046,0.125
0.31,0.2543131,0.1291667,0.3238015,0.1291667
0.32,0.2789497,0.1333333,0.3551698,0.1333333
0.33,0.304381,0.1375333,0.38755,0.1375333
0.34,0.3274282,0.1416667,0.4168945,0.1416667
0.35,0.3496806,0.1458333,0.4452271,0.1458333
0.36,0.3743172,0.15,0.4765954,0.15
0.37,0.3957748,0.1541667,0.5039161,0.1541667
0.38,0.4164378,0.1583667,0.530225,0.1583667
0.39,0.4402796,0.1625,0.5605814,0.1625
0.4,0.4688899,0.1666667,0.5970091,0.1666667
0.41,0.4982948,0.1708333,0.6344486,0.1708333
0.42,0.530084,0.175,0.6749238,0.175
0.43,0.565052,0.1791667,0.7194466,0.1791667
0.44,0.6024043,0.1833333,0.767005,0.1833333
0.45,0.6357829,0.1875,0.8095039,0.1875
0.46,0.65883,0.1917,0.8388484,0.1917
0.47,0.6786982,0.1958333,0.8641454,0.1958333
0.48,0.7112821,0.2,0.9056324,0.2
0.49,0.7534027,0.2042,0.9592621,0.2042
0.5,0.7891655,0.2083333,1.004797,0.2083333
0.51,0.8122126,0.2125,1.034141,0.2125
0.52,0.8376439,0.2166667,1.066521,0.2166667
0.53,0.8742015,0.2208333,1.113068,0.2208333
0.54,0.9147326,0.225,1.164674,0.225
0.55,0.9600322,0.2291667,1.222351,0.2291667
0.56,1.006921,0.2333333,1.282052,0.2333333
0.57,1.053015,0.2375,1.340741,0.2375
0.58,1.094341,0.2416667,1.393359,0.2416667
0.59,1.131693,0.2458333,1.440917,0.2458333
0.6,1.169046,0.25,1.488475,0.25
0.61,1.211166,0.2541667,1.542105,0.2541667
0.62,1.259645,0.2583667,1.60383,0.2583667
0.63,1.303355,0.2625,1.659483,0.2625
0.64,1.341502,0.2666667,1.708053,0.2666667
0.65,1.381238,0.2708667,1.758647,0.2708667
0.66,1.427333,0.275,1.817336,0.275
0.67,1.475016,0.2791667,1.878049,0.2791667
0.68,1.520316,0.2833333,1.935726,0.2833333
0.69,1.56641,0.2875,1.994415,0.2875
0.7,1.616478,0.2916667,2.058164,0.2916667
0.71,1.66893,0.2958333,2.124948,0.2958333
0.72,1.721382,0.3,2.191732,0.3
0.73,1.776218,0.3041667,2.261551,0.3041667
0.74,1.832644,0.3083333,2.333395,0.3083333
0.75,1.890659,0.3125,2.407262,0.3125
0.76,1.94788,0.3166667,2.480118,0.3166667
0.77,2.005895,0.3208333,2.553985,0.3208333
0.78,2.063115,0.325,2.62684,0.325
0.79,2.117157,0.3291667,2.695648,0.3291667
0.8,2.168814,0.3333333,2.76142,0.3333333
0.81,2.219677,0.3375333,2.82618,0.3375333
0.82,2.271334,0.3416667,2.891953,0.3416667
0.83,2.326171,0.3458333,2.961772,0.3458333
