Time,Force,Stroke,Stress,Strain
0,0.05086263,0,0.06476031,0
0.01,0.055631,0.004166667,0.07083159,0.004166667
0.02,0.05324681,0.0083,0.06779595,0.0083
0.03,0.05086263,0.0125,0.06476031,0.0125
0.04,0.05483627,0.01663333,0.06981971,0.01663333
0.05,0.06357829,0.0208,0.08095039,0.0208
0.06,0.06596247,0.025,0.08398602,0.025
0.07,0.05960464,0.02913333,0.07589099,0.02913333
0.08,0.05086263,0.0333,0.06476031,0.0333
0.09,0.04847844,0.0375,0.06172467,0.0375
0.1,0.05880992,0.04163333,0.07487911,0.04163333
0.11,0.07152557,0.04583333,0.09106918,0.04583333
0.12,0.07947286,0.05,0.101188,0.05
0.13,0.08265177,0.05416667,0.1052355,0.05416667
0.14,0.09218851,0.05833333,0.1173781,0.05833333
0.15,0.1049042,0.06246667,0.1335681,0.06246667
0.16,0.1176198,0.06666667,0.1497582,0.06666667
0.17,0.1279513,0.07083333,0.1629127,0.07083333
0.18,0.140667,0.07496667,0.1791027,0.07496667
0.19,0.1589457,0.07916667,0.202376,0.07916667
0.2,0.1740456,0.08333334,0.2216017,0.08333334
0.21,0.1891454,0.08746666,0.2408274,0.08746666
0.22,0.2058347,0.09166667,0.2620769,0.09166667
0.23,0.2177556,0.0958,0.2772551,0.0958
0.24,0.2264977,0.09996667,0.2883857,0.09996666
0.25,0.2368291,0.1041667,0.3015402,0.1041667
0.26,0.2495448,0.1083,0.3177303,0.1083
0.27,0.2638499,0.1125,0.3359441,0.1125
0.28,0.2765656,0.1166667,0.3521342,0.1166667
0.29,0.2892812,0.1208333,0.3683243,0.1208333
0.3,0.2980232,0.125,0.3794549,0.125
0.31,0.3083547,0.1291333,0.3926094,0.1291333
0.32,0.3242493,0.1333333,0.412847,0.1333333
0.33,0.3409386,0.1375,0.4340965,0.1375
0.34,0.3536542,0.1416333,0.4502865,0.1416333
0.35,0.3687541,0.1458333,0.4695122,0.1458333
0.36,0.3941854,0.15,0.5018924,0.15
0.37,0.4212061,0.1541333,0.5362963,0.1541333
0.38,0.4394849,0.1583333,0.5595696,0.1583333
0.39,0.4522006,0.1624667,0.5757596,0.1624667
0.4,0.4673004,0.1666667,0.5949854,0.1666667
0.41,0.4871686,0.1708333,0.6202824,0.1708333
0.42,0.5046527,0.1749667,0.6425437,0.1749667
0.43,0.5229314,0.1791667,0.6658169,0.1791667
0.44,0.5427997,0.1833333,0.6911139,0.1833333
0.45,0.5626678,0.1874667,0.7164109,0.1874667
0.46,0.5801519,0.1916667,0.7386723,0.1916667
0.47,0.6024043,0.1958,0.767005,0.1958
0.48,0.6262462,0.1999667,0.7973614,0.1999667
0.49,0.6492932,0.2041667,0.8267058,0.2041667
0.5,0.6763141,0.2083,0.8611098,0.2083
0.51,0.705719,0.2125,0.8985493,0.2125
0.52,0.7327397,0.2166333,0.9329532,0.2166333
0.53,0.7581711,0.2208,0.9653334,0.2208
0.54,0.7867813,0.225,1.001761,0.225
0.55,0.8145968,0.2291333,1.037177,0.2291333
0.56,0.8432071,0.2333333,1.073605,0.2333333
0.57,0.872612,0.2375,1.111044,0.2375
0.58,0.9020169,0.2416333,1.148484,0.2416333
0.59,0.9290377,0.2458333,1.182888,0.2458333
0.6,0.9536743,0.25,1.214256,0.25
0.61,0.975132,0.2541333,1.241577,0.2541333
0.62,0.9973844,0.2583333,1.269909,0.2583333
0.63,1.022816,0.2624667,1.302289,0.2624667
0.64,1.05381,0.2666333,1.341753,0.2666333
0.65,1.086394,0.2708333,1.38324,0.2708333
0.66,1.119773,0.2749667,1.425739,0.2749667
