Time,Force,Stroke,Stress,Strain
0,0.05324681,0,0.06779595,0
0.01,0.05086263,0.0042,0.06476031,0.0042
0.02,0.04609426,0.008366667,0.05868903,0.008366667
0.03,0.04291534,0.01253333,0.05464151,0.01253333
0.04,0.04609426,0.0167,0.05868903,0.0167
0.05,0.04609426,0.02086667,0.05868903,0.02086667
0.06,0.0445048,0.02503333,0.05666527,0.02503333
0.07,0.04053116,0.0292,0.05160587,0.0292
0.08,0.03814697,0.03333334,0.04857023,0.03333334
0.09,0.04212062,0.0375,0.05362963,0.0375
0.1,0.04609426,0.0417,0.05868903,0.0417
0.11,0.04927317,0.04583333,0.06273656,0.04583333
0.12,0.05722046,0.05003333,0.07285535,0.05003333
0.13,0.06755193,0.0542,0.08600979,0.0542
0.14,0.07629395,0.05836667,0.09714047,0.05836667
0.15,0.0778834,0.06253333,0.09916423,0.06253333
0.16,0.07947286,0.06666667,0.101188,0.06666667
0.17,0.08900961,0.07086667,0.1133305,0.07086667
0.18,0.1049042,0.07503334,0.1335681,0.07503334
0.19,0.1152356,0.07916667,0.1467226,0.07916667
0.2,0.1192093,0.08336667,0.151782,0.08336667
0.21,0.1239777,0.0875,0.1578533,0.0875
0.22,0.1327197,0.09166667,0.1689839,0.09166667
0.23,0.149409,0.09586667,0.1902334,0.09586667
0.24,0.1716614,0.1,0.218566,0.1
0.25,0.1915296,0.1041667,0.243863,0.1041667
0.26,0.2074242,0.1083667,0.2641006,0.1083667
0.27,0.2185504,0.1125,0.278267,0.1125
0.28,0.2328555,0.1166667,0.2964808,0.1166667
0.29,0.2559026,0.1208667,0.3258253,0.1208667
0.3,0.2892812,0.1250333,0.3683243,0.1250333
0.31,0.3274282,0.1292,0.4168945,0.1292
0.32,0.3647804,0.1333333,0.4644529,0.1333333
0.33,0.3957748,0.1375333,0.5039161,0.1375333
0.34,0.4267693,0.1417,0.5433795,0.1417
0.35,0.4585584,0.1458333,0.5838547,0.1458333
0.36,0.4903475,0.1500333,0.6243299,0.1500333
0.37,0.521342,0.1541667,0.6637932,0.1541667
0.38,0.5547206,0.1583333,0.7062922,0.1583333
0.39,0.5920728,0.1625333,0.7538505,0.1625333
0.4,0.6318092,0.1666667,0.8044445,0.1666667
0.41,0.6699562,0.1708333,0.8530147,0.1708333
0.42,0.7096927,0.1750333,0.9036087,0.1750333
0.43,0.749429,0.1791667,0.9542027,0.1791667
0.44,0.7891655,0.1833667,1.004797,0.1833667
0.45,0.8281072,0.1875,1.054379,0.1875
0.46,0.8686383,0.1917,1.105985,0.1917
0.47,0.9099643,0.1958667,1.158602,0.1958667
0.48,0.9504954,0.2,1.210208,0.2
0.49,0.9942055,0.2042,1.265862,0.2042
0.5,1.041889,0.2083667,1.326574,0.2083667
0.51,1.085599,0.2125,1.382228,0.2125
0.52,1.129309,0.2167,1.437881,0.2167
