Time,Force,Stroke,Stress,Strain
0,0.05086263,0,0.06476031,0
0.01,0.06278356,0.004166667,0.07993851,0.004166667
0.02,0.07549921,0.008366667,0.09612858,0.008366667
0.03,0.08662542,0.0125,0.1102949,0.0125
0.04,0.09536743,0.0167,0.1214256,0.0167
0.05,0.1009305,0.02083333,0.1285087,0.02083333
0.06,0.1033147,0.025,0.1315444,0.025
0.07,0.1072884,0.0292,0.1366038,0.0292
0.08,0.1160304,0.03333334,0.1477344,0.03333334
0.09,0.1303355,0.0375,0.1659483,0.0375
0.1,0.1470248,0.0417,0.1871978,0.0417
0.11,0.1613299,0.04583333,0.2054116,0.04583333
0.12,0.1684825,0.05003333,0.2145185,0.05003333
0.13,0.1740456,0.05416667,0.2216017,0.05416667
0.14,0.1827876,0.05833333,0.2327324,0.05833333
0.15,0.1955032,0.06253333,0.2489224,0.06253333
0.16,0.2113978,0.06666667,0.26916,0.06666667
0.17,0.2280871,0.07086667,0.2904095,0.07086667
0.18,0.2455711,0.07503334,0.3126709,0.07503334
0.19,0.2598763,0.07916667,0.3308847,0.07916667
0.2,0.2686183,0.08336667,0.3420154,0.08336667
0.21,0.2789497,0.0875,0.3551698,0.0875
0.22,0.295639,0.09166667,0.3764193,0.09166667
0.23,0.316302,0.09586667,0.4027282,0.09586667
0.24,0.3353755,0.1,0.4270133,0.1
0.25,0.3504753,0.1042,0.446239,0.1042
0.26,0.3647804,0.1083667,0.4644529,0.1083667
0.27,0.3814697,0.1125,0.4857023,0.1125
0.28,0.4005432,0.1167,0.5099875,0.1167
0.29,0.4212061,0.1208333,0.5362963,0.1208333
0.3,0.4418691,0.125,0.5626052,0.125
0.31,0.4609426,0.1292,0.5868903,0.1292
0.32,0.4792213,0.1333333,0.6101636,0.1333333
0.33,0.4967054,0.1375,0.6324249,0.1375
0.34,0.5149841,0.1417,0.6556981,0.1417
0.35,0.530084,0.1458667,0.6749238,0.1458667
0.36,0.5443891,0.1500333,0.6931376,0.1500333
0.37,0.5547206,0.1541667,0.7062922,0.1541667
0.38,0.5674362,0.1583667,0.7224822,0.1583667
