Time,Force,Stroke,Stress,Strain
0,0.05324681,0,0.06779595,0
0.01,0.06357829,0.0042,0.08095039,0.0042
0.02,0.07152557,0.008333334,0.09106918,0.008333334
0.03,0.07629395,0.0125,0.09714047,0.0125
0.04,0.07390976,0.01666667,0.09410483,0.01666667
0.05,0.0723203,0.02083333,0.09208107,0.02083333
0.06,0.07947286,0.025,0.101188,0.025
0.07,0.08900961,0.02916667,0.1133305,0.02916666
0.08,0.09934107,0.03333334,0.126485,0.03333334
0.09,0.1120567,0.03753334,0.1426751,0.03753334
0.1,0.1319249,0.04166667,0.167972,0.04166667
0.11,0.149409,0.04583333,0.1902334,0.04583333
0.12,0.1637141,0.05,0.2084472,0.05
0.13,0.1780192,0.05416667,0.2266611,0.05416667
0.14,0.1947085,0.05833333,0.2479106,0.05833333
0.15,0.2121925,0.0625,0.2701719,0.0625
0.16,0.2352397,0.06666667,0.2995164,0.06666667
0.17,0.2598763,0.07086667,0.3308847,0.07086667
0.18,0.2853076,0.075,0.3632649,0.075
0.19,0.3099442,0.07916667,0.3946331,0.07916667
0.2,0.3329913,0.08333334,0.4239776,0.08333334
0.21,0.3520648,0.0875,0.4482628,0.0875
0.22,0.3711382,0.09166667,0.4725479,0.09166667
0.23,0.3957748,0.09583333,0.5039161,0.09583333
0.24,0.4235903,0.1,0.539332,0.1
0.25,0.4498164,0.1041667,0.572724,0.1041667
0.26,0.4696846,0.1083333,0.598021,0.1083333
0.27,0.4895528,0.1125,0.623318,0.1125
0.28,0.5149841,0.1166667,0.6556981,0.1166667
0.29,0.5443891,0.1208333,0.6931376,0.1208333
0.3,0.5737941,0.125,0.7305773,0.125
0.31,0.6024043,0.1291667,0.767005,0.1291667
0.32,0.6302198,0.1333333,0.8024207,0.1333333
0.33,0.6548564,0.1375333,0.833789,0.1375333
0.34,0.6779035,0.1416667,0.8631335,0.1416667
0.35,0.7033348,0.1458333,0.8955137,0.1458333
0.36,0.731945,0.15,0.9319413,0.15
0.37,0.7534027,0.1541667,0.9592621,0.1541667
0.38,0.7677078,0.1583333,0.9774759,0.1583333
0.39,0.7891655,0.1625,1.004797,0.1625
0.4,0.8201599,0.1666667,1.04426,0.1666667
0.41,0.8543332,0.1708667,1.087771,0.1708667
0.42,0.8853276,0.175,1.127234,0.175
0.43,0.9163221,0.1791667,1.166697,0.1791667
0.44,0.9481112,0.1833333,1.207173,0.1833333
0.45,0.9767215,0.1875,1.2436,0.1875
0.46,1.003742,0.1916667,1.278004,0.1916667
0.47,1.029968,0.1958333,1.311396,0.1958333
0.48,1.058578,0.2,1.347824,0.2
0.49,1.085599,0.2042,1.382228,0.2042
0.5,1.115799,0.2083333,1.420679,0.2083333
0.51,1.153151,0.2125,1.468238,0.2125
0.52,1.192093,0.2166667,1.51782,0.2166667
0.53,1.221498,0.2208333,1.555259,0.2208333
0.54,1.244545,0.225,1.584604,0.225
0.55,1.271566,0.2291333,1.619008,0.2291333
0.56,1.303355,0.2333333,1.659483,0.2333333
0.57,1.33276,0.2375333,1.696923,0.2375333
0.58,1.357396,0.2416667,1.728291,0.2416667
0.59,1.382828,0.2458333,1.760671,0.2458333
0.6,1.416206,0.25,1.80317,0.25
0.61,1.451969,0.2541667,1.848704,0.2541667
0.62,1.490116,0.2583333,1.897275,0.2583333
0.63,1.529058,0.2625,1.946857,0.2625
0.64,1.563231,0.2666667,1.990368,0.2666667
0.65,1.587868,0.2708667,2.021736,0.2708667
0.66,1.610915,0.275,2.05108,0.275
0.67,1.635551,0.2791667,2.082449,0.2791667
0.68,1.663367,0.2833333,2.117864,0.2833333
0.69,1.692772,0.2875,2.155304,0.2875
0.7,1.722177,0.2916667,2.192744,0.2916667
0.71,1.748403,0.2958333,2.226136,0.2958333
0.72,1.775424,0.3,2.26054,0.3
0.73,1.808008,0.3041667,2.302027,0.3041667
0.74,1.847744,0.3083333,2.352621,0.3083333
0.75,1.88907,0.3125,2.405238,0.3125
0.76,1.924833,0.3166667,2.450773,0.3166667
0.77,1.957417,0.3208333,2.49226,0.3208333
0.78,1.986822,0.325,2.5297,0.325
0.79,2.014637,0.3291333,2.565115,0.3291333
0.8,2.040068,0.3333333,2.597496,0.3333333
0.81,2.068679,0.3375333,2.633923,0.3375333
0.82,2.096494,0.3416667,2.669339,0.3416667
0.83,2.125104,0.3458333,2.705767,0.3458333
0.84,2.15292,0.35,2.741183,0.35
0.85,2.183914,0.3541667,2.780646,0.3541667
0.86,2.218882,0.3583333,2.825169,0.3583333
0.87,2.25544,0.3625,2.871715,0.3625
0.88,2.288818,0.3666667,2.914214,0.3666667
0.89,2.315839,0.3708333,2.948618,0.3708333
0.9,2.344449,0.375,2.985045,0.375
0.91,2.374649,0.3791667,3.023497,0.3791667
0.92,2.408028,0.3833333,3.065996,0.3833333
0.93,2.440612,0.3875,3.107483,0.3875
0.94,2.472401,0.3916667,3.147958,0.3916667
0.95,2.512137,0.3958333,3.198552,0.3958333
0.96,2.558231,0.4,3.257241,0.4
0.97,2.595584,0.4042,3.3048,0.4042
0.98,2.621015,0.4083333,3.33718,0.4083334
0.99,2.645652,0.4125,3.368548,0.4125
1,2.675056,0.4166667,3.405988,0.4166666
1.01,2.708435,0.4208333,3.448487,0.4208333
1.02,2.744198,0.425,3.494021,0.425
1.03,2.779961,0.4291667,3.539556,0.4291667
1.04,2.815723,0.4333333,3.58509,0.4333334
1.05,2.848307,0.4375,3.626577,0.4375
1.06,2.881686,0.4416333,3.669076,0.4416333
1.07,2.915065,0.4458333,3.711575,0.4458333
1.08,2.944469,0.45,3.749015,0.45
1.09,2.973874,0.4541667,3.786454,0.4541667
1.1,3.007253,0.4583333,3.828953,0.4583334
1.11,3.046989,0.4625,3.879547,0.4625
1.12,3.082752,0.4666667,3.925082,0.4666666
1.13,3.113747,0.4708667,3.964545,0.4708667
1.14,3.139973,0.475,3.997937,0.475
1.15,3.170172,0.4791667,4.036389,0.4791667
1.16,3.202756,0.4833333,4.077876,0.4833334
1.17,3.236135,0.4875,4.120375,0.4875
1.18,3.269513,0.4916667,4.162874,0.4916666
1.19,3.306071,0.4958,4.20942,0.4958
1.2,3.348191,0.5000333,4.26305,0.5000333
1.21,3.385544,0.5042,4.310608,0.5042
1.22,3.413359,0.5083333,4.346024,0.5083333
1.23,3.44038,0.5125334,4.380428,0.5125334
1.24,3.473759,0.5167,4.422927,0.5167
1.25,3.509521,0.5208333,4.468462,0.5208333
1.26,3.5429,0.5250334,4.510961,0.5250334
