Time,Force,Stroke,Stress,Strain
0,0.05324681,0,0.06779595,0
0.01,0.06596247,0.0042,0.08398602,0.0042
0.02,0.06914139,0.008333334,0.08803355,0.008333334
0.03,0.06755193,0.0125,0.08600979,0.0125
0.04,0.07390976,0.0167,0.09410483,0.0167
0.05,0.08821487,0.02083333,0.1123187,0.02083333
0.06,0.10252,0.025,0.1305325,0.025
0.07,0.1152356,0.02916667,0.1467226,0.02916666
0.08,0.128746,0.03333334,0.1639245,0.03333334
0.09,0.1454353,0.0375,0.185174,0.0375
0.1,0.1637141,0.04166667,0.2084472,0.04166667
0.11,0.184377,0.04583333,0.2347561,0.04583333
0.12,0.2098083,0.05003333,0.2671363,0.05003333
0.13,0.2352397,0.05416667,0.2995164,0.05416667
0.14,0.2559026,0.05833333,0.3258253,0.05833333
0.15,0.2749761,0.0625,0.3501104,0.0625
0.16,0.295639,0.06666667,0.3764193,0.06666667
0.17,0.316302,0.07083333,0.4027282,0.07083333
0.18,0.3345807,0.075,0.4260014,0.075
0.19,0.3576279,0.07916667,0.4553459,0.07916667
0.2,0.3878275,0.08333334,0.4937974,0.08333334
0.21,0.4172325,0.0875,0.5312369,0.0875
0.22,0.4418691,0.09166667,0.5626052,0.09166667
0.23,0.4673004,0.09583333,0.5949854,0.09583333
0.24,0.4959106,0.1,0.631413,0.1
0.25,0.5237262,0.1041667,0.6668289,0.1041667
0.26,0.5483627,0.1083333,0.6981971,0.1083333
0.27,0.5729993,0.1125,0.7295653,0.1125
0.28,0.5992253,0.1166667,0.7629574,0.1166667
0.29,0.6318092,0.1208333,0.8044445,0.1208333
0.3,0.6691615,0.125,0.8520029,0.125
0.31,0.7120768,0.1291667,0.9066443,0.1291667
0.32,0.7597606,0.1333333,0.9673572,0.1333333
0.33,0.808239,0.1375,1.029082,0.1375
0.34,0.8559227,0.1416333,1.089795,0.1416333
0.35,0.8972486,0.1458333,1.142412,0.1458333
0.36,0.9306272,0.1500333,1.184911,0.1500333
0.37,0.9600322,0.1541333,1.222351,0.1541333
