Time,Force,Stroke,Stress,Strain
0,0.05722046,0,0.07285535,0
0.01,0.07629395,0.004166667,0.09714047,0.004166667
0.02,0.09298325,0.008333334,0.1183899,0.008333334
0.03,0.1096725,0.0125,0.1396394,0.0125
0.04,0.1279513,0.01666667,0.1629127,0.01666667
0.05,0.1454353,0.02083333,0.185174,0.02083333
0.06,0.1653035,0.025,0.210471,0.025
0.07,0.1867612,0.02913333,0.2377918,0.02913333
0.08,0.2082189,0.03333334,0.2651125,0.03333334
0.09,0.2304713,0.0375,0.2934452,0.0375
0.1,0.251929,0.04166667,0.3207659,0.04166667
0.11,0.2710024,0.04583333,0.345051,0.04583333
0.12,0.2892812,0.04996667,0.3683243,0.04996667
0.13,0.3139178,0.05416667,0.3996925,0.05416667
0.14,0.3417333,0.05833333,0.4351083,0.05833333
0.15,0.3671646,0.06246667,0.4674885,0.06246667
0.16,0.3902117,0.06666667,0.496833,0.06666667
0.17,0.4227956,0.07083333,0.5383201,0.07083333
0.18,0.4601479,0.075,0.5858784,0.075
0.19,0.4943212,0.07916667,0.6293893,0.07916667
0.2,0.5189578,0.08333334,0.6607575,0.08333334
0.21,0.5380313,0.0875,0.6850427,0.0875
0.22,0.5610784,0.09166667,0.7143871,0.09166667
0.23,0.5888939,0.09583333,0.7498029,0.09583333
0.24,0.623862,0.1,0.7943257,0.1
0.25,0.65883,0.1041667,0.8388484,0.1041667
0.26,0.688235,0.1083333,0.876288,0.1083333
0.27,0.7184346,0.1125333,0.9147394,0.1125333
0.28,0.7549922,0.1166333,0.9612859,0.1166333
0.29,0.7915497,0.1208333,1.007832,0.1208333
0.3,0.8265178,0.125,1.052355,0.125
0.31,0.8575122,0.1291333,1.091818,0.1291333
0.32,0.8893013,0.1333333,1.132294,0.1333333
0.33,0.9250641,0.1375,1.177828,0.1375
0.34,0.9584427,0.1416667,1.220327,0.1416667
0.35,0.9878476,0.1458333,1.257767,0.1458333
0.36,1.019637,0.15,1.298242,0.15
0.37,1.058578,0.1541667,1.347824,0.1541667
0.38,1.098315,0.1583333,1.398418,0.1583333
0.39,1.138846,0.1625,1.450024,0.1625
0.4,1.185735,0.1667,1.509725,0.1667
0.41,1.234213,0.1708333,1.571449,0.1708333
0.42,1.277924,0.175,1.627103,0.175
0.43,1.314481,0.1792,1.673649,0.1792
0.44,1.351039,0.1833333,1.720196,0.1833333
0.45,1.390775,0.1875,1.77079,0.1875
0.46,1.43528,0.1916667,1.827455,0.1916667
0.47,1.485348,0.1958333,1.891203,0.1958333
0.48,1.541773,0.2,1.963047,0.2
0.49,1.598199,0.2041667,2.03489,0.2041667
0.5,1.648267,0.2083333,2.098639,0.2083333
0.51,1.692772,0.2125,2.155304,0.2125
0.52,1.742045,0.2166667,2.21804,0.2166667
0.53,1.796881,0.2208333,2.28786,0.2208333
0.54,1.853307,0.225,2.359704,0.225
0.55,1.90417,0.2291667,2.424464,0.2291667
0.56,1.949469,0.2333333,2.482141,0.2333333
0.57,1.999537,0.2375,2.54589,0.2375
0.58,2.059937,0.2416667,2.622792,0.2416667
0.59,2.126694,0.2458667,2.70779,0.2458667
0.6,2.191861,0.25,2.790765,0.25
0.61,2.257029,0.2541667,2.873739,0.2541667
0.62,2.326171,0.2583333,2.961772,0.2583333
0.63,2.390544,0.2625,3.043735,0.2625
0.64,2.446969,0.2666667,3.115578,0.2666667
0.65,2.497832,0.2708333,3.180338,0.2708333
0.66,2.553463,0.275,3.25117,0.275
0.67,2.612273,0.2792,3.326049,0.2792
0.68,2.668699,0.2833333,3.397892,0.2833333
0.69,2.721151,0.2875333,3.464677,0.2875333
0.7,2.773603,0.2917,3.531461,0.2917
0.71,2.831618,0.2958333,3.605328,0.2958333
0.72,2.892812,0.3,3.683243,0.3
0.73,2.955596,0.3041667,3.763181,0.3041667
0.74,3.015995,0.3083333,3.840084,0.3083333
0.75,3.076394,0.3125,3.916987,0.3125
0.76,3.137589,0.3166667,3.994902,0.3166667
0.77,3.197988,0.3208333,4.071805,0.3208333
0.78,3.256798,0.325,4.146684,0.325
0.79,3.317197,0.3291667,4.223587,0.3291667
0.8,3.378391,0.3333333,4.301501,0.3333333
0.81,3.442764,0.3375,4.383463,0.3375
0.82,3.505548,0.3416667,4.463402,0.3416667
0.83,3.563563,0.3458333,4.537269,0.3458333
0.84,3.618399,0.3499667,4.607089,0.3499667
0.85,3.677209,0.3541667,4.681968,0.3541667
0.86,3.743172,0.3583333,4.765954,0.3583333
0.87,3.812313,0.3625,4.853988,0.3625
0.88,3.879865,0.3666667,4.939997,0.3666667
0.89,3.945033,0.3708333,5.022972,0.3708333
0.9,4.01179,0.375,5.107969,0.375
0.91,4.077753,0.3791667,5.191956,0.3791667
0.92,4.138947,0.3833333,5.26987,0.3833333
0.93,4.20173,0.3875,5.349809,0.3875
0.94,4.268487,0.3916667,5.434807,0.3916667
0.95,4.333655,0.3958333,5.517781,0.3958333
0.96,4.395644,0.4,5.596707,0.4
