Time,Force,Stroke,Stress,Strain
0,0.05722046,0,0.07285535,0
0.01,0.06755193,0.004166667,0.08600979,0.004166667
0.02,0.07390976,0.0083,0.09410483,0.0083
0.03,0.07629395,0.0125,0.09714047,0.0125
0.04,0.07629395,0.01666667,0.09714047,0.01666667
0.05,0.07947286,0.0208,0.101188,0.0208
0.06,0.08424123,0.025,0.1072593,0.025
0.07,0.0945727,0.02916667,0.1204137,0.02916666
0.08,0.1056989,0.0333,0.13458,0.0333
0.09,0.111262,0.0375,0.1416632,0.0375
0.1,0.1120567,0.04166667,0.1426751,0.04166667
0.11,0.1152356,0.04583333,0.1467226,0.04583333
0.12,0.1263618,0.05,0.1608889,0.05
0.13,0.1390775,0.05413333,0.177079,0.05413333
0.14,0.1509984,0.05833333,0.1922572,0.05833333
0.15,0.1597404,0.06246667,0.2033879,0.06246667
0.16,0.1716614,0.06663334,0.218566,0.06663334
0.17,0.1851718,0.07083333,0.235768,0.07083333
0.18,0.2034505,0.07496667,0.2590412,0.07496667
0.19,0.222524,0.07916667,0.2833264,0.07916667
0.2,0.243187,0.08333334,0.3096352,0.08333334
0.21,0.2598763,0.08746666,0.3308847,0.08746666
0.22,0.2678235,0.09166667,0.3410035,0.09166667
0.23,0.2710024,0.09583333,0.345051,0.09583333
0.24,0.2765656,0.1,0.3521342,0.1
0.25,0.286897,0.1041667,0.3652886,0.1041667
0.26,0.3019969,0.1083,0.3845143,0.1083
0.27,0.316302,0.1125,0.4027282,0.1125
0.28,0.325044,0.1166667,0.4138589,0.1166667
0.29,0.3329913,0.1208,0.4239776,0.1208
0.3,0.3417333,0.125,0.4351083,0.125
0.31,0.3544489,0.1291667,0.4512984,0.1291667
0.32,0.3703435,0.1333333,0.471536,0.1333333
0.33,0.3870328,0.1375,0.4927855,0.1375
0.34,0.4037221,0.1416667,0.514035,0.1416667
0.35,0.4251798,0.1458333,0.5413557,0.1458333
0.36,0.4506111,0.15,0.5737359,0.15
0.37,0.4696846,0.1541667,0.598021,0.1541667
0.38,0.4800161,0.1583333,0.6111754,0.1583333
0.39,0.4879633,0.1625,0.6212942,0.1625
0.4,0.5022685,0.1666667,0.6395081,0.1666667
0.41,0.521342,0.1708333,0.6637932,0.1708333
0.42,0.5420049,0.175,0.690102,0.175
0.43,0.5634626,0.1791667,0.7174228,0.1791667
0.44,0.5817413,0.1833333,0.7406961,0.1833333
0.45,0.5960464,0.1874667,0.7589099,0.1874667
0.46,0.6095569,0.1916667,0.7761118,0.1916667
0.47,0.623862,0.1958333,0.7943257,0.1958333
0.48,0.6405513,0.2,0.8155752,0.2
0.49,0.6612142,0.2041667,0.841884,0.2041667
0.5,0.6802877,0.2083333,0.8661692,0.2083333
0.51,0.7009506,0.2125,0.892478,0.2125
0.52,0.7247925,0.2166667,0.9228344,0.2166667
0.53,0.7518132,0.2208333,0.9572383,0.2208333
0.54,0.7724762,0.225,0.9835472,0.225
0.55,0.7843971,0.2291667,0.9987254,0.2291667
0.56,0.7931392,0.2333,1.009856,0.2333
0.57,0.8058548,0.2375,1.026046,0.2375
0.58,0.8225441,0.2416333,1.047296,0.2416333
0.59,0.8416176,0.2458333,1.071581,0.2458333
0.6,0.8622805,0.25,1.09789,0.25
0.61,0.8837382,0.2541333,1.12521,0.2541333
0.62,0.9083748,0.2583333,1.156579,0.2583333
0.63,0.9314219,0.2625,1.185923,0.2625
0.64,0.9457271,0.2666667,1.204137,0.2666667
0.65,0.954469,0.2708333,1.215268,0.2708333
0.66,0.9703636,0.2749667,1.235505,0.2749667
0.67,0.995795,0.2791667,1.267885,0.2791667
0.68,1.02361,0.2833333,1.303301,0.2833333
0.69,1.046658,0.2874667,1.332646,0.2874667
0.7,1.072884,0.2916667,1.366038,0.2916667
0.71,1.102289,0.2958333,1.403477,0.2958333
0.72,1.129309,0.3,1.437881,0.3
0.73,1.146793,0.3041667,1.460143,0.3041667
0.74,1.158714,0.3083,1.475321,0.3083
0.75,1.17143,0.3125,1.491511,0.3125
0.76,1.192093,0.3166667,1.51782,0.3166667
0.77,1.215935,0.3208333,1.548176,0.3208333
0.78,1.242956,0.325,1.58258,0.325
0.79,1.268387,0.3291667,1.61496,0.3291667
0.8,1.291434,0.3333333,1.644305,0.3333333
0.81,1.316071,0.3375,1.675673,0.3375
0.82,1.341502,0.3416333,1.708053,0.3416333
0.83,1.368523,0.3458333,1.742457,0.3458333
0.84,1.395543,0.35,1.776861,0.35
0.85,1.424154,0.3541333,1.813289,0.3541333
0.86,1.447996,0.3583333,1.843645,0.3583333
0.87,1.460711,0.3625,1.859835,0.3625
0.88,1.468658,0.3666667,1.869954,0.3666667
0.89,1.483758,0.3708333,1.88918,0.3708333
0.9,1.510779,0.3749667,1.923584,0.3749667
0.91,1.541773,0.3791667,1.963047,0.3791667
0.92,1.569589,0.3833333,1.998463,0.3833333
0.93,1.594226,0.3874667,2.029831,0.3874667
0.94,1.618862,0.3916667,2.061199,0.3916667
0.95,1.649062,0.3958333,2.099651,0.3958333
0.96,1.685619,0.4,2.146197,0.4
0.97,1.722177,0.4041667,2.192744,0.4041667
0.98,1.752377,0.4083,2.231195,0.4083
0.99,1.773834,0.4125,2.258516,0.4125
1,1.792908,0.4166667,2.282801,0.4166666
1.01,1.818339,0.4208,2.315181,0.4208
1.02,1.846949,0.425,2.351609,0.425
1.03,1.872381,0.4291667,2.383989,0.4291667
1.04,1.893044,0.4333333,2.410298,0.4333334
1.05,1.913706,0.4375,2.436607,0.4375
1.06,1.935164,0.4416667,2.463927,0.4416666
1.07,1.959801,0.4458333,2.495296,0.4458333
1.08,1.987616,0.45,2.530711,0.45
1.09,2.0202,0.4541333,2.572198,0.4541333
1.1,2.049605,0.4583333,2.609638,0.4583334
1.11,2.076626,0.4625,2.644042,0.4625
1.12,2.100468,0.4666667,2.674398,0.4666666
1.13,2.129078,0.4708333,2.710826,0.4708333
1.14,2.156099,0.475,2.74523,0.475
1.15,2.179146,0.4791667,2.774575,0.4791667
1.16,2.200603,0.4833333,2.801895,0.4833334
1.17,2.223651,0.4874667,2.83124,0.4874667
1.18,2.253056,0.4916667,2.868679,0.4916666
1.19,2.290408,0.4958333,2.916238,0.4958333
1.2,2.32776,0.5,2.963796,0.5
1.21,2.359549,0.5041667,3.004271,0.5041667
1.22,2.382596,0.5083,3.033616,0.5083
1.23,2.405643,0.5125,3.06296,0.5125
1.24,2.428691,0.5166667,3.092305,0.5166667
1.25,2.453327,0.5208,3.123673,0.5208
1.26,2.477964,0.525,3.155041,0.525
