Time,Force,Stroke,Stress,Strain
0,0.05324681,0,0.06779595,0
0.01,0.07152557,0.004133333,0.09106918,0.004133333
0.02,0.08026759,0.008333334,0.1021999,0.008333334
0.03,0.07947286,0.0125,0.101188,0.0125
0.04,0.08026759,0.01666667,0.1021999,0.01666667
0.05,0.09218851,0.02083333,0.1173781,0.02083333
0.06,0.1088778,0.02496667,0.1386275,0.02496667
0.07,0.1255671,0.02913333,0.159877,0.02913333
0.08,0.1382828,0.03333334,0.1760671,0.03333334
0.09,0.1470248,0.0375,0.1871978,0.0375
0.1,0.1573563,0.04166667,0.2003522,0.04166667
0.11,0.1716614,0.04583333,0.218566,0.04583333
0.12,0.1867612,0.04996667,0.2377918,0.04996667
0.13,0.1994769,0.05416667,0.2539819,0.05416667
0.14,0.2082189,0.0583,0.2651125,0.0583
0.15,0.2121925,0.0625,0.2701719,0.0625
0.16,0.2201398,0.06666667,0.2802907,0.06666667
0.17,0.2352397,0.0708,0.2995164,0.0708
0.18,0.2535184,0.075,0.3227897,0.075
0.19,0.2678235,0.07916667,0.3410035,0.07916667
0.2,0.2805392,0.0833,0.3571936,0.0833
0.21,0.2972285,0.0875,0.3784431,0.0875
0.22,0.3147125,0.09163333,0.4007044,0.09163333
0.23,0.3329913,0.09583333,0.4239776,0.09583333
0.24,0.3504753,0.1,0.446239,0.1
0.25,0.3711382,0.1041333,0.4725479,0.1041333
0.26,0.3918012,0.1083333,0.4988568,0.1083333
0.27,0.4108747,0.1125,0.5231419,0.1125
0.28,0.427564,0.1166667,0.5443914,0.1166667
0.29,0.4458427,0.1208333,0.5676646,0.1208333
0.3,0.4688899,0.1249667,0.5970091,0.1249667
0.31,0.4935265,0.1291667,0.6283774,0.1291667
0.32,0.5110105,0.1333333,0.6506387,0.1333333
0.33,0.5237262,0.1375,0.6668289,0.1375
0.34,0.5420049,0.1416667,0.690102,0.1416667
0.35,0.5658467,0.1458333,0.7204584,0.1458333
0.36,0.5920728,0.15,0.7538505,0.15
0.37,0.6111463,0.1541667,0.7781356,0.1541667
0.38,0.6278356,0.1583,0.7993851,0.1583
0.39,0.6484985,0.1625,0.825694,0.1625
0.4,0.6699562,0.1666667,0.8530147,0.1666667
0.41,0.6945928,0.1708,0.884383,0.1708
0.42,0.7216136,0.175,0.9187869,0.175
0.43,0.7486343,0.1791667,0.9531908,0.1791667
0.44,0.770092,0.1833333,0.9805115,0.1833333
0.45,0.7915497,0.1875,1.007832,0.1875
0.46,0.8161862,0.1916667,1.039201,0.1916667
0.47,0.8440018,0.1958333,1.074616,0.1958333
0.48,0.8765857,0.2,1.116104,0.2
