Time,Force,Stroke,Stress,Strain
0,0.06357829,0,0.08095039,0
0.01,0.07390976,0.004133333,0.09410483,0.004133333
0.02,0.07947286,0.0083,0.101188,0.0083
0.03,0.08424123,0.01246667,0.1072593,0.01246667
0.04,0.09536743,0.01663333,0.1214256,0.01663333
0.05,0.111262,0.02083333,0.1416632,0.02083333
0.06,0.1255671,0.02496667,0.159877,0.02496667
0.07,0.1390775,0.02913333,0.177079,0.02913333
0.08,0.1517932,0.03333334,0.1932691,0.03333334
0.09,0.1660983,0.03746667,0.2114829,0.03746667
0.1,0.1780192,0.04166667,0.2266611,0.04166667
0.11,0.1915296,0.04583333,0.243863,0.04583333
0.12,0.2098083,0.04996667,0.2671363,0.04996667
0.13,0.2288818,0.05416667,0.2914214,0.05416667
0.14,0.2447764,0.05833333,0.311659,0.05833333
0.15,0.2535184,0.0625,0.3227897,0.0625
0.16,0.2646446,0.06666667,0.336956,0.06666667
0.17,0.2805392,0.0708,0.3571936,0.0708
0.18,0.2996127,0.07496667,0.3814787,0.07496667
0.19,0.3186862,0.07916667,0.4057638,0.07916667
0.2,0.3353755,0.0833,0.4270133,0.0833
0.21,0.3496806,0.0875,0.4452271,0.0875
0.22,0.3623962,0.09163333,0.4614172,0.09163333
0.23,0.3774961,0.0958,0.4806429,0.0958
0.24,0.398159,0.1,0.5069518,0.1
0.25,0.4227956,0.1041333,0.5383201,0.1041333
0.26,0.4506111,0.1083333,0.5737359,0.1083333
0.27,0.4816055,0.1125,0.6131992,0.1125
0.28,0.5133947,0.1166333,0.6536744,0.1166333
0.29,0.5420049,0.1208333,0.690102,0.1208333
0.3,0.5610784,0.1249667,0.7143871,0.1249667
0.31,0.5761783,0.1291333,0.7336129,0.1291333
0.32,0.594457,0.1333333,0.7568861,0.1333333
0.33,0.6175041,0.1374667,0.7862306,0.1374667
0.34,0.6429355,0.1416333,0.8186108,0.1416333
0.35,0.667572,0.1458,0.8499791,0.1458
0.36,0.6906192,0.1499667,0.8793236,0.1499667
0.37,0.7152557,0.1541667,0.9106919,0.1541667
0.38,0.7414818,0.1583,0.9440839,0.1583
0.39,0.7724762,0.1625,0.9835472,0.1625
0.4,0.8018811,0.1666667,1.020987,0.1666667
0.41,0.8289019,0.1708,1.055391,0.1708
0.42,0.8511543,0.1749667,1.083723,0.1749667
0.43,0.8710225,0.1791667,1.10902,0.1791667
0.44,0.8972486,0.1833,1.142412,0.1833
0.45,0.9266536,0.1875,1.179852,0.1875
0.46,0.954469,0.1916667,1.215268,0.1916667
0.47,0.9814898,0.1958333,1.249672,0.1958333
0.48,1.006921,0.2,1.282052,0.2
0.49,1.033147,0.2041333,1.315444,0.2041333
0.5,1.062552,0.2083333,1.352883,0.2083333
0.51,1.095931,0.2125,1.395382,0.2125
0.52,1.125336,0.2166333,1.432822,0.2166333
0.53,1.153151,0.2208333,1.468238,0.2208333
0.54,1.185735,0.225,1.509725,0.225
0.55,1.222293,0.2291667,1.556271,0.2291667
0.56,1.265208,0.2333333,1.610913,0.2333333
