Time,Force,Stroke,Stress,Strain
0,0.05086263,0,0.06476031,0
0.01,0.05324681,0.0042,0.06779595,0.0042
0.02,0.05960464,0.008333334,0.07589099,0.008333334
0.03,0.06755193,0.0125,0.08600979,0.0125
0.04,0.07390976,0.0167,0.09410483,0.0167
0.05,0.08424123,0.02083333,0.1072593,0.02083333
0.06,0.09854635,0.025,0.1254731,0.025
0.07,0.1160304,0.02916667,0.1477344,0.02916666
0.08,0.1351039,0.03333334,0.1720196,0.03333334
0.09,0.1549721,0.03753334,0.1973166,0.03753334
0.1,0.1684825,0.04166667,0.2145185,0.04166667
0.11,0.1819928,0.04583333,0.2317205,0.04583333
0.12,0.193119,0.05003333,0.2458868,0.05003333
0.13,0.2058347,0.05416667,0.2620769,0.05416667
0.14,0.2185504,0.05833333,0.278267,0.05833333
0.15,0.2368291,0.06253333,0.3015402,0.06253333
0.16,0.2559026,0.06666667,0.3258253,0.06666667
0.17,0.2741814,0.07086667,0.3490985,0.07086667
0.18,0.2853076,0.075,0.3632649,0.075
0.19,0.295639,0.0792,0.3764193,0.0792
0.2,0.3139178,0.08336667,0.3996925,0.08336667
0.21,0.3369649,0.0875,0.4290371,0.0875
0.22,0.3584226,0.0917,0.4563578,0.0917
0.23,0.3774961,0.09583333,0.4806429,0.09583333
0.24,0.3941854,0.1,0.5018924,0.1
0.25,0.4124641,0.1042,0.5251656,0.1042
0.26,0.4331271,0.1083667,0.5514745,0.1083667
0.27,0.4545847,0.1125,0.5787953,0.1125
0.28,0.4736582,0.1167,0.6030804,0.1167
0.29,0.491937,0.1208333,0.6263536,0.1208333
0.3,0.5149841,0.125,0.6556981,0.125
0.31,0.5420049,0.1292,0.690102,0.1292
0.32,0.5690257,0.1333333,0.724506,0.1333333
0.33,0.5984306,0.1375333,0.7619455,0.1375333
0.34,0.6262462,0.1416667,0.7973614,0.1416667
0.35,0.6484985,0.1458333,0.825694,0.1458333
0.36,0.667572,0.1500333,0.8499791,0.1500333
0.37,0.6866455,0.1541667,0.8742642,0.1541667
0.38,0.7136663,0.1583667,0.9086681,0.1583667
0.39,0.7446607,0.1625333,0.9481314,0.1625333
0.4,0.7740657,0.1666667,0.985571,0.1666667
0.41,0.8018811,0.1708333,1.020987,0.1708333
0.42,0.8328755,0.175,1.06045,0.175
0.43,0.8622805,0.1791667,1.09789,0.1791667
0.44,0.8869171,0.1833667,1.129258,0.1833667
0.45,0.9083748,0.1875,1.156579,0.1875
0.46,0.9306272,0.1917,1.184911,0.1917
0.47,0.9520848,0.1958333,1.212232,0.1958333
0.48,0.9767215,0.2,1.2436,0.2
0.49,1.004537,0.2042,1.279016,0.2042
0.5,1.037916,0.2083333,1.321515,0.2083333
0.51,1.075268,0.2125333,1.369073,0.2125333
0.52,1.109441,0.2167,1.412584,0.2167
0.53,1.142025,0.2208333,1.454071,0.2208333
0.54,1.175404,0.225,1.49657,0.225
0.55,1.211961,0.2292,1.543117,0.2292
0.56,1.248519,0.2333333,1.589663,0.2333333
0.57,1.278718,0.2375333,1.628115,0.2375333
0.58,1.309713,0.2416667,1.667578,0.2416667
0.59,1.341502,0.2458333,1.708053,0.2458333
0.6,1.374086,0.2500333,1.74954,0.2500333
0.61,1.401901,0.2541667,1.784956,0.2541667
0.62,1.430511,0.2583333,1.821384,0.2583333
0.63,1.464685,0.2625333,1.864895,0.2625333
0.64,1.506011,0.2666667,1.917512,0.2666667
0.65,1.544158,0.2708667,1.966082,0.2708667
0.66,1.579126,0.275,2.010605,0.275
0.67,1.616478,0.2791667,2.058164,0.2791667
0.68,1.652241,0.2833667,2.103698,0.2833667
0.69,1.679262,0.2875,2.138102,0.2875
0.7,1.700719,0.2916667,2.165423,0.2916667
0.71,1.730124,0.2958333,2.202862,0.2958333
0.72,1.77145,0.3,2.25548,0.3
0.73,1.818339,0.3041667,2.315181,0.3041667
0.74,1.862049,0.3083333,2.370835,0.3083333
0.75,1.899401,0.3125,2.418393,0.3125
0.76,1.93119,0.3167,2.458868,0.3167
0.77,1.962185,0.3208333,2.498331,0.3208333
0.78,1.995564,0.325,2.54083,0.325
0.79,2.031326,0.3292,2.586365,0.3292
0.8,2.068679,0.3333667,2.633923,0.3333667
0.81,2.108415,0.3375333,2.684517,0.3375333
0.82,2.152125,0.3417,2.740171,0.3417
0.83,2.198219,0.3458667,2.79886,0.3458667
0.84,2.244313,0.3500333,2.857548,0.3500333
0.85,2.286434,0.3542,2.911178,0.3542
0.86,2.319813,0.3583667,2.953677,0.3583667
0.87,2.345244,0.3625333,2.986058,0.3625333
0.88,2.369881,0.3667,3.017426,0.3667
0.89,2.40167,0.3708667,3.057901,0.3708667
0.9,2.441406,0.3750333,3.108495,0.3750333
0.91,2.485116,0.3792,3.164148,0.3792
0.92,2.531211,0.3834,3.222837,0.3834
0.93,2.578894,0.3875333,3.28355,0.3875333
0.94,2.621015,0.3917,3.33718,0.3917
0.95,2.660751,0.3958667,3.387774,0.3958667
0.96,2.702077,0.4000333,3.440391,0.4000333
0.97,2.742608,0.4042,3.491997,0.4042
0.98,2.786319,0.4083667,3.547651,0.4083667
0.99,2.834002,0.4125333,3.608364,0.4125333
1,2.88407,0.4167,3.672112,0.4167
