Time,Force,Stroke,Stress,Strain
0,0.0611941,0,0.07791475,0
0.01,0.06596247,0.004166667,0.08398602,0.004166667
0.02,0.06993612,0.008366667,0.08904543,0.008366667
0.03,0.07390976,0.0125,0.09410483,0.0125
0.04,0.08424123,0.01666667,0.1072593,0.01666667
0.05,0.10252,0.02083333,0.1305325,0.02083333
0.06,0.1192093,0.025,0.151782,0.025
0.07,0.1351039,0.0292,0.1720196,0.0292
0.08,0.149409,0.03333334,0.1902334,0.03333334
0.09,0.1653035,0.03753334,0.210471,0.03753334
0.1,0.1804034,0.0417,0.2296967,0.0417
0.11,0.1955032,0.04583333,0.2489224,0.04583333
0.12,0.2074242,0.05,0.2641006,0.05
0.13,0.222524,0.05416667,0.2833264,0.05416667
0.14,0.2455711,0.05833333,0.3126709,0.05833333
0.15,0.2710024,0.06253333,0.345051,0.06253333
0.16,0.2916654,0.06666667,0.3713599,0.06666667
0.17,0.3107389,0.07083333,0.395645,0.07083333
0.18,0.3353755,0.075,0.4270133,0.075
0.19,0.3687541,0.07916667,0.4695122,0.07916667
0.2,0.3997485,0.08336667,0.5089756,0.08336667
0.21,0.4251798,0.0875,0.5413557,0.0875
0.22,0.45379,0.09166667,0.5777834,0.09166667
0.23,0.4879633,0.09586667,0.6212942,0.09586667
0.24,0.5261104,0.1,0.6698645,0.1
0.25,0.5610784,0.1041667,0.7143871,0.1041667
0.26,0.5928676,0.1083333,0.7548624,0.1083333
0.27,0.6198883,0.1125,0.7892663,0.1125
0.28,0.6469091,0.1166667,0.8236701,0.1166667
0.29,0.6763141,0.1208333,0.8611098,0.1208333
0.3,0.7152557,0.125,0.9106919,0.125
0.31,0.7573764,0.1292,0.9643215,0.1292
0.32,0.8034706,0.1333333,1.02301,0.1333333
0.33,0.851949,0.1375,1.084735,0.1375
0.34,0.9004275,0.1416667,1.14646,0.1416667
0.35,0.9481112,0.1458333,1.207173,0.1458333
0.36,0.9965897,0.15,1.268897,0.15
0.37,1.046658,0.1541667,1.332646,0.1541667
0.38,1.095931,0.1583333,1.395382,0.1583333
0.39,1.136462,0.1625333,1.446988,0.1625333
0.4,1.175404,0.1666667,1.49657,0.1666667
0.41,1.217524,0.1708333,1.5502,0.1708333
0.42,1.267592,0.175,1.613948,0.175
0.43,1.316071,0.1791667,1.675673,0.1791667
0.44,1.363754,0.1833333,1.736386,0.1833333
0.45,1.412233,0.1875,1.79811,0.1875
0.46,1.459916,0.1916667,1.858823,0.1916667
0.47,1.508395,0.1958667,1.920548,0.1958667
0.48,1.556079,0.2,1.981261,0.2
0.49,1.602173,0.2041667,2.03995,0.2041667
0.5,1.654625,0.2083667,2.106734,0.2083667
0.51,1.713435,0.2125,2.181613,0.2125
0.52,1.777808,0.2166667,2.263575,0.2166667
0.53,1.838207,0.2208333,2.340478,0.2208333
0.54,1.890659,0.225,2.407262,0.225
0.55,1.936754,0.2291667,2.465951,0.2291667
0.56,1.985232,0.2333333,2.527676,0.2333333
0.57,2.039274,0.2375,2.596484,0.2375
0.58,2.095699,0.2416667,2.668327,0.2416667
0.59,2.15292,0.2458333,2.741183,0.2458333
0.6,2.208551,0.2500333,2.812014,0.2500333
0.61,2.261003,0.2541667,2.878798,0.2541667
0.62,2.311866,0.2583333,2.943559,0.2583333
0.63,2.365112,0.2625333,3.011354,0.2625333
0.64,2.423922,0.2666667,3.086234,0.2666667
0.65,2.486706,0.2708333,3.166172,0.2708333
0.66,2.5479,0.275,3.244087,0.275
0.67,2.605915,0.2791667,3.317954,0.2791667
0.68,2.662341,0.2833333,3.389798,0.2833333
0.69,2.723535,0.2875,3.467712,0.2875
0.7,2.790292,0.2916667,3.55271,0.2916667
0.71,2.85546,0.2958333,3.635684,0.2958333
0.72,2.913475,0.3,3.709552,0.3
0.73,2.964338,0.3041667,3.774312,0.3041667
0.74,3.014405,0.3083333,3.83806,0.3083333
0.75,3.068447,0.3124667,3.906868,0.3124667
0.76,3.126462,0.3166667,3.980735,0.3166667
0.77,3.187656,0.3208333,4.05865,0.3208333
0.78,3.252824,0.325,4.141624,0.325
0.79,3.315608,0.3292,4.221563,0.3292
0.8,3.372033,0.3333333,4.293406,0.3333333
0.81,3.426075,0.3375,4.362214,0.3375
0.82,3.477732,0.3416667,4.427986,0.3416667
0.83,3.528595,0.3458333,4.492746,0.3458333
0.84,3.584226,0.35,4.563578,0.35
0.85,3.643831,0.3541667,4.639469,0.3541667
0.86,3.709793,0.3583333,4.723455,0.3583333
0.87,3.774961,0.3625333,4.806429,0.3625333
0.88,3.83536,0.3666667,4.883332,0.3666667
0.89,3.89576,0.3708333,4.960235,0.3708333
0.9,3.956954,0.375,5.03815,0.375
0.91,4.018148,0.3791667,5.116065,0.3791667
0.92,4.080931,0.3833333,5.196003,0.3833333
0.93,4.147688,0.3875,5.281001,0.3875
0.94,4.21683,0.3916667,5.369034,0.3916667
0.95,4.283587,0.3958667,5.454032,0.3958667
0.96,4.345576,0.4,5.532959,0.4
0.97,4.40677,0.4041667,5.610874,0.4041667
0.98,4.471938,0.4083333,5.693848,0.4083334
0.99,4.538695,0.4125,5.778846,0.4125
1,4.603068,0.4167,5.860808,0.4167
1.01,4.664262,0.4208333,5.938723,0.4208333
1.02,4.726251,0.425,6.01765,0.425
1.03,4.789034,0.4292,6.097588,0.4292
1.04,4.854202,0.4333333,6.180562,0.4333334
1.05,4.920959,0.4375,6.26556,0.4375
1.06,4.985332,0.4416667,6.347522,0.4416666
1.07,5.052885,0.4458333,6.433532,0.4458333
1.08,5.123615,0.45,6.52359,0.45
1.09,5.192757,0.4541667,6.611623,0.4541667
1.1,5.257925,0.4583333,6.694597,0.4583334
1.11,5.324682,0.4625,6.779595,0.4625
1.12,5.393028,0.4666667,6.866617,0.4666666
1.13,5.46217,0.4708333,6.95465,0.4708333
1.14,5.528927,0.475,7.039648,0.475
1.15,5.596479,0.4791333,7.125658,0.4791333
1.16,5.66562,0.4833333,7.213692,0.4833334
1.17,5.736351,0.4875,7.303749,0.4875
1.18,5.807082,0.4916667,7.393806,0.4916666
1.19,5.877018,0.4958333,7.482852,0.4958333
1.2,5.947749,0.5,7.572908,0.5
1.21,6.022453,0.5041667,7.668025,0.5041667
1.22,6.097952,0.5083333,7.764154,0.5083333
1.23,6.171862,0.5125,7.858259,0.5125
1.24,6.241004,0.5166667,7.946292,0.5166667
1.25,6.302992,0.5208333,8.025219,0.5208333
1.26,6.360213,0.525,8.098074,0.525
1.27,6.422202,0.5292,8.177001,0.5292
1.28,6.48578,0.5333334,8.257952,0.5333334
1.29,6.551743,0.5375,8.341937,0.5375
1.3,6.61691,0.5416667,8.424911,0.5416667
1.31,6.683668,0.5458,8.50991,0.5458
1.32,6.750425,0.55,8.594908,0.55
1.33,6.817182,0.5541667,8.679906,0.5541667
1.34,6.884734,0.5583333,8.765915,0.5583333
1.35,6.953875,0.5625,8.853949,0.5625
1.36,7.022222,0.5666667,8.94097,0.5666667
1.37,7.088979,0.5708333,9.025969,0.5708333
1.38,7.154942,0.575,9.109954,0.575
1.39,7.224878,0.5791667,9.199,0.5791667
1.4,7.292429,0.5833667,9.285009,0.5833667
1.41,7.357597,0.5875,9.367984,0.5875
1.42,7.426739,0.5916667,9.456017,0.5916667
1.43,7.499059,0.5958667,9.548099,0.5958667
1.44,7.566611,0.6,9.634108,0.6
1.45,7.632574,0.6041667,9.718094,0.6041667
1.46,7.698536,0.6083333,9.80208,0.6083333
1.47,7.766882,0.6125,9.889102,0.6125
1.48,7.834435,0.6166667,9.975112,0.6166667
1.49,7.906755,0.6208333,10.06719,0.6208333
1.5,7.986228,0.625,10.16838,0.625
1.51,8.065701,0.6292,10.26957,0.6292
1.52,8.135636,0.6333333,10.35861,0.6333333
1.53,8.201599,0.6375,10.4426,0.6375
1.54,8.266767,0.6416667,10.52557,0.6416667
1.55,8.331935,0.6458333,10.60855,0.6458333
1.56,8.396308,0.65,10.69051,0.65
1.57,8.463065,0.6541667,10.77551,0.6541667
1.58,8.530617,0.6583334,10.86152,0.6583334
1.59,8.59658,0.6625333,10.94551,0.6625333
1.6,8.659363,0.6666667,11.02544,0.6666667
1.61,8.722146,0.6708333,11.10538,0.6708333
1.62,8.788109,0.675,11.18937,0.675
1.63,8.854866,0.6791667,11.27437,0.6791667
1.64,8.920829,0.6833333,11.35835,0.6833333
1.65,8.982022,0.6875,11.43627,0.6875
1.66,9.043217,0.6916667,11.51418,0.6916667
1.67,9.111564,0.6958333,11.6012,0.6958333
1.68,9.187062,0.7,11.69733,0.7
1.69,9.26574,0.7041667,11.79751,0.7041667
1.7,9.335677,0.7083333,11.88655,0.7083333
1.71,9.396076,0.7125,11.96346,0.7125
1.72,9.456475,0.7166667,12.04036,0.7166667
1.73,9.519259,0.7208334,12.1203,0.7208334
1.74,9.582043,0.725,12.20024,0.725
1.75,9.646416,0.7291667,12.2822,0.7291667
1.76,9.715557,0.7333333,12.37023,0.7333333
1.77,9.788672,0.7375,12.46332,0.7375
1.78,9.858608,0.7416667,12.55237,0.7416667
1.79,9.922981,0.7458333,12.63433,0.7458333
1.8,9.98338,0.7500333,12.71123,0.7500333
1.81,10.04457,0.7541667,12.78915,0.7541667
1.82,10.11054,0.7583333,12.87314,0.7583333
1.83,10.1757,0.7625334,12.95611,0.7625334
1.84,10.24246,0.7666667,13.04111,0.7666667
1.85,10.30763,0.7708333,13.12408,0.7708333
1.86,10.372,0.775,13.20604,0.775
1.87,10.4332,0.7791667,13.28396,0.7791667
1.88,10.48962,0.7833334,13.3558,0.7833334
1.89,10.54366,0.7875,13.42461,0.7875
1.9,10.60088,0.7916667,13.49747,0.7916666
1.91,10.66685,0.7958333,13.58145,0.7958334
1.92,10.74076,0.8,13.67556,0.8
1.93,10.81785,0.8041667,13.77371,0.8041667
1.94,10.89176,0.8083333,13.86781,0.8083333
1.95,10.96249,0.8125,13.95787,0.8125
1.96,11.03719,0.8166667,14.05299,0.8166667
1.97,11.11269,0.8208333,14.14912,0.8208333
1.98,11.18183,0.825,14.23715,0.825
1.99,11.247,0.8292,14.32012,0.8292001
2,11.31614,0.8333333,14.40816,0.8333333
2.01,11.38846,0.8375,14.50024,0.8375
2.02,11.4576,0.8416667,14.58827,0.8416666
2.03,11.5188,0.8458334,14.66619,0.8458334
2.04,11.57681,0.85,14.74005,0.85
2.05,11.63562,0.8541667,14.81493,0.8541667
2.06,11.69682,0.8583333,14.89285,0.8583333
2.07,11.76516,0.8625333,14.97987,0.8625333
2.08,11.83589,0.8666667,15.06993,0.8666667
2.09,11.90503,0.8708333,15.15796,0.8708333
2.1,11.96782,0.875,15.2379,0.875
2.11,12.02901,0.8791667,15.31581,0.8791667
2.12,12.09338,0.8833333,15.39778,0.8833333
2.13,12.15776,0.8875,15.47974,0.8875
2.14,12.21657,0.8916667,15.55462,0.8916667
2.15,12.27379,0.8958334,15.62747,0.8958334
2.16,12.33578,0.9,15.7064,0.9
2.17,12.39936,0.9041667,15.78735,0.9041667
2.18,12.45737,0.9083334,15.86122,0.9083334
2.19,12.51221,0.9124667,15.93104,0.9124668
2.2,12.5742,0.9166667,16.00996,0.9166667
2.21,12.64572,0.9208333,16.10103,0.9208333
2.22,12.71884,0.9249667,16.19413,0.9249667
2.23,12.78162,0.9291667,16.27406,0.9291667
2.24,12.83963,0.9333333,16.34793,0.9333333
2.25,12.89686,0.9375,16.42079,0.9375001
2.26,12.95567,0.9416667,16.49566,0.9416667
2.27,13.01606,0.9458333,16.57257,0.9458333
2.28,13.07487,0.95,16.64745,0.95
2.29,13.13051,0.9541667,16.71828,0.9541666
2.3,13.18455,0.9583334,16.78709,0.9583334
2.31,13.23938,0.9625,16.85691,0.9625
2.32,13.29978,0.9666667,16.93381,0.9666668
2.33,13.36495,0.9708334,17.01678,0.9708334
2.34,13.4333,0.975,17.10381,0.975
2.35,13.49608,0.9791334,17.18374,0.9791333
2.36,13.55489,0.9833333,17.25862,0.9833333
2.37,13.60973,0.9875,17.32844,0.9875001
2.38,13.66615,0.9916667,17.40029,0.9916667
2.39,13.72496,0.9958333,17.47517,0.9958333
2.4,13.79093,1,17.55915,1
2.41,13.85848,1.004167,17.64516,1.004167
2.42,13.92762,1.008333,17.73319,1.008333
2.43,13.99438,1.0125,17.81819,1.0125
2.44,14.05557,1.016667,17.89611,1.016667
2.45,14.1112,1.020833,17.96694,1.020833
2.46,14.16206,1.025,18.0317,1.025
2.47,14.21452,1.0292,18.09848,1.0292
2.48,14.27253,1.033333,18.17235,1.033333
2.49,14.3369,1.0375,18.25431,1.0375
2.5,14.40207,1.041667,18.33729,1.041667
