Time,Force,Stroke,Stress,Strain
0,0.05245209,0,0.06678407,0
0.01,0.06278356,0.004166667,0.07993851,0.004166667
0.02,0.07549921,0.008333334,0.09612858,0.008333334
0.03,0.09298325,0.0125,0.1183899,0.0125
0.04,0.1120567,0.01666667,0.1426751,0.01666667
0.05,0.128746,0.02083333,0.1639245,0.02083333
0.06,0.1382828,0.02496667,0.1760671,0.02496667
0.07,0.1422564,0.02916667,0.1811265,0.02916666
0.08,0.149409,0.03333334,0.1902334,0.03333334
0.09,0.1637141,0.03746667,0.2084472,0.03746667
0.1,0.1780192,0.04166667,0.2266611,0.04166667
0.11,0.1883507,0.04583333,0.2398155,0.04583333
0.12,0.2010663,0.05,0.2560056,0.05
0.13,0.213782,0.05416667,0.2721957,0.05416667
0.14,0.2249082,0.0583,0.286362,0.0583
0.15,0.2328555,0.0625,0.2964808,0.0625
0.16,0.243187,0.06666667,0.3096352,0.06666667
0.17,0.2598763,0.0708,0.3308847,0.0708
0.18,0.2813339,0.075,0.3582055,0.075
0.19,0.3083547,0.07913333,0.3926094,0.07913333
0.2,0.3345807,0.08333334,0.4260014,0.08333334
0.21,0.3544489,0.0875,0.4512984,0.0875
0.22,0.3703435,0.09163333,0.471536,0.09163333
0.23,0.3854434,0.09583333,0.4907617,0.09583333
0.24,0.4037221,0.1,0.514035,0.1
0.25,0.4227956,0.1041333,0.5383201,0.1041333
0.26,0.4418691,0.1083333,0.5626052,0.1083333
0.27,0.4601479,0.1125,0.5858784,0.1125
0.28,0.4736582,0.1166667,0.6030804,0.1166667
0.29,0.4879633,0.1208333,0.6212942,0.1208333
0.3,0.5062421,0.1249667,0.6445674,0.1249667
0.31,0.5292892,0.1291333,0.673912,0.1291333
0.32,0.5507469,0.1333,0.7012327,0.1333
0.33,0.5714099,0.1374667,0.7275416,0.1374667
0.34,0.5928676,0.1416667,0.7548624,0.1416667
0.35,0.6159146,0.1458,0.7842069,0.1458
0.36,0.6405513,0.15,0.8155752,0.15
0.37,0.6635984,0.1541667,0.8449196,0.1541667
0.38,0.6826718,0.1583,0.8692048,0.1583
0.39,0.696977,0.1625,0.8874186,0.1625
0.4,0.7136663,0.1666667,0.9086681,0.1666667
0.41,0.7303556,0.1708333,0.9299176,0.1708333
0.42,0.7470449,0.175,0.951167,0.175
0.43,0.7685025,0.1791667,0.9784878,0.1791667
0.44,0.7971128,0.1833333,1.014915,0.1833333
0.45,0.8281072,0.1875,1.054379,0.1875
0.46,0.8543332,0.1916333,1.087771,0.1916333
0.47,0.8789698,0.1958333,1.119139,0.1958333
0.48,0.9036064,0.1999667,1.150507,0.1999667
0.49,0.9234746,0.2041333,1.175804,0.2041333
0.5,0.9441376,0.2083333,1.202113,0.2083333
0.51,0.9711583,0.2124667,1.236517,0.2124667
0.52,0.995795,0.2166667,1.267885,0.2166667
0.53,1.017253,0.2208333,1.295206,0.2208333
0.54,1.039505,0.225,1.323539,0.225
0.55,1.063347,0.2291667,1.353895,0.2291667
0.56,1.090368,0.2333333,1.388299,0.2333333
0.57,1.118978,0.2375,1.424727,0.2375
0.58,1.14282,0.2416667,1.455083,0.2416667
0.59,1.165867,0.2458,1.484428,0.2458
0.6,1.18653,0.25,1.510737,0.25
0.61,1.204809,0.2541667,1.53401,0.2541667
0.62,1.223882,0.2583,1.558295,0.2583
0.63,1.24534,0.2625,1.585616,0.2625
0.64,1.274745,0.2666667,1.623055,0.2666667
0.65,1.309713,0.2708,1.667578,0.2708
0.66,1.340707,0.275,1.707041,0.275
0.67,1.364549,0.2791333,1.737398,0.2791333
0.68,1.393159,0.2833,1.773825,0.2833
0.69,1.424154,0.2875,1.813289,0.2875
0.7,1.453559,0.2916333,1.850728,0.2916333
0.71,1.47899,0.2958333,1.883108,0.2958333
0.72,1.506011,0.3,1.917512,0.3
0.73,1.533031,0.3041333,1.951916,0.3041333
0.74,1.560052,0.3083333,1.98632,0.3083333
0.75,1.589457,0.3124667,2.02376,0.3124667
0.76,1.619657,0.3166667,2.062211,0.3166667
0.77,1.646678,0.3208333,2.096615,0.3208333
0.78,1.669725,0.3249667,2.12596,0.3249667
0.79,1.696746,0.3291333,2.160363,0.3291333
0.8,1.72774,0.3333333,2.199827,0.3333333
0.81,1.754761,0.3374667,2.234231,0.3374667
0.82,1.778603,0.3416667,2.264587,0.3416667
0.83,1.805623,0.3458,2.298991,0.3458
0.84,1.834234,0.35,2.335419,0.35
0.85,1.862049,0.3541667,2.370835,0.3541667
0.86,1.890659,0.3583,2.407262,0.3583
0.87,1.918475,0.3625,2.442678,0.3625
0.88,1.94788,0.3666333,2.480118,0.3666333
0.89,1.980464,0.3708,2.521605,0.3708
0.9,2.013842,0.375,2.564104,0.375
0.91,2.040068,0.3791333,2.597496,0.3791333
