Time,Force,Stroke,Stress,Strain
0,0.05880992,0,0.07487911,0
0.01,0.06755193,0.004166667,0.08600979,0.004166667
0.02,0.07390976,0.008333334,0.09410483,0.008333334
0.03,0.08026759,0.0125,0.1021999,0.0125
0.04,0.08583069,0.01666667,0.109283,0.01666667
0.05,0.0945727,0.02083333,0.1204137,0.02083333
0.06,0.1033147,0.025,0.1315444,0.025
0.07,0.1120567,0.02913333,0.1426751,0.02913333
0.08,0.120004,0.03333334,0.1527939,0.03333334
0.09,0.1319249,0.03753334,0.167972,0.03753334
0.1,0.1446406,0.04166667,0.1841621,0.04166667
0.11,0.1573563,0.04583333,0.2003522,0.04583333
0.12,0.1660983,0.05,0.2114829,0.05
0.13,0.1740456,0.05416667,0.2216017,0.05416667
0.14,0.1819928,0.05833333,0.2317205,0.05833333
0.15,0.1907349,0.0625,0.2428512,0.0625
0.16,0.2010663,0.06666667,0.2560056,0.06666667
0.17,0.2145767,0.07086667,0.2732075,0.07086667
0.18,0.231266,0.075,0.294457,0.075
0.19,0.2479553,0.07916667,0.3157065,0.07916667
0.2,0.2614657,0.08333334,0.3329085,0.08333334
0.21,0.2725919,0.0875,0.3470748,0.0875
0.22,0.2845128,0.09166667,0.362253,0.09166667
0.23,0.2940496,0.09583333,0.3743955,0.09583333
0.24,0.3019969,0.1,0.3845143,0.1
0.25,0.3123283,0.1041667,0.3976688,0.1041667
0.26,0.3290176,0.1083333,0.4189183,0.1083333
0.27,0.3520648,0.1125,0.4482628,0.1125
0.28,0.3751119,0.1166667,0.4776073,0.1166667
0.29,0.3933907,0.1208333,0.5008805,0.1208333
0.3,0.4084905,0.125,0.5201063,0.125
0.31,0.4267693,0.1291333,0.5433795,0.1291333
0.32,0.4522006,0.1333333,0.5757596,0.1333333
0.33,0.4839897,0.1375333,0.6162348,0.1375333
0.34,0.5165736,0.1416667,0.6577219,0.1416667
0.35,0.5420049,0.1458333,0.690102,0.1458333
0.36,0.5626678,0.15,0.7164109,0.15
0.37,0.582536,0.1541667,0.7417079,0.1541667
0.38,0.603199,0.1583333,0.7680168,0.1583333
0.39,0.6278356,0.1625,0.7993851,0.1625
0.4,0.6524722,0.1666667,0.8307534,0.1666667
0.41,0.6779035,0.1708667,0.8631335,0.1708667
0.42,0.7009506,0.175,0.892478,0.175
0.43,0.7247925,0.1792,0.9228344,0.1792
0.44,0.7549922,0.1833333,0.9612859,0.1833333
0.45,0.7867813,0.1875,1.001761,0.1875
0.46,0.8185704,0.1916667,1.042236,0.1916667
0.47,0.8535385,0.1958333,1.086759,0.1958333
0.48,0.8893013,0.2,1.132294,0.2
0.49,0.9250641,0.2042,1.177828,0.2042
0.5,0.9568532,0.2083333,1.218303,0.2083333
0.51,0.9854634,0.2125,1.254731,0.2125
0.52,1.010895,0.2166667,1.287111,0.2166667
0.53,1.037916,0.2208333,1.321515,0.2208333
0.54,1.066526,0.225,1.357943,0.225
0.55,1.096725,0.2291667,1.396394,0.2291667
0.56,1.129309,0.2333333,1.437881,0.2333333
0.57,1.163483,0.2375333,1.481392,0.2375333
0.58,1.204809,0.2416667,1.53401,0.2416667
0.59,1.250903,0.2458333,1.592699,0.2458333
0.6,1.293023,0.25,1.646329,0.25
0.61,1.328786,0.2541667,1.691863,0.2541667
0.62,1.366138,0.2583667,1.739421,0.2583667
0.63,1.410643,0.2625,1.796087,0.2625
0.64,1.466274,0.2666667,1.866918,0.2666667
0.65,1.520316,0.2708667,1.935726,0.2708667
0.66,1.563231,0.275,1.990368,0.275
0.67,1.599789,0.2791667,2.036914,0.2791667
0.68,1.631578,0.2833333,2.077389,0.2833333
0.69,1.664956,0.2875,2.119888,0.2875
0.7,1.700719,0.2916667,2.165423,0.2916667
0.71,1.744429,0.2958333,2.221076,0.2958333
0.72,1.796881,0.3,2.28786,0.3
0.73,1.854897,0.3042,2.361727,0.3042
0.74,1.909733,0.3083333,2.431547,0.3083333
0.75,1.963774,0.3125,2.500355,0.3125
0.76,2.017021,0.3166667,2.568151,0.3166667
0.77,2.070268,0.3208333,2.635947,0.3208333
0.78,2.119541,0.325,2.698684,0.325
0.79,2.16643,0.3291667,2.758384,0.3291667
0.8,2.217293,0.3333333,2.823145,0.3333333
0.81,2.275308,0.3375333,2.897012,0.3375333
0.82,2.336502,0.3416667,2.974927,0.3416667
0.83,2.396901,0.3458333,3.05183,0.3458333
0.84,2.451738,0.35,3.121649,0.35
0.85,2.505779,0.3541667,3.190457,0.3541667
0.86,2.562205,0.3583333,3.262301,0.3583333
0.87,2.617041,0.3624667,3.33212,0.3624667
0.88,2.669493,0.3666667,3.398905,0.3666667
0.89,2.718766,0.3708667,3.461641,0.3708667
0.9,2.771219,0.375,3.528425,0.375
0.91,2.830029,0.3791667,3.603304,0.3791667
0.92,2.890428,0.3833333,3.680207,0.3833333
0.93,2.947648,0.3875,3.753062,0.3875
0.94,3.003279,0.3916667,3.823894,0.3916667
0.95,3.058116,0.3958333,3.893714,0.3958333
0.96,3.120105,0.4,3.97264,0.4
0.97,3.185272,0.4041667,4.055614,0.4041667
0.98,3.252824,0.4083333,4.141624,0.4083334
0.99,3.317197,0.4125,4.223587,0.4125
1,3.372033,0.4166667,4.293406,0.4166666
1.01,3.423691,0.4208333,4.359179,0.4208333
1.02,3.480117,0.425,4.431022,0.425
1.03,3.54449,0.4291667,4.512984,0.4291667
1.04,3.612041,0.4333333,4.598994,0.4333334
1.05,3.682772,0.4375,4.689051,0.4375
1.06,3.750324,0.4416667,4.775061,0.4416666
1.07,3.816287,0.4458333,4.859047,0.4458333
1.08,3.87907,0.45,4.938985,0.45
1.09,3.942649,0.4541667,5.019936,0.4541667
1.1,4.009406,0.4583333,5.104934,0.4583334
1.11,4.076163,0.4624667,5.189931,0.4624667
