Time,Force,Stroke,Stress,Strain
0,0.05245209,0,0.06678407,0
0.01,0.05960464,0.004133333,0.07589099,0.004133333
0.02,0.06914139,0.008333334,0.08803355,0.008333334
0.03,0.08265177,0.01246667,0.1052355,0.01246667
0.04,0.09536743,0.01663333,0.1214256,0.01663333
0.05,0.1049042,0.02083333,0.1335681,0.02083333
0.06,0.1120567,0.02496667,0.1426751,0.02496667
0.07,0.1192093,0.02916667,0.151782,0.02916666
0.08,0.1263618,0.03333334,0.1608889,0.03333334
0.09,0.1351039,0.03746667,0.1720196,0.03746667
0.1,0.1470248,0.04166667,0.1871978,0.04166667
0.11,0.1573563,0.04583333,0.2003522,0.04583333
0.12,0.1653035,0.04996667,0.210471,0.04996667
0.13,0.1700719,0.05413333,0.2165423,0.05413333
0.14,0.1748403,0.0583,0.2226136,0.0583
0.15,0.1827876,0.06246667,0.2327324,0.06246667
0.16,0.193119,0.06663334,0.2458868,0.06663334
0.17,0.20504,0.0708,0.261065,0.0708
0.18,0.2145767,0.075,0.2732075,0.075
0.19,0.2264977,0.07913333,0.2883857,0.07913333
0.2,0.2408028,0.0833,0.3065996,0.0833
0.21,0.2535184,0.0875,0.3227897,0.0875
0.22,0.2614657,0.09163333,0.3329085,0.09163333
0.23,0.2638499,0.0958,0.3359441,0.0958
0.24,0.2638499,0.1,0.3359441,0.1
0.25,0.2678235,0.1041333,0.3410035,0.1041333
0.26,0.2789497,0.1083333,0.3551698,0.1083333
0.27,0.2940496,0.1124667,0.3743955,0.1124667
0.28,0.3059705,0.1166333,0.3895738,0.1166333
0.29,0.3099442,0.1208333,0.3946331,0.1208333
0.3,0.3186862,0.1249667,0.4057638,0.1249667
0.31,0.3314018,0.1291333,0.4219539,0.1291333
0.32,0.3496806,0.1333333,0.4452271,0.1333333
0.33,0.3671646,0.1374667,0.4674885,0.1374667
0.34,0.3854434,0.1416667,0.4907617,0.1416667
0.35,0.4021327,0.1458,0.5120112,0.1458
0.36,0.4164378,0.1499667,0.530225,0.1499667
0.37,0.4251798,0.1541667,0.5413557,0.1541667
0.38,0.4299482,0.1583,0.547427,0.1583
0.39,0.4378954,0.1624667,0.5575458,0.1624667
