Time,Force,Stroke,Stress,Strain
0,0.05086263,0,0.06476031,0
0.01,0.05086263,0.004133333,0.06476031,0.004133333
0.02,0.04688899,0.0083,0.05970091,0.0083
0.03,0.03814697,0.0125,0.04857023,0.0125
0.04,0.0278155,0.01663333,0.03541579,0.01663333
0.05,0.02145767,0.02083333,0.02732076,0.02083333
0.06,0.02543131,0.025,0.03238016,0.025
0.07,0.0278155,0.02913333,0.03541579,0.02913333
0.08,0.02622604,0.03333334,0.03339203,0.03333334
0.09,0.02543131,0.03746667,0.03238016,0.03746667
0.1,0.02940496,0.04166667,0.03743955,0.04166667
0.11,0.03973643,0.04583333,0.05059399,0.04583333
0.12,0.05086263,0.04996667,0.06476031,0.04996667
0.13,0.05722046,0.05416667,0.07285535,0.05416667
0.14,0.05722046,0.05833333,0.07285535,0.05833333
0.15,0.05722046,0.06246667,0.07285535,0.06246667
0.16,0.06357829,0.06666667,0.08095039,0.06666667
0.17,0.07629395,0.07083333,0.09714047,0.07083333
0.18,0.09298325,0.075,0.1183899,0.075
0.19,0.1049042,0.07916667,0.1335681,0.07916667
0.2,0.1072884,0.08333334,0.1366038,0.08333334
0.21,0.1049042,0.0875,0.1335681,0.0875
0.22,0.1072884,0.09166667,0.1366038,0.09166667
0.23,0.1096725,0.09583333,0.1396394,0.09583333
0.24,0.111262,0.1000333,0.1416632,0.1000333
0.25,0.1176198,0.1041667,0.1497582,0.1041667
0.26,0.1279513,0.1083333,0.1629127,0.1083333
0.27,0.1366933,0.1125333,0.1740433,0.1125333
0.28,0.140667,0.1166667,0.1791027,0.1166667
0.29,0.1446406,0.1208333,0.1841621,0.1208333
0.3,0.1509984,0.1250333,0.1922572,0.1250333
0.31,0.1557668,0.1291667,0.1983285,0.1291667
0.32,0.1637141,0.1333667,0.2084472,0.1333667
0.33,0.1724561,0.1375,0.2195779,0.1375
0.34,0.1851718,0.1416667,0.235768,0.1416667
0.35,0.1994769,0.1458667,0.2539819,0.1458667
0.36,0.2161662,0.15,0.2752313,0.15
0.37,0.231266,0.1542,0.294457,0.1542
0.38,0.2447764,0.1583333,0.311659,0.1583333
0.39,0.2511342,0.1625,0.319754,0.1625
0.4,0.2559026,0.1667,0.3258253,0.1667
0.41,0.2662341,0.1708333,0.3389798,0.1708333
0.42,0.2845128,0.175,0.362253,0.175
0.43,0.3035863,0.1792,0.3865381,0.1792
0.44,0.3186862,0.1833333,0.4057638,0.1833333
0.45,0.3306071,0.1875,0.420942,0.1875
0.46,0.3409386,0.1917,0.4340965,0.1917
0.47,0.3536542,0.1958667,0.4502865,0.1958667
0.48,0.3663699,0.2000333,0.4664766,0.2000333
0.49,0.3774961,0.2041667,0.4806429,0.2041667
0.5,0.3902117,0.2083667,0.496833,0.2083667
0.51,0.4061063,0.2125333,0.5170706,0.2125333
0.52,0.4227956,0.2166667,0.5383201,0.2166667
0.53,0.4418691,0.2208667,0.5626052,0.2208667
0.54,0.4633268,0.2250333,0.5899259,0.2250333
0.55,0.4879633,0.2291667,0.6212942,0.2291667
