Time,Force,Stroke,Stress,Strain
0,0.05483627,0,0.06981971,0
0.01,0.05960464,0.004133333,0.07589099,0.004133333
0.02,0.06278356,0.0083,0.07993851,0.0083
0.03,0.06516775,0.0125,0.08297415,0.0125
0.04,0.06914139,0.01663333,0.08803355,0.01663333
0.05,0.07549921,0.0208,0.09612858,0.0208
0.06,0.08424123,0.025,0.1072593,0.025
0.07,0.09536743,0.02913333,0.1214256,0.02913333
0.08,0.1072884,0.0333,0.1366038,0.0333
0.09,0.1152356,0.03746667,0.1467226,0.03746667
0.1,0.1223882,0.04163333,0.1558295,0.04163333
0.11,0.1327197,0.04583333,0.1689839,0.04583333
0.12,0.1470248,0.04996667,0.1871978,0.04996667
0.13,0.1597404,0.05413333,0.2033879,0.05413333
0.14,0.1684825,0.05833333,0.2145185,0.05833333
0.15,0.1804034,0.06246667,0.2296967,0.06246667
0.16,0.193119,0.06663334,0.2458868,0.06663334
0.17,0.2074242,0.0708,0.2641006,0.0708
0.18,0.2217293,0.07496667,0.2823145,0.07496667
0.19,0.2368291,0.07916667,0.3015402,0.07916667
0.2,0.2495448,0.0833,0.3177303,0.0833
0.21,0.2638499,0.08746666,0.3359441,0.08746666
0.22,0.2749761,0.09166667,0.3501104,0.09166667
0.23,0.2829234,0.0958,0.3602292,0.0958
0.24,0.286897,0.1,0.3652886,0.1
0.25,0.2932549,0.1041333,0.3733837,0.1041333
0.26,0.304381,0.1083,0.38755,0.1083
0.27,0.3210703,0.1125,0.4087994,0.1125
0.28,0.3369649,0.1166333,0.4290371,0.1166333
0.29,0.3472964,0.1208,0.4421915,0.1208
0.3,0.3623962,0.125,0.4614172,0.125
0.31,0.3878275,0.1291333,0.4937974,0.1291333
0.32,0.4164378,0.1333,0.530225,0.1333
0.33,0.4331271,0.1374667,0.5514745,0.1374667
0.34,0.4402796,0.1416333,0.5605814,0.1416333
0.35,0.45379,0.1458333,0.5777834,0.1458333
0.36,0.4696846,0.1499667,0.598021,0.1499667
0.37,0.4839897,0.1541333,0.6162348,0.1541333
0.38,0.4982948,0.1583333,0.6344486,0.1583333
0.39,0.5197525,0.1624667,0.6617694,0.1624667
0.4,0.5459785,0.1666667,0.6951615,0.1666667
0.41,0.5674362,0.1708333,0.7224822,0.1708333
0.42,0.582536,0.1749667,0.7417079,0.1749667
0.43,0.5984306,0.1791667,0.7619455,0.1791667
0.44,0.6175041,0.1833,0.7862306,0.1833
0.45,0.6389618,0.1874667,0.8135514,0.1874667
0.46,0.6548564,0.1916667,0.833789,0.1916667
0.47,0.667572,0.1958,0.8499791,0.1958
0.48,0.6842613,0.2,0.8712286,0.2
0.49,0.705719,0.2041333,0.8985493,0.2041333
0.5,0.7287661,0.2083,0.9278938,0.2083
0.51,0.7534027,0.2125,0.9592621,0.2125
0.52,0.7764499,0.2166333,0.9886066,0.2166333
0.53,0.7979075,0.2208333,1.015927,0.2208333
0.54,0.8201599,0.225,1.04426,0.225
0.55,0.8416176,0.2291333,1.071581,0.2291333
0.56,0.8575122,0.2333333,1.091818,0.2333333
0.57,0.8686383,0.2374667,1.105985,0.2374667
0.58,0.8837382,0.2416333,1.12521,0.2416333
0.59,0.9036064,0.2458333,1.150507,0.2458333
0.6,0.9234746,0.2499667,1.175804,0.2499667
0.61,0.9473165,0.2541333,1.206161,0.2541333
0.62,0.9648005,0.2583,1.228422,0.2583
0.63,0.975132,0.2624667,1.241577,0.2624667
0.64,0.9854634,0.2666333,1.254731,0.2666333
0.65,1.003742,0.2708,1.278004,0.2708
0.66,1.02361,0.2749667,1.303301,0.2749667
0.67,1.046658,0.2791667,1.332646,0.2791667
0.68,1.072884,0.2833,1.366038,0.2833
0.69,1.095931,0.2874667,1.395382,0.2874667
0.7,1.113415,0.2916667,1.417644,0.2916667
0.71,1.129309,0.2958,1.437881,0.2958
0.72,1.149178,0.2999667,1.463178,0.2999667
0.73,1.172225,0.3041333,1.492523,0.3041333
0.74,1.188914,0.3083,1.513772,0.3083
0.75,1.199245,0.3125,1.526927,0.3125
0.76,1.213551,0.3166333,1.545141,0.3166333
0.77,1.238187,0.3208,1.576509,0.3208
0.78,1.267592,0.325,1.613948,0.325
0.79,1.293023,0.3291333,1.646329,0.3291333
0.8,1.314481,0.3333,1.673649,0.3333
0.81,1.334349,0.3374667,1.698946,0.3374667
0.82,1.349449,0.3416333,1.718172,0.3416333
0.83,1.367728,0.3458333,1.741445,0.3458333
0.84,1.386801,0.3499667,1.76573,0.3499667
0.85,1.409849,0.3541333,1.795075,0.3541333
0.86,1.431306,0.3583333,1.822396,0.3583333
0.87,1.454353,0.3624667,1.85174,0.3624667
0.88,1.480579,0.3666667,1.885132,0.3666667
0.89,1.509984,0.3708,1.922572,0.3708
0.9,1.537005,0.3749667,1.956976,0.3749667
0.91,1.554489,0.3791333,1.979237,0.3791333
0.92,1.567205,0.3832667,1.995427,0.3832667
0.93,1.58151,0.3874667,2.013641,0.3874667
0.94,1.602968,0.3916667,2.040962,0.3916667
0.95,1.629988,0.3958,2.075366,0.3958
0.96,1.656214,0.3999667,2.108757,0.3999667
0.97,1.676083,0.4041333,2.134055,0.4041334
0.98,1.695951,0.4083,2.159352,0.4083
0.99,1.719793,0.4125,2.189708,0.4125
1,1.744429,0.4166333,2.221076,0.4166333
1.01,1.759529,0.4208,2.240302,0.4208
1.02,1.773834,0.425,2.258516,0.425
1.03,1.796881,0.4291333,2.28786,0.4291333
1.04,1.827876,0.4333333,2.327324,0.4333334
1.05,1.854897,0.4374667,2.361727,0.4374667
1.06,1.87397,0.4416333,2.386013,0.4416333
1.07,1.88907,0.4458333,2.405238,0.4458333
1.08,1.90417,0.4499667,2.424464,0.4499667
1.09,1.924038,0.4541333,2.449761,0.4541333
1.1,1.945496,0.4583333,2.477082,0.4583334
1.11,1.968543,0.4624667,2.506426,0.4624667
1.12,1.997153,0.4666333,2.542854,0.4666333
1.13,2.027353,0.4708,2.581306,0.4708
1.14,2.051989,0.475,2.612674,0.475
1.15,2.071063,0.4791667,2.636959,0.4791667
1.16,2.091726,0.4833,2.663268,0.4833
1.17,2.118747,0.4875,2.697672,0.4875
1.18,2.146562,0.4916667,2.733087,0.4916666
1.19,2.171199,0.4958,2.764456,0.4958
1.2,2.195835,0.5,2.795824,0.5
1.21,2.219677,0.5041333,2.82618,0.5041333
1.22,2.246698,0.5083,2.860584,0.5083
1.23,2.271334,0.5125,2.891953,0.5125
1.24,2.290408,0.5166333,2.916238,0.5166333
1.25,2.302329,0.5208,2.931416,0.5208
1.26,2.311866,0.525,2.943559,0.525
1.27,2.332528,0.5291333,2.969867,0.5291333
1.28,2.361139,0.5333334,3.006295,0.5333334
1.29,2.391338,0.5374666,3.044746,0.5374666
1.3,2.421538,0.5416334,3.083198,0.5416334
1.31,2.450943,0.5458333,3.120637,0.5458333
1.32,2.477964,0.5499667,3.155041,0.5499667
1.33,2.503395,0.5541667,3.187422,0.5541667
1.34,2.527237,0.5583333,3.217778,0.5583333
1.35,2.547105,0.5624667,3.243075,0.5624667
1.36,2.560616,0.5666333,3.260277,0.5666333
1.37,2.572536,0.5708,3.275455,0.5708
1.38,2.589226,0.5749667,3.296705,0.5749667
1.39,2.613068,0.5791667,3.327061,0.5791667
1.4,2.641678,0.5833333,3.363489,0.5833333
1.41,2.668699,0.5875,3.397892,0.5875
1.42,2.69413,0.5916667,3.430273,0.5916667
1.43,2.721151,0.5958334,3.464677,0.5958334
1.44,2.75294,0.6,3.505152,0.6
1.45,2.782345,0.6041667,3.542591,0.6041667
1.46,2.804597,0.6083333,3.570924,0.6083333
1.47,2.823671,0.6125,3.595209,0.6125
1.48,2.842744,0.6166667,3.619494,0.6166667
1.49,2.861818,0.6208333,3.643779,0.6208333
1.5,2.880096,0.6250333,3.667053,0.6250333
1.51,2.896786,0.6291667,3.688302,0.6291667
1.52,2.915859,0.6333333,3.712587,0.6333333
1.53,2.938112,0.6375,3.74092,0.6375
1.54,2.961953,0.6416667,3.771276,0.6416667
1.55,2.988974,0.6458667,3.80568,0.6458667
1.56,3.013611,0.65,3.837048,0.65
1.57,3.032684,0.6541667,3.861334,0.6541667
1.58,3.050963,0.6583667,3.884607,0.6583667
1.59,3.070037,0.6625,3.908892,0.6625
1.6,3.090699,0.6666667,3.935201,0.6666667
1.61,3.113747,0.6708333,3.964545,0.6708333
1.62,3.139178,0.675,3.996926,0.675
1.63,3.166199,0.6792,4.031329,0.6792
1.64,3.193219,0.6833333,4.065733,0.6833333
1.65,3.218651,0.6875,4.098114,0.6875
1.66,3.245672,0.6916667,4.132517,0.6916667
1.67,3.269513,0.6958333,4.162874,0.6958333
1.68,3.286203,0.7,4.184123,0.7
1.69,3.29415,0.7041667,4.194242,0.7041667
1.7,3.304482,0.7083333,4.207397,0.7083333
1.71,3.329913,0.7125334,4.239777,0.7125334
1.72,3.368855,0.7166667,4.289359,0.7166667
1.73,3.403028,0.7208334,4.33287,0.7208334
1.74,3.427665,0.725,4.364238,0.725
1.75,3.448327,0.7291334,4.390547,0.7291334
1.76,3.465017,0.7333333,4.411796,0.7333333
1.77,3.481706,0.7375,4.433045,0.7375
