Time,Force,Stroke,Stress,Strain
0,0.05483627,0,0.06981971,0
0.01,0.06755193,0.004133333,0.08600979,0.004133333
0.02,0.07947286,0.008333334,0.101188,0.008333334
0.03,0.09059906,0.0125,0.1153543,0.0125
0.04,0.10252,0.01666667,0.1305325,0.01666667
0.05,0.1136462,0.02083333,0.1446988,0.02083333
0.06,0.1263618,0.025,0.1608889,0.025
0.07,0.1390775,0.02916667,0.177079,0.02916666
0.08,0.149409,0.03333334,0.1902334,0.03333334
0.09,0.1557668,0.0375,0.1983285,0.0375
0.1,0.1637141,0.04166667,0.2084472,0.04166667
0.11,0.1724561,0.04583333,0.2195779,0.04583333
0.12,0.1883507,0.05,0.2398155,0.05
0.13,0.2074242,0.05416667,0.2641006,0.05416667
0.14,0.2241135,0.05833333,0.2853501,0.05833333
0.15,0.2288818,0.0625,0.2914214,0.0625
0.16,0.2280871,0.06666667,0.2904095,0.06666667
0.17,0.2328555,0.0708,0.2964808,0.0708
0.18,0.2447764,0.075,0.311659,0.075
0.19,0.2559026,0.07916667,0.3258253,0.07916667
0.2,0.2702077,0.0833,0.3440392,0.0833
0.21,0.286897,0.0875,0.3652886,0.0875
0.22,0.3012021,0.09166667,0.3835025,0.09166667
0.23,0.3107389,0.09583333,0.395645,0.09583333
0.24,0.3210703,0.1,0.4087994,0.1
0.25,0.3353755,0.1041667,0.4270133,0.1041667
0.26,0.3536542,0.1083333,0.4502865,0.1083333
0.27,0.3727277,0.1125,0.4745717,0.1125
0.28,0.3878275,0.1166667,0.4937974,0.1166667
0.29,0.4005432,0.1208333,0.5099875,0.1208333
0.3,0.4164378,0.125,0.530225,0.125
0.31,0.4331271,0.1291667,0.5514745,0.1291667
0.32,0.4458427,0.1333667,0.5676646,0.1333667
0.33,0.4601479,0.1375,0.5858784,0.1375
0.34,0.4800161,0.1416667,0.6111754,0.1416667
0.35,0.500679,0.1458333,0.6374843,0.1458333
0.36,0.5165736,0.1499667,0.6577219,0.1499667
0.37,0.5292892,0.1541667,0.673912,0.1541667
0.38,0.5459785,0.1583333,0.6951615,0.1583333
0.39,0.5674362,0.1625,0.7224822,0.1625
0.4,0.5920728,0.1666667,0.7538505,0.1666667
0.41,0.6095569,0.1708333,0.7761118,0.1708333
0.42,0.623862,0.175,0.7943257,0.175
0.43,0.6381671,0.1791667,0.8125395,0.1791667
0.44,0.6556511,0.1833333,0.8348009,0.1833333
0.45,0.6779035,0.1875333,0.8631335,0.1875333
0.46,0.7017453,0.1916333,0.8934899,0.1916333
0.47,0.7247925,0.1958333,0.9228344,0.1958333
0.48,0.7414818,0.2000333,0.9440839,0.2000333
0.49,0.7549922,0.2041667,0.9612859,0.2041667
0.5,0.7716815,0.2083333,0.9825354,0.2083333
0.51,0.7947286,0.2125,1.01188,0.2125
0.52,0.8161862,0.2166667,1.039201,0.2166667
0.53,0.8328755,0.2208333,1.06045,0.2208333
0.54,0.8511543,0.225,1.083723,0.225
0.55,0.8749962,0.2291667,1.11408,0.2291667
0.56,0.8972486,0.2333667,1.142412,0.2333667
0.57,0.9123484,0.2375,1.161638,0.2375
0.58,0.9290377,0.2416667,1.182888,0.2416667
0.59,0.9473165,0.2458333,1.206161,0.2458333
0.6,0.9687741,0.25,1.233482,0.25
0.61,0.9902318,0.2541667,1.260802,0.2541667
0.62,1.010895,0.2583333,1.287111,0.2583333
0.63,1.029173,0.2625,1.310384,0.2625
0.64,1.045863,0.2666667,1.331634,0.2666667
0.65,1.06891,0.2708333,1.360978,0.2708333
0.66,1.100699,0.275,1.401453,0.275
0.67,1.134078,0.2791667,1.443952,0.2791667
0.68,1.158714,0.2833333,1.475321,0.2833333
0.69,1.172225,0.2875,1.492523,0.2875
0.7,1.185735,0.2916667,1.509725,0.2916667
0.71,1.203219,0.2958333,1.531986,0.2958333
0.72,1.231829,0.3,1.568414,0.3
0.73,1.261234,0.3041667,1.605853,0.3041667
0.74,1.285076,0.3083333,1.63621,0.3083333
0.75,1.309713,0.3125,1.667578,0.3125
0.76,1.330376,0.3166333,1.693887,0.3166333
0.77,1.345476,0.3208333,1.713113,0.3208333
0.78,1.363754,0.325,1.736386,0.325
0.79,1.389186,0.3291667,1.768766,0.3291667
0.8,1.42018,0.3333333,1.808229,0.3333333
0.81,1.447996,0.3375,1.843645,0.3375
0.82,1.476606,0.3416667,1.880073,0.3416667
0.83,1.500448,0.3458333,1.910429,0.3458333
0.84,1.520316,0.3499667,1.935726,0.3499667
0.85,1.533031,0.3541667,1.951916,0.3541667
0.86,1.546542,0.3583333,1.969118,0.3583333
0.87,1.569589,0.3625,1.998463,0.3625
0.88,1.59661,0.3666667,2.032866,0.3666667
0.89,1.623631,0.3708,2.067271,0.3708
0.9,1.648267,0.375,2.098639,0.375
0.91,1.667341,0.3791667,2.122924,0.3791667
0.92,1.686414,0.3833,2.147209,0.3833
0.93,1.711051,0.3875,2.178577,0.3875
0.94,1.735687,0.3916667,2.209946,0.3916667
0.95,1.757145,0.3958333,2.237266,0.3958333
0.96,1.775424,0.4,2.26054,0.4
0.97,1.796881,0.4041333,2.28786,0.4041334
0.98,1.828671,0.4083333,2.328336,0.4083334
0.99,1.867612,0.4125,2.377918,0.4125
1,1.90417,0.4166333,2.424464,0.4166333
1.01,1.930396,0.4208333,2.457856,0.4208333
1.02,1.951059,0.425,2.484165,0.425
1.03,1.972516,0.4291667,2.511486,0.4291667
1.04,1.993974,0.4333333,2.538807,0.4333334
1.05,2.014637,0.4375,2.565115,0.4375
1.06,2.03371,0.4416667,2.589401,0.4416666
1.07,2.055963,0.4458333,2.617733,0.4458333
1.08,2.07901,0.45,2.647078,0.45
1.09,2.104441,0.4541667,2.679458,0.4541667
1.1,2.133846,0.4583,2.716897,0.4583
1.11,2.163251,0.4625,2.754337,0.4625
1.12,2.190272,0.4666667,2.788741,0.4666666
1.13,2.206961,0.4708,2.80999,0.4708
1.14,2.219677,0.475,2.82618,0.475
1.15,2.237956,0.4791667,2.849454,0.4791667
1.16,2.262592,0.4833,2.880822,0.4833
1.17,2.286434,0.4875,2.911178,0.4875
1.18,2.307097,0.4916667,2.937487,0.4916666
1.19,2.326171,0.4958333,2.961772,0.4958333
1.2,2.345244,0.5,2.986058,0.5
1.21,2.369881,0.5041333,3.017426,0.5041333
1.22,2.397696,0.5083333,3.052842,0.5083333
1.23,2.427896,0.5125,3.091293,0.5125
1.24,2.461274,0.5166667,3.133792,0.5166667
1.25,2.497037,0.5208333,3.179326,0.5208333
1.26,2.531211,0.525,3.222837,0.525
1.27,2.559821,0.5291667,3.259265,0.5291667
1.28,2.585252,0.5333667,3.291645,0.5333667
1.29,2.612273,0.5375,3.326049,0.5375
1.3,2.637704,0.5416667,3.358429,0.5416667
