Time,Force,Stroke,Stress,Strain
0,0.06278356,0,0.07993851,0
0.01,0.07390976,0.004166667,0.09410483,0.004166667
0.02,0.0778834,0.008333334,0.09916423,0.008333334
0.03,0.07549921,0.01253333,0.09612858,0.01253333
0.04,0.07549921,0.01666667,0.09612858,0.01666667
0.05,0.08026759,0.02083333,0.1021999,0.02083333
0.06,0.08900961,0.02503333,0.1133305,0.02503333
0.07,0.10252,0.02916667,0.1305325,0.02916666
0.08,0.1136462,0.03333334,0.1446988,0.03333334
0.09,0.1223882,0.0375,0.1558295,0.0375
0.1,0.1239777,0.04166667,0.1578533,0.04166667
0.11,0.1215935,0.04583333,0.1548176,0.04583333
0.12,0.1152356,0.05,0.1467226,0.05
0.13,0.1176198,0.0542,0.1497582,0.0542
0.14,0.1343091,0.05836667,0.1710077,0.05836667
0.15,0.1549721,0.0625,0.1973166,0.0625
0.16,0.1637141,0.06666667,0.2084472,0.06666667
0.17,0.1597404,0.07086667,0.2033879,0.07086667
0.18,0.1557668,0.075,0.1983285,0.075
0.19,0.1573563,0.0792,0.2003522,0.0792
0.2,0.1653035,0.08336667,0.210471,0.08336667
0.21,0.1748403,0.0875,0.2226136,0.0875
0.22,0.1867612,0.0917,0.2377918,0.0917
0.23,0.1970927,0.09583333,0.2509462,0.09583333
0.24,0.2074242,0.1,0.2641006,0.1
0.25,0.2161662,0.1041667,0.2752313,0.1041667
0.26,0.222524,0.1083333,0.2833264,0.1083333
0.27,0.2344449,0.1125333,0.2985046,0.1125333
0.28,0.2495448,0.1166667,0.3177303,0.1166667
0.29,0.2614657,0.1208333,0.3329085,0.1208333
0.3,0.2646446,0.1250333,0.336956,0.1250333
0.31,0.2638499,0.1291667,0.3359441,0.1291667
0.32,0.2702077,0.1333333,0.3440392,0.1333333
0.33,0.286897,0.1375333,0.3652886,0.1375333
0.34,0.3099442,0.1416667,0.3946331,0.1416667
0.35,0.3306071,0.1458333,0.420942,0.1458333
0.36,0.3433228,0.15,0.4371321,0.15
0.37,0.3504753,0.1541667,0.446239,0.1541667
0.38,0.3576279,0.1583667,0.4553459,0.1583667
0.39,0.3711382,0.1625,0.4725479,0.1625
0.4,0.3878275,0.1666667,0.4937974,0.1666667
0.41,0.406901,0.1708333,0.5180825,0.1708333
0.42,0.4227956,0.175,0.5383201,0.175
0.43,0.4339218,0.1792,0.5524864,0.1792
0.44,0.4466375,0.1833333,0.5686765,0.1833333
0.45,0.462532,0.1875,0.5889141,0.1875
0.46,0.4752477,0.1917,0.6051041,0.1917
0.47,0.4895528,0.1958333,0.623318,0.1958333
0.48,0.5070369,0.2,0.6455794,0.2
0.49,0.5253156,0.2041667,0.6688526,0.2041667
0.5,0.5380313,0.2083333,0.6850427,0.2083333
0.51,0.5483627,0.2125,0.6981971,0.2125
0.52,0.5626678,0.2166667,0.7164109,0.2166667
0.53,0.5793571,0.2208333,0.7376604,0.2208333
0.54,0.594457,0.2250333,0.7568861,0.2250333
0.55,0.6127357,0.2291667,0.7801594,0.2291667
0.56,0.6302198,0.2333333,0.8024207,0.2333333
0.57,0.6469091,0.2375333,0.8236701,0.2375333
0.58,0.6635984,0.2416667,0.8449196,0.2416667
0.59,0.6818771,0.2458667,0.8681929,0.2458667
0.6,0.7017453,0.2500333,0.8934899,0.2500333
0.61,0.7247925,0.2541667,0.9228344,0.2541667
0.62,0.7446607,0.2583667,0.9481314,0.2583667
0.63,0.7573764,0.2625,0.9643215,0.2625
0.64,0.7637342,0.2666667,0.9724165,0.2666667
0.65,0.7661183,0.2708333,0.9754521,0.2708333
0.66,0.7716815,0.275,0.9825354,0.275
0.67,0.7851918,0.2791667,0.9997373,0.2791667
0.68,0.8098285,0.2833333,1.031106,0.2833333
0.69,0.8376439,0.2875,1.066521,0.2875
0.7,0.8598964,0.2917,1.094854,0.2917
0.71,0.8749962,0.2958333,1.11408,0.2958333
0.72,0.8893013,0.3,1.132294,0.3
0.73,0.9075801,0.3042,1.155567,0.3042
0.74,0.9306272,0.3083333,1.184911,0.3083333
0.75,0.9497007,0.3125,1.209196,0.3125
0.76,0.9568532,0.3166667,1.218303,0.3166667
0.77,0.9608269,0.3208333,1.223363,0.3208333
0.78,0.9703636,0.325,1.235505,0.325
0.79,0.9830793,0.3291667,1.251695,0.3291667
0.8,0.9997686,0.3333333,1.272945,0.3333333
0.81,1.018842,0.3375,1.29723,0.3375
0.82,1.036326,0.3416667,1.319491,0.3416667
0.83,1.049837,0.3458667,1.336693,0.3458667
0.84,1.059373,0.35,1.348836,0.35
0.85,1.071294,0.3541667,1.364014,0.3541667
0.86,1.08401,0.3583667,1.380204,0.3583667
0.87,1.103083,0.3625,1.404489,0.3625
0.88,1.12613,0.3666667,1.433834,0.3666667
0.89,1.149178,0.3708667,1.463178,0.3708667
0.9,1.165072,0.375,1.483416,0.375
0.91,1.175404,0.3792,1.49657,0.3792
0.92,1.18653,0.3833333,1.510737,0.3833333
0.93,1.198451,0.3875,1.525915,0.3875
0.94,1.211961,0.3916667,1.543117,0.3916667
0.95,1.225471,0.3958333,1.560319,0.3958333
0.96,1.235008,0.4,1.572461,0.4
0.97,1.24534,0.4041667,1.585616,0.4041667
0.98,1.257261,0.4083333,1.600794,0.4083334
0.99,1.274745,0.4125,1.623055,0.4125
1,1.291434,0.4166667,1.644305,0.4166666
1.01,1.304944,0.4208333,1.661507,0.4208333
1.02,1.312097,0.4250333,1.670614,0.4250333
1.03,1.318455,0.4291667,1.678709,0.4291667
1.04,1.328786,0.4333333,1.691863,0.4333334
1.05,1.344681,0.4375,1.712101,0.4375
1.06,1.362165,0.4416667,1.734362,0.4416666
1.07,1.37488,0.4458667,1.750552,0.4458667
1.08,1.378854,0.45,1.755612,0.45
1.09,1.37647,0.4541667,1.752576,0.4541667
1.1,1.378854,0.4583667,1.755612,0.4583667
1.11,1.389186,0.4625,1.768766,0.4625
1.12,1.403491,0.4666667,1.78698,0.4666666
1.13,1.418591,0.4708667,1.806206,0.4708667
1.14,1.43369,0.475,1.825431,0.475
1.15,1.447996,0.4791667,1.843645,0.4791667
1.16,1.459916,0.4833333,1.858823,0.4833334
1.17,1.471043,0.4875,1.87299,0.4875
1.18,1.480579,0.4917,1.885132,0.4917
1.19,1.482964,0.4958333,1.888168,0.4958333
1.2,1.487732,0.5,1.894239,0.5
1.21,1.498063,0.5041667,1.907394,0.5041667
1.22,1.516342,0.5083333,1.930667,0.5083333
1.23,1.533826,0.5125334,1.952928,0.5125334
1.24,1.545747,0.5166667,1.968106,0.5166667
1.25,1.548131,0.5208333,1.971142,0.5208333
1.26,1.548131,0.5250334,1.971142,0.5250334
1.27,1.552105,0.5291667,1.976201,0.5291667
1.28,1.560847,0.5333334,1.987332,0.5333334
1.29,1.577536,0.5375,2.008581,0.5375
1.3,1.599789,0.5416667,2.036914,0.5416667
1.31,1.622836,0.5458333,2.066259,0.5458333
1.32,1.645883,0.55,2.095603,0.55
1.33,1.662572,0.5541667,2.116853,0.5541667
1.34,1.671314,0.5583667,2.127983,0.5583667
1.35,1.681646,0.5625,2.141138,0.5625
1.36,1.69913,0.5666667,2.163399,0.5666667
1.37,1.722177,0.5708666,2.192744,0.5708666
1.38,1.74284,0.575,2.219053,0.575
1.39,1.749198,0.5792,2.227148,0.5792
1.4,1.74284,0.5833333,2.219053,0.5833333
1.41,1.738071,0.5875,2.212981,0.5875
1.42,1.745224,0.5917,2.222088,0.5917
1.43,1.761913,0.5958334,2.243338,0.5958334
1.44,1.776218,0.6,2.261551,0.6
1.45,1.782576,0.6041667,2.269646,0.6041667
1.46,1.788139,0.6083333,2.27673,0.6083333
1.47,1.794497,0.6125333,2.284825,0.6125333
1.48,1.80165,0.6166667,2.293931,0.6166667
1.49,1.817544,0.6208333,2.314169,0.6208333
1.5,1.838207,0.6250333,2.340478,0.6250333
1.51,1.855691,0.6291667,2.36274,0.6291667
1.52,1.868407,0.6333333,2.378929,0.6333333
1.53,1.880328,0.6375,2.394108,0.6375
1.54,1.891454,0.6416333,2.408274,0.6416333
1.55,1.903375,0.6458333,2.423452,0.6458333
1.56,1.91768,0.65,2.441666,0.65
1.57,1.93278,0.6541667,2.460892,0.6541667
1.58,1.951853,0.6583334,2.485177,0.6583334
1.59,1.974106,0.6625,2.51351,0.6625
1.6,1.993179,0.6666667,2.537795,0.6666667
1.61,2.007484,0.6708333,2.556009,0.6708333
1.62,2.014637,0.675,2.565115,0.675
1.63,2.0202,0.6791667,2.572198,0.6791667
1.64,2.026558,0.6833333,2.580294,0.6833333
1.65,2.039274,0.6875,2.596484,0.6875
1.66,2.056758,0.6917,2.618745,0.6917
