Time,Force,Stroke,Stress,Strain
0,0.055631,0,0.07083159,0
0.01,0.07152557,0.004133333,0.09106918,0.004133333
0.02,0.08185705,0.0083,0.1042236,0.0083
0.03,0.09298325,0.01246667,0.1183899,0.01246667
0.04,0.1096725,0.01663333,0.1396394,0.01663333
0.05,0.1255671,0.02083333,0.159877,0.02083333
0.06,0.1327197,0.02496667,0.1689839,0.02496667
0.07,0.1422564,0.02913333,0.1811265,0.02913333
0.08,0.1589457,0.03333334,0.202376,0.03333334
0.09,0.1764297,0.03746667,0.2246373,0.03746667
0.1,0.1915296,0.04163333,0.243863,0.04163333
0.11,0.2034505,0.0458,0.2590412,0.0458
0.12,0.2121925,0.04996667,0.2701719,0.04996667
0.13,0.2201398,0.05416667,0.2802907,0.05416667
0.14,0.231266,0.0583,0.294457,0.0583
0.15,0.2471606,0.06246667,0.3146946,0.06246667
0.16,0.2646446,0.06663334,0.336956,0.06663334
0.17,0.2813339,0.0708,0.3582055,0.0708
0.18,0.295639,0.07496667,0.3764193,0.07496667
0.19,0.3012021,0.07913333,0.3835025,0.07913333
0.2,0.3059705,0.0833,0.3895738,0.0833
0.21,0.3242493,0.0875,0.412847,0.0875
0.22,0.3576279,0.09163333,0.4553459,0.09163333
0.23,0.3878275,0.0958,0.4937974,0.0958
0.24,0.4124641,0.1,0.5251656,0.1
0.25,0.4331271,0.1041333,0.5514745,0.1041333
0.26,0.4506111,0.1083,0.5737359,0.1083
0.27,0.4696846,0.1124667,0.598021,0.1124667
0.28,0.4879633,0.1166333,0.6212942,0.1166333
0.29,0.5070369,0.1208333,0.6455794,0.1208333
0.3,0.5261104,0.1249667,0.6698645,0.1249667
0.31,0.5427997,0.1291333,0.6911139,0.1291333
0.32,0.5571048,0.1333,0.7093278,0.1333
0.33,0.5753835,0.1374667,0.732601,0.1374667
0.34,0.5992253,0.1416333,0.7629574,0.1416333
0.35,0.6302198,0.1458,0.8024207,0.1458
0.36,0.6556511,0.1499667,0.8348009,0.1499667
0.37,0.6715457,0.1541667,0.8550385,0.1541667
0.38,0.6818771,0.1583,0.8681929,0.1583
0.39,0.6922086,0.1624667,0.8813473,0.1624667
0.4,0.7096927,0.1666333,0.9036087,0.1666333
0.41,0.7343292,0.1708,0.934977,0.1708
0.42,0.7597606,0.1749667,0.9673572,0.1749667
0.43,0.7883708,0.1791333,1.003785,0.1791333
0.44,0.8241336,0.1833,1.049319,0.1833
0.45,0.8622805,0.1874667,1.09789,0.1874667
0.46,0.8956591,0.1916333,1.140389,0.1916333
0.47,0.9171168,0.1958,1.167709,0.1958
0.48,0.9338061,0.1999667,1.188959,0.1999667
0.49,0.9536743,0.2041333,1.214256,0.2041333
0.5,0.9814898,0.2083,1.249672,0.2083
0.51,1.018842,0.2124667,1.29723,0.2124667
0.52,1.056989,0.2166333,1.3458,0.2166333
0.53,1.091957,0.2208333,1.390323,0.2208333
0.54,1.122952,0.2249667,1.429786,0.2249667
0.55,1.150767,0.2291333,1.465202,0.2291333
0.56,1.181761,0.2333333,1.504665,0.2333333
0.57,1.21514,0.2374667,1.547164,0.2374667
0.58,1.248519,0.2416333,1.589663,0.2416333
0.59,1.277924,0.2458,1.627103,0.2458
0.6,1.304944,0.2499667,1.661507,0.2499667
0.61,1.330376,0.2541667,1.693887,0.2541667
0.62,1.357396,0.2583,1.728291,0.2583
0.63,1.385212,0.2624667,1.763707,0.2624667
0.64,1.416206,0.2666667,1.80317,0.2666667
0.65,1.447201,0.2708,1.842633,0.2708
0.66,1.4774,0.2749667,1.881085,0.2749667
0.67,1.506011,0.2791333,1.917512,0.2791333
0.68,1.531442,0.2833,1.949893,0.2833
0.69,1.554489,0.2874667,1.979237,0.2874667
0.7,1.579126,0.2916333,2.010605,0.2916333
0.71,1.609325,0.2958,2.049057,0.2958
0.72,1.644293,0.2999667,2.093579,0.2999667
0.73,1.681646,0.3041333,2.141138,0.3041333
0.74,1.715024,0.3083,2.183637,0.3083
0.75,1.746813,0.3124667,2.224112,0.3124667
0.76,1.780192,0.3166333,2.266611,0.3166333
0.77,1.81516,0.3208333,2.311134,0.3208333
0.78,1.846949,0.3249667,2.351609,0.3249667
0.79,1.876354,0.3291333,2.389048,0.3291333
0.8,1.913706,0.3333333,2.436607,0.3333333
0.81,1.959801,0.3374667,2.495296,0.3374667
0.82,2.007484,0.3416333,2.556009,0.3416333
0.83,2.047221,0.3458,2.606603,0.3458
0.84,2.07742,0.3499667,2.645054,0.3499667
0.85,2.104441,0.3541667,2.679458,0.3541667
0.86,2.139409,0.3583,2.72398,0.3583
0.87,2.18312,0.3624667,2.779634,0.3624667
0.88,2.22524,0.3666667,2.833263,0.3666667
0.89,2.258619,0.3708,2.875762,0.3708
0.9,2.28405,0.3749667,2.908143,0.3749667
0.91,2.311071,0.3791333,2.942547,0.3791333
0.92,2.34286,0.3833,2.983022,0.3833
0.93,2.376239,0.3874667,3.025521,0.3874667
0.94,2.412001,0.3916333,3.071055,0.3916333
0.95,2.453327,0.3958,3.123673,0.3958
0.96,2.497037,0.3999667,3.179326,0.3999667
0.97,2.536774,0.4041333,3.22992,0.4041334
0.98,2.570947,0.4083,3.273431,0.4083
0.99,2.612273,0.4124667,3.326049,0.4124666
1,2.655983,0.4166333,3.381702,0.4166333
1.01,2.69254,0.4208333,3.428249,0.4208333
1.02,2.72274,0.4249667,3.4667,0.4249667
1.03,2.752145,0.4291333,3.50414,0.4291333
1.04,2.787908,0.4333,3.549675,0.4333
1.05,2.830029,0.4374667,3.603304,0.4374667
1.06,2.873739,0.4416333,3.658957,0.4416333
1.07,2.909501,0.4458,3.704492,0.4458
1.08,2.938906,0.4499667,3.741932,0.4499667
1.09,2.976259,0.4541667,3.78949,0.4541667
1.1,3.022353,0.4583,3.848179,0.4583
1.11,3.07401,0.4624667,3.913951,0.4624667
1.12,3.120105,0.4666333,3.97264,0.4666333
1.13,3.154278,0.4708,4.016151,0.4708
1.14,3.178914,0.4749667,4.047519,0.4749667
1.15,3.204346,0.4791333,4.0799,0.4791333
1.16,3.237724,0.4833,4.122398,0.4833
1.17,3.277461,0.4875,4.172993,0.4875
1.18,3.315608,0.4916333,4.221563,0.4916333
1.19,3.356934,0.4958,4.27418,0.4958
1.2,3.400644,0.5,4.329834,0.5
1.21,3.444354,0.5041333,4.385488,0.5041333
1.22,3.48409,0.5083,4.436081,0.5083
1.23,3.518264,0.5124667,4.479592,0.5124667
1.24,3.557205,0.5166333,4.529174,0.5166333
1.25,3.600915,0.5208,4.584827,0.5208
1.26,3.643036,0.5249667,4.638457,0.5249667
1.27,3.680388,0.5291333,4.686016,0.5291333
1.28,3.714561,0.5333334,4.729527,0.5333334
1.29,3.751914,0.5374666,4.777085,0.5374666
1.3,3.792445,0.5416334,4.828691,0.5416334
1.31,3.839334,0.5458,4.888391,0.5458
1.32,3.890197,0.5499667,4.953152,0.5499667
1.33,3.941854,0.5541667,5.018924,0.5541667
1.34,3.988743,0.5583,5.078625,0.5583
1.35,4.034837,0.5624667,5.137314,0.5624667
1.36,4.077753,0.5666333,5.191956,0.5666333
1.37,4.118284,0.5708,5.243562,0.5708
1.38,4.155636,0.5749667,5.29112,0.5749667
1.39,4.190604,0.5791333,5.335642,0.5791333
1.4,4.224777,0.5833,5.379153,0.5833
1.41,4.262924,0.5875,5.427723,0.5875
1.42,4.30425,0.5916333,5.480341,0.5916333
1.43,4.346371,0.5958,5.533971,0.5958
1.44,4.39167,0.6,5.591648,0.6
1.45,4.437765,0.6041334,5.650337,0.6041334
1.46,4.485448,0.6083,5.71105,0.6083
1.47,4.528364,0.6124667,5.765692,0.6124667
1.48,4.5681,0.6166334,5.816285,0.6166334
1.49,4.611015,0.6208,5.870927,0.6208
1.5,4.65711,0.6249667,5.929616,0.6249667
1.51,4.700819,0.6291333,5.985269,0.6291333
1.52,4.738966,0.6333,6.033839,0.6333
1.53,4.778703,0.6374667,6.084434,0.6374667
1.54,4.823208,0.6416333,6.141099,0.6416333
1.55,4.866918,0.6458,6.196753,0.6458
1.56,4.90427,0.6499667,6.24431,0.6499667
1.57,4.942417,0.6541667,6.292881,0.6541667
1.58,4.990101,0.6583,6.353593,0.6583
1.59,5.046526,0.6624666,6.425437,0.6624666
1.6,5.104542,0.6666334,6.499304,0.6666334
1.61,5.15461,0.6708,6.563053,0.6708
1.62,5.201499,0.6749667,6.622754,0.6749667
1.63,5.247593,0.6791334,6.681443,0.6791334
1.64,5.290508,0.6833,6.736084,0.6833
1.65,5.331039,0.6874667,6.78769,0.6874667
1.66,5.376339,0.6916,6.845367,0.6916
