Time,Force,Stroke,Stress,Strain
0,0.05880992,0,0.07487911,0
0.01,0.06596247,0.004166667,0.08398602,0.004166667
0.02,0.0723203,0.008366667,0.09208107,0.008366667
0.03,0.08026759,0.0125,0.1021999,0.0125
0.04,0.08821487,0.0167,0.1123187,0.0167
0.05,0.09695689,0.02086667,0.1234493,0.02086667
0.06,0.1056989,0.025,0.13458,0.025
0.07,0.1176198,0.0292,0.1497582,0.0292
0.08,0.1319249,0.03333334,0.167972,0.03333334
0.09,0.1470248,0.03753334,0.1871978,0.03753334
0.1,0.1597404,0.0417,0.2033879,0.0417
0.11,0.1676877,0.04583333,0.2135066,0.04583333
0.12,0.1748403,0.05,0.2226136,0.05
0.13,0.1827876,0.0542,0.2327324,0.0542
0.14,0.1891454,0.05833333,0.2408274,0.05833333
0.15,0.1891454,0.06253333,0.2408274,0.06253333
0.16,0.1891454,0.06666667,0.2408274,0.06666667
0.17,0.1994769,0.07083333,0.2539819,0.07083333
0.18,0.2201398,0.075,0.2802907,0.075
0.19,0.2447764,0.07916667,0.311659,0.07916667
0.2,0.2662341,0.08336667,0.3389798,0.08336667
0.21,0.2829234,0.0875,0.3602292,0.0875
0.22,0.295639,0.09166667,0.3764193,0.09166667
0.23,0.3107389,0.09586667,0.395645,0.09586667
0.24,0.3242493,0.1,0.412847,0.1
0.25,0.3345807,0.1041667,0.4260014,0.1041667
0.26,0.3433228,0.1083333,0.4371321,0.1083333
0.27,0.3576279,0.1125,0.4553459,0.1125
0.28,0.3767014,0.1166667,0.479631,0.1166667
0.29,0.3902117,0.1208333,0.496833,0.1208333
0.3,0.4037221,0.125,0.514035,0.125
0.31,0.418822,0.1292,0.5332606,0.1292
0.32,0.4394849,0.1333333,0.5595696,0.1333333
0.33,0.4633268,0.1375,0.5899259,0.1375
0.34,0.4879633,0.1417,0.6212942,0.1417
0.35,0.5110105,0.1458333,0.6506387,0.1458333
0.36,0.5316734,0.15,0.6769476,0.15
0.37,0.5491574,0.1541667,0.699209,0.1541667
0.38,0.5658467,0.1583333,0.7204584,0.1583333
0.39,0.5841255,0.1625333,0.7437317,0.1625333
0.4,0.6008148,0.1666667,0.7649812,0.1666667
0.41,0.6159146,0.1708333,0.7842069,0.1708333
0.42,0.6326039,0.175,0.8054563,0.175
0.43,0.6524722,0.1791667,0.8307534,0.1791667
0.44,0.6723404,0.1833667,0.8560504,0.1833667
0.45,0.6953875,0.1875,0.8853949,0.1875
0.46,0.7160504,0.1916667,0.9117037,0.1916667
0.47,0.7383029,0.1958667,0.9400364,0.1958667
0.48,0.76135,0.2,0.9693809,0.2
0.49,0.7843971,0.2041667,0.9987254,0.2041667
0.5,0.8034706,0.2083667,1.02301,0.2083667
0.51,0.8241336,0.2125,1.049319,0.2125
0.52,0.8471807,0.2167,1.078664,0.2167
0.53,0.8702278,0.2208333,1.108008,0.2208333
0.54,0.893275,0.225,1.137353,0.225
0.55,0.9147326,0.2292,1.164674,0.2292
0.56,0.9393692,0.2333333,1.196042,0.2333333
0.57,0.9703636,0.2375,1.235505,0.2375
0.58,1.004537,0.2417,1.279016,0.2417
0.59,1.037916,0.2458333,1.321515,0.2458333
0.6,1.066526,0.2500333,1.357943,0.2500333
0.61,1.089573,0.2542,1.387287,0.2542
0.62,1.11262,0.2583333,1.416632,0.2583333
0.63,1.132488,0.2625333,1.441929,0.2625333
0.64,1.152357,0.2666667,1.467226,0.2666667
0.65,1.172225,0.2708667,1.492523,0.2708667
0.66,1.195272,0.2750333,1.521867,0.2750333
0.67,1.219908,0.2791667,1.553236,0.2791667
0.68,1.244545,0.2833667,1.584604,0.2833667
0.69,1.269976,0.2875333,1.616984,0.2875333
0.7,1.299381,0.2916667,1.654424,0.2916667
0.71,1.330376,0.2958333,1.693887,0.2958333
0.72,1.362165,0.3,1.734362,0.3
0.73,1.39157,0.3041667,1.771802,0.3041667
0.74,1.414617,0.3083333,1.801146,0.3083333
0.75,1.436869,0.3125,1.829479,0.3125
0.76,1.466274,0.3166667,1.866918,0.3166667
0.77,1.499653,0.3208333,1.909417,0.3208333
0.78,1.533031,0.325,1.951916,0.325
0.79,1.560847,0.3292,1.987332,0.3292
0.8,1.587868,0.3333333,2.021736,0.3333333
0.81,1.617273,0.3375,2.059175,0.3375
0.82,1.646678,0.3416667,2.096615,0.3416667
0.83,1.676083,0.3458333,2.134055,0.3458333
0.84,1.709461,0.35,2.176553,0.35
0.85,1.744429,0.3541667,2.221076,0.3541667
0.86,1.777808,0.3583333,2.263575,0.3583333
0.87,1.809597,0.3625333,2.30405,0.3625333
0.88,1.844565,0.3666667,2.348573,0.3666667
0.89,1.884302,0.3708333,2.399167,0.3708333
0.9,1.924833,0.3750333,2.450773,0.3750333
0.91,1.964569,0.3791667,2.501367,0.3791667
0.92,2.004306,0.3833333,2.551961,0.3833333
0.93,2.044042,0.3875333,2.602555,0.3875333
0.94,2.083778,0.3916667,2.653149,0.3916667
0.95,2.12272,0.3958667,2.702731,0.3958667
0.96,2.156099,0.4,2.74523,0.4
0.97,2.185504,0.4041667,2.78267,0.4041667
0.98,2.214909,0.4083333,2.820109,0.4083334
0.99,2.249082,0.4125,2.86362,0.4125
1,2.286434,0.4167,2.911178,0.4167
1.01,2.323786,0.4208333,2.958737,0.4208333
1.02,2.361933,0.425,3.007307,0.425
1.03,2.405643,0.4291667,3.06296,0.4291667
1.04,2.446969,0.4333333,3.115578,0.4333334
1.05,2.482732,0.4375,3.161113,0.4375
1.06,2.5177,0.4416667,3.205635,0.4416666
1.07,2.554258,0.4458333,3.252182,0.4458333
1.08,2.597968,0.45,3.307835,0.45
1.09,2.641678,0.4541667,3.363489,0.4541667
1.1,2.681414,0.4583333,3.414083,0.4583334
1.11,2.719561,0.4625333,3.462653,0.4625334
1.12,2.760887,0.4666667,3.515271,0.4666666
1.13,2.808571,0.4708333,3.575983,0.4708333
1.14,2.85546,0.4750333,3.635684,0.4750333
1.15,2.896786,0.4791667,3.688302,0.4791667
1.16,2.936522,0.4833333,3.738896,0.4833334
1.17,2.984206,0.4875,3.799609,0.4875
1.18,3.035069,0.4916667,3.864369,0.4916666
1.19,3.085136,0.4958667,3.928118,0.4958667
1.2,3.127257,0.5,3.981747,0.5
1.21,3.16302,0.5041667,4.027282,0.5041667
1.22,3.200372,0.5083333,4.07484,0.5083333
1.23,3.241698,0.5125,4.127458,0.5125
1.24,3.289382,0.5167,4.188171,0.5167
1.25,3.336271,0.5208333,4.247871,0.5208333
1.26,3.377597,0.525,4.300489,0.525
1.27,3.422101,0.5292,4.357154,0.5292
1.28,3.472169,0.5333334,4.420903,0.5333334
1.29,3.523827,0.5375,4.486675,0.5375
1.3,3.570716,0.5417,4.546376,0.5417
1.31,3.616015,0.5458333,4.604053,0.5458333
1.32,3.659725,0.55,4.659707,0.55
1.33,3.703435,0.5541667,4.71536,0.5541667
1.34,3.74794,0.5583333,4.772026,0.5583333
1.35,3.79165,0.5625333,4.827679,0.5625333
1.36,3.836155,0.5666667,4.884344,0.5666667
1.37,3.886223,0.5708333,4.948092,0.5708333
1.38,3.932317,0.5750334,5.006782,0.5750334
1.39,3.972054,0.5791667,5.057375,0.5791667
1.4,4.018148,0.5833667,5.116065,0.5833667
1.41,4.076163,0.5875334,5.189931,0.5875334
1.42,4.134973,0.5916667,5.264811,0.5916667
1.43,4.183451,0.5958667,5.326535,0.5958667
1.44,4.228751,0.6,5.384212,0.6
1.45,4.277229,0.6041667,5.445937,0.6041667
1.46,4.33286,0.6083667,5.516769,0.6083667
1.47,4.386107,0.6125,5.584565,0.6125
1.48,4.436175,0.6166667,5.648313,0.6166667
1.49,4.482269,0.6208333,5.707002,0.6208333
1.5,4.532337,0.625,5.770751,0.625
1.51,4.584789,0.6292,5.837535,0.6292
1.52,4.637241,0.6333333,5.904319,0.6333333
1.53,4.686514,0.6375,5.967055,0.6375
1.54,4.732609,0.6416667,6.025744,0.6416667
1.55,4.785061,0.6458333,6.092528,0.6458333
1.56,4.841486,0.65,6.164372,0.65
1.57,4.896323,0.6542,6.234191,0.6542
1.58,4.948775,0.6583334,6.300976,0.6583334
1.59,4.998843,0.6625333,6.364724,0.6625333
1.6,5.044937,0.6666667,6.423413,0.6666667
1.61,5.087852,0.6708333,6.478055,0.6708333
1.62,5.130768,0.675,6.532696,0.675
1.63,5.180041,0.6791667,6.595433,0.6791667
1.64,5.230904,0.6833333,6.660193,0.6833333
1.65,5.280972,0.6875,6.723942,0.6875
1.66,5.332629,0.6916667,6.789713,0.6916667
1.67,5.389849,0.6958667,6.862569,0.6958667
1.68,5.455812,0.7,6.946555,0.7
1.69,5.518595,0.7041667,7.026494,0.7041667
1.7,5.577405,0.7083667,7.101373,0.7083667
1.71,5.631447,0.7125,7.170181,0.7125
1.72,5.678336,0.7166667,7.229881,0.7166667
1.73,5.722046,0.7208334,7.285535,0.7208334
1.74,5.770525,0.725,7.34726,0.725
1.75,5.822182,0.7291667,7.413032,0.7291667
1.76,5.87066,0.7333333,7.474757,0.7333333
1.77,5.918344,0.7375,7.53547,0.7375
1.78,5.97318,0.7416667,7.605289,0.7416667
1.79,6.033579,0.7458333,7.682191,0.7458333
1.8,6.093979,0.7500333,7.759095,0.7500333
1.81,6.155173,0.7541667,7.837009,0.7541667
1.82,6.214777,0.7583333,7.9129,0.7583333
1.83,6.26564,0.7625334,7.977661,0.7625334
1.84,6.314119,0.7666667,8.039386,0.7666667
1.85,6.36975,0.7708333,8.110217,0.7708333
1.86,6.429354,0.775,8.186108,0.775
1.87,6.48737,0.7791667,8.259975,0.7791667
1.88,6.541411,0.7833334,8.328783,0.7833334
1.89,6.596247,0.7875,8.398602,0.7875
1.9,6.654263,0.7916667,8.47247,0.7916666
1.91,6.711483,0.7958333,8.545325,0.7958334
1.92,6.771088,0.8,8.621217,0.8
1.93,6.833871,0.8041667,8.701155,0.8041667
1.94,6.897449,0.8083333,8.782105,0.8083333
1.95,6.953081,0.8125,8.852937,0.8125
1.96,6.999969,0.8166667,8.912638,0.8166667
1.97,7.046064,0.8208333,8.971327,0.8208333
1.98,7.095337,0.825,9.034063,0.825
1.99,7.147789,0.8292,9.100847,0.8292001
2,7.202625,0.8333333,9.170667,0.8333333
2.01,7.256667,0.8375,9.239474,0.8375
2.02,7.313093,0.8417,9.311318,0.8417
2.03,7.37826,0.8458334,9.394292,0.8458334
2.04,7.448991,0.85,9.48435,0.85
2.05,7.515749,0.8541667,9.569348,0.8541667
2.06,7.576148,0.8583333,9.646251,0.8583333
2.07,7.633368,0.8625333,9.719106,0.8625333
2.08,7.692178,0.8666667,9.793985,0.8666667
2.09,7.750193,0.8708333,9.867852,0.8708333
2.1,7.805029,0.8750333,9.937672,0.8750333
2.11,7.863045,0.8791667,10.01154,0.8791667
2.12,7.923444,0.8833333,10.08844,0.8833333
2.13,7.982254,0.8875334,10.16332,0.8875334
2.14,8.036296,0.8916667,10.23213,0.8916667
2.15,8.086364,0.8958667,10.29588,0.8958666
2.16,8.1412,0.9,10.3657,0.9
2.17,8.203983,0.9042,10.44564,0.9042
2.18,8.270741,0.9083667,10.53063,0.9083667
2.19,8.333524,0.9125,10.61057,0.9125
2.2,8.38836,0.9167,10.68039,0.9166999
2.21,8.440812,0.9208333,10.74718,0.9208333
2.22,8.498828,0.925,10.82104,0.925
2.23,8.563995,0.9292,10.90402,0.9292
2.24,8.629163,0.9333333,10.98699,0.9333333
2.25,8.689563,0.9375,11.06389,0.9375001
2.26,8.745193,0.9416667,11.13473,0.9416667
2.27,8.797646,0.9458333,11.20151,0.9458333
2.28,8.850098,0.95,11.26829,0.95
2.29,8.90255,0.9541667,11.33508,0.9541666
2.3,8.956592,0.9583334,11.40389,0.9583334
2.31,9.015401,0.9625334,11.47876,0.9625334
2.32,9.078185,0.9666667,11.5587,0.9666668
2.33,9.144942,0.9708334,11.6437,0.9708334
2.34,9.207726,0.975,11.72364,0.975
2.35,9.26574,0.9791334,11.79751,0.9791333
2.36,9.320577,0.9833333,11.86733,0.9833333
2.37,9.380977,0.9875,11.94423,0.9875001
2.38,9.454091,0.9916667,12.03732,0.9916667
2.39,9.529591,0.9958333,12.13345,0.9958333
2.4,9.600322,1,12.22351,1
2.41,9.659131,1.004167,12.29839,1.004167
2.42,9.715557,1.008333,12.37023,1.008333
2.43,9.782314,1.0125,12.45523,1.0125
2.44,9.858608,1.0167,12.55237,1.0167
2.45,9.939671,1.020833,12.65558,1.020833
2.46,10.01279,1.025,12.74867,1.025
2.47,10.07716,1.0292,12.83064,1.0292
2.48,10.13438,1.033333,12.90349,1.033333
2.49,10.19239,1.0375,12.97736,1.0375
2.5,10.25597,1.041667,13.05831,1.041667
2.51,10.31876,1.045833,13.13825,1.045833
2.52,10.37916,1.05,13.21515,1.05
2.53,10.44512,1.054167,13.29914,1.054167
2.54,10.51426,1.058333,13.38717,1.058333
2.55,10.5834,1.0625,13.4752,1.0625
2.56,10.6446,1.066667,13.55312,1.066667
2.57,10.7034,1.070833,13.628,1.070833
2.58,10.76619,1.075,13.70794,1.075
2.59,10.83215,1.079133,13.79192,1.079133
2.6,10.89732,1.083333,13.8749,1.083333
2.61,10.95613,1.0875,13.94977,1.0875
